location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide
Kawah Putih,116496352694188669079,Putranti Dyahayu,5,"ke kawah putih mencari spot sunrise, pagi2 jam 3 pagi dr Bandung kota, sampai lokasi jam 5 pagi, naik dulu ke Sunan Ibu utk cari spot sunrise. naik 300 meter ke atas dr lokasi camping, pemandangan sun rise bagus sekali, pas cerah pula, kelihatan kawah putih dan pegunungan2 sbg latar di belakang kawah, mantap sekali. waktu ke sana tidak ada orang sama sekali. paling atas ada makam Sunan Ibu. lalu turun ke bawah utk ke kawah putih sekitar jam 6 pagi, mobil turun utk parkir di lokasi yg sudah tersedia. belum ada petugas yg tampak krn memang masih pagi sekali (buka jam 7 pagi - 4 sore). saat di kawah putih benar2 private, tidak ada orang sama sekali. bisa puas2in utk foto. jam 7 mulai ada petugas yg kelihatan. saat kesana jalan mulai bertahap di cor beton, namun masih di satu sisi. semoga perbaikan jalan segera rampung agar akses ke lokasi semakin mudah.",2022-11-06,1,72,true
Kawah Putih,103544783147423688685,Ridcho Andrian,3,"Bintangnya maksimal jika seluruh fasilitas gratis dan sudah termasuk harga yang dibayar di awal. Fasilitas yang harus keluar uang lagi adalah toilet. Dengan harga masuk yang relatif mahal bagi sebagian orang 54.000 (tiket masuk, angkot PP, dan parkir motor), ada baiknya toilet sudah dimasukkan di harga saat di pintu masuk seperti naik angkutan dari area parkir ke pintu masuk kawah. Di saat pandemi, yang diperbolehkan masuk adalah mereka yang sudah vaksin minimal dosis pertama. Dari parkir ke pintu masuk dengan angkot lumayan jauh sekitar 3-4km dengan jalan yang tidak bagus. Angkot baru jalan kalau sudah terisi setiap baris paling tidak 8 orang saat berada di sana. Tidak ada petunjuk keamanan berapa lama waktu ideal dan maksimal di sekitar kawah. Bau belerang menyengat dan beberapa kasus mengalami mual dan sakit kepala. Setidaknya untuk kenyamanan dan keamanan pengunjung harus ada pihak pengelola yang memantau pengunjung jika mengalami gangguan kesehatan atau melakukan tindakan berbahaya. Untuk petunjuk keselamatan sebaiknya gunakan juga bahasa Indonesia karena tidak semua turis lokal paham atau dapat menerjemahkan dengan baik bahasa Inggris. Pengunjung yang datang boleh dihitung berapa jumlah orang asingnya jadi seharusnya bahasa Indonesia digunakan dan ditulis lebih besar dan wajib ada. Jangan hanya aspek ekonominya saja yang diperhatikan namun perhatikan juga kesehatan dan keselamatan pengunjung. Lokasi masih di Indonesia, pakailah bahasa Indonesia untuk petunjuk keselamatan jiwa pengunjung.",2021-10-03,20,173,true
Kawah Putih,111860145323159641505,Amrina Rosyada,4,"Meski Kawah Putih adalah destinasi wisata yang cukup terkenal, tapi jumlah pengunjung tidak terlalu ramai. Mungkin karena aku berkunjung di weekday. Objek wisatanya bagus sekali, cocok untuk yang suka hunting foto. Selain kawah, kita juga bisa berfoto di hutan atau di beberapa objek yang sengaja dibangun oleh pengelola. Meski begitu, untuk naik ke Kawah harus menunggu agak lama karena ontang-anting (angkot) yang membawa kita dari pintu masuk ke kawah harus dinaiki 10 orang. Karena jumlah rombongan <10, terpaksa menunggu pengunjung lain yang mau naik juga sampai genap 10 orang. Untuk harga tiket lumayan mahal tapi gapapa soalnya udah include angkot. Saran, setelah berkunjung ke sini sebaiknya ganti baju, apalagi kalau mau naik transportasi umum seperti bus atau kereta, soalnya bau belerangnya nyisa di baju.",2023-06-17,1,60,true
Kawah Putih,100858746514829979402,Devi ariani,5,"Tempatnya benar-benar keren asli sih ini keren banget pokonya ! Buat para traveller wajib visit ke kawah putih ya, disini viewnya eyecatching banget pokonya bagus banget apa lagi buat yang suka foto2 (hunting foto prewed juga bisa, bayar 500rbu). Selain viewnya cantik di sekitar jalan kawah putih ada warung-warung dan itu enak-enak banget, wajib coba sambelnya yang super duper pedes disana ! Tapi sedikit advice aja kalau mau kesana pake baju yang agak tebel dan hangat karna disana cuacanya super duper dingin, sampe air aja dinginnya kaya es batu suer ! Pokonya yang belum kesini coba deh kesini ya👍",2018-09-04,1,27,true
Kawah Putih,114223774625710043944,Lia Indriati,4,"Nice view crater. But price is too expensive. Tidak banyak wahana yang bisa diexplore. Hanya kawah dan sky walk saja. Kawasan kawah juga belum tertata dengan baik. Per orang masuk 38rb hari normal, 40rb harga tahun baru. Parkir mobil 165rb",2021-01-04,0,88,true
Kawah Putih,100593894484519850637,Berga HADE,5,"Wisata alam ini wajib dikunjungi jika anda bukan orang jawa barat. Salah satu icon wisata alam selain kawah tangkuban prahu. Selain perawatan yang maximal dari pengembang, semakin kesini kawah putih semakin nyaman untuk dikunjungi. Akses jalan ke lokasi yang makin bagus dan aman. Lahan parkir yang kuas serta fasilitas toilet dan mushola juga tersedia. Akses pengunjung baik yang menakai kendaraan umum atau motor dan mobil pribadi, sangatlah mudah. Untuk anda yang berombongan, dari parkiran bawah, sudah ada fasilitas angkot menuju kawah. Sekain itu ada pusat oleh oleh di parkiran bawah. Cocok kawah putih untuk acara keluarga anda. Untuk anak anak anda mohon dijaga dan diawasi selama dikawah putih, dan jangan lupa, kasih masker buat mereka. Kawah putuh berlimpah spot foto yang bagus.. Cocok untuk foto prewed atau anda yang instagramable. Recomended banget tempat ini untuk anda kunjungi",2018-12-29,0,400,true
Kawah Putih,101853807267206407508,aly afifi,5,"Kawah putih kawah air panas belerang yang relatif aman bagi pengunjung, aroma belerang cukup terasa berbaur dengan hawa dingin khas pegunungan, hanya saja air kawah panasnya tenang tidak bergejolak umeb/mendidih dan jauh dari jangkauan pengunjung. Bisa melihat dekat endapan belerang kehijauan di tepi kawah panas",2023-10-12,0,343,true
Kawah Putih,110853322934574383013,Agung N,4,"Lokasi yang wajib dikunjungi saat berwisata ke Bandung Selatan. Setelah perjalanan yang cukup panjang dari Bandung dan hanpir pasti bisa dipastikan macet kalau hari libur, disambut pemandangan yang indah dan angin yang sejuk. Sayangnya kami datang saat kabut turun cukup tebal, sehingga pemandangan kawah putih tidak maksimal. Bagi yang ingin datang silahkan berangkat pagi biar tidak macet dan kabut tidak tebal pada saat sampai dikawah putih. Permobil apabila ingin masuk sampai area parkir dekat kawah membayar Rp. 180.000 dan Per Orang HTM Rp. 28.000. Kemarin kami datang pas ada potongan 120K.",2023-07-10,1,159,true
Kawah Putih,108587654925721475097,Agrie Semberya,5,"Tempat yang sejuk, kawah nya sedikit menyurut sekarang Untuk tiket 25.000, untuk naik ontang anting yaitu kendaraan untuk penumpang yang mau simpan mobil atau motor nya di parkiran bawah 25.000 penitipan per helm 5.000. Parkir motor 5.000 dan untuk mobil yang mau masuk sampai atas atau dekat kawahnya itu kena charge 150.000 Kakau kesana wajib bawa jaket karena udaranya dingin,view ok banget 👍",2020-09-21,2,151,true
Kawah Putih,101850537165049303856,Teguh Priyanto,5,Pas kemarin ada event barongsai . Alhamdulilah enak .. cuma hati2 aja kalo yang punya riwayat sakit asma,2025-01-30,0,35,true
Kawah Putih,103452427204416592183,Liorde Sien,5,"Perjalanan dari gerbang depan cukup jauh ke dalam dengan jalanan rusak. Harga tiket cukup mahal untuk 1 spot aja. Tiket masuk wisatawan lokal 28rb. Ontang-Anting 28rb (ini wajib klo datang dgn motor krn cuma mobil yg bs masuk pakai kendaraan sendiri). Bayar parkirnya pas beli tiket masuk (ini yg kusuka, biar ga ditembak walaupun harganya lumayan ya 6rb buat parkir motor) JLPK R2 2rb (ga tau ini apaan). Sampai di dalam ada banyaaak bgt tukang foto. Ada biaya tambahan di luar tiket masuk kalau mau ke jembatan di tengah kawah. Enaknya tiket jembatan itu bs cashless dan tukang foto di sana jg pada terima transferan buat pembayaran non tunai. Pulangnya bebas naik ontang-anting mana aja, ga perlu sama dgn sebelumnya. Ke sini jangan lupa masker. Bisa bengek ngirup asap belerang klo ga pake masker. Jangan lupa jaga kebersihan dan sedia air minum. Penilaian tetap bintang 5 krn walaupun tergolong mahal tp well managed, ga ada biaya ghoib lagi (kecuali tiket jembatan yg terpisah) dan lingkungannya cukup bersih biarpun wisatawan sedang ramai.",2023-06-03,1,109,true
Kawah Putih,104821704208269226204,Bayu Indria Widiatmoko,5,"Wisata alam kawah putih merupakan salah satu wisata alam di Ciwidey yang menakjubkan dan instagramable.. dimana kita bisa berfoto ria di pinggiran kawah.. Untuk masuk ke wisata alam ini bila anda menggunakan bus atau kendaraan roda 2 harus parkir di parkiran bawah. Dan untuk naik ke kawah putih dikenakan biaya Rp. 40k per orang. Harga tersebut sdh include angkutan untuk naik keatas, dan turun kembali. Sedangkan bila anda menggunakan mobil dapat parkir di parkiran atas dengan biaya per orang Rp. 25k dan tambah biaya parkir mobil di parkiran atas sebesar Rp. 150k per mobil. Jarak dari parkiran bawah ke atas sekitar 5 km. Dari parkiran atas untuk ke lokasi kawah putih berjarak 100m. Dilokasi kawah putih ada spot2 cantik untuk berfoto, dan ada pula spot yang berbayar, antara lain jembatan ponton dan jembatan tali yang untuk masuk dikenakan biaya Rp. 10k per orang.",2019-04-29,0,89,true
Kawah Putih,113197734107589528807,evy andriani,5,Tempat dan pemandangannya bagus banget. Yang belum pernah kemari wajib diagendakan.,2025-10-18,0,47,true
Kawah Putih,111970925141177309818,Suci Risweni,5,"Menuju tempat ini melalui hutan sejuk & alami sejauh 5km dari pintu masuk wisata, jalannya pas 2 mobil, tidak untuk dilalui bus2 besar, tersedia kendaraan ontanganting untuk mengantarkan ke lokasi jika rombongan membawa bus besar..",2023-06-26,0,485,true
Bukit Moko Bandung,102402324154869568528,Richie Leonardo,5,"Pemandangan disini masih asri. Lingkungan nya juga bersih. Saya masuk saat lagi mendung, jadi berkabut dan dingin sekali. Area bukit dikelilingi pohon pinus jadi sejuk. Area parkir cukup luas dan gratis. Harga tiket masuk 17rb. Setelah membeli tiket di pintu masuk ada 3 tempat yang bisa dituju. Jalur kiri setelah loket tiket, melewati tangga, akan sampai ke cafe. Untuk harga makanan cukup terjangkau. Ada tempat camping di atas. Jalur tengah rute ke patahan lembang, estimasi durasi 30-45 menit. Jalannya masih jalan tanah jadi licin dan becek jika sudah sampai tanjakan. Sebaiknya gunakan sepatu yang sesuai. Jalur kanan ke arah papan nama ""Dermaga Bintang"". Disana bisa camping juga.",2026-01-15,0,14,true
Bukit Moko Bandung,110025277659260088436,Yani Safitri,5,aslii tempatnya enak pemandangan nya baguss bgtt adem dingin gitu tpi gokil perjalanan nyaa serem bgtt nanjak smua nya apalgi kmrn ada mobil sana sini papasan gt jadi aga ribett . kalo yg blm jago supir bawa mobil mah ga disaranin deh aga ngeri perjalanan nya nanjak smua gamuat juga 2mobill kemaren aja sy kesana hampir guling guling untungnya pak supir masi bisa nahan . kemarin kesana pas cuaca lg ujan deress jdi ga sempett ke utan nya cuma mampir ke cafe nya aja karna mau kesana ujan deres ga bawa payung ditambah kata pengunjung yg turun kebawah ktnya diatas becek untuk makanan nya lumayannn dan minuman nya harganya standarr dr 20rebu . staf nya smuanya ramah untungnya ga judess yee jadi ga sia sia dr jakarta . ksono pas kondisi ujan deres jdi tempatnya ga trlalu rame pengunjung,2026-02-23,0,61,true
Bukit Moko Bandung,110652419020604135378,Your Local Guide,5,"Tempat yg bagus untuk camping syahdu. View kota bandung 180° Malam dapat citylight yg begitu menawan. Cocok untuk camp bersama pasangan dan keluarga, wc dan mushola bersih lengkap.",2026-01-14,0,13,true
Bukit Moko Bandung,102020455037193747901,Yullie Arrez,5,"Tiket masuk 17rb per orang Toilet di area depan super bersih.. Tp toilet d area masuk hutan ga berfungsi.. Pengelola ramah&bagus krna terpantau ga ada sampah sama sekali,bersih&terawat.. Suasana adem,view nya indah bgt 😍 Please kalian yg datang kesini jgn nyampah ya 🥺 Jalan menuju k tkp sebagian rusak sebagian bagus.. Semoga ke depannya jalannya mulus kyk putri keraton 😄",2025-09-07,0,51,true
Bukit Moko Bandung,105027111481743940564,Ali Syaifullah,5,"TIDAK ADA PUNGLI! jaman sekarang jarang banget ada tempat wisata alam yang jarang ada punglinya semua keperluan seperti parkir aman, staff ramah, toilet tersedia. hanya kendala air di toilet kecil/mati. Sangat rekomendasi!",2025-06-28,1,23,true
Bukit Moko Bandung,110719777820361397778,JAMIL Nurul Mutmainnah,5,"Jalan kesini sudah bagus, full aspal.dan beton, muat mobil juga. Tpi tetap kondisi kendaraan harus baik soalnya medan full tanjakan. Selain bisa trekking, terus foto foto dengan view cakep disini juga ada kaafe bintang yang baru buka sampai jam 10 malam. Makanannya enak, harganya juga masih sangat masuk akal, sekitar 10-20an ribu. 👍👍👍",2025-01-01,1,175,true
Bukit Moko Bandung,116481398103696139942,Erna Herawati,4,"Enak buat ngadem, seharian d sini krn betah, toilet byk n bersih smua, musola jg bersih, kpn2 mau k sini lg pgn k bukit palasari, kmrin cm sempet k patahan lembang",2025-08-18,0,271,true
Bukit Moko Bandung,102261708216066460358,Ntos Hdt,5,"Tempat kemping santai, gak ada trekking. Penjaga loketnya the best, baik dan informatif sekali",2025-10-15,0,10,true
Bukit Moko Bandung,109989215840264183974,Regan 2455,5,"Ini tempat asik banget buat nyantai, udah deket dari kota. tempatnya sejuk, view nya gacor, vibe nya juga tenang banget. untuk harga masuk/1 day trip per orang Rp. 15,000. klo mau buat camping 1 orang Rp. 25,000 per malam. lumayan banget, menurut gua ini sangat worth it. dideket ny juga ada restoran/warung makan",2024-10-21,0,262,true
Bukit Moko Bandung,117009566138091916871,ilham akhmad,4,"Untuk perjalanan kesini Lumayan butuh perjuangan ya karna jalan nanjak dan ada beberapa jalan yang belom dicor, terutama saat pulang jalan menurun pastikan rem motor anda tidak panas karna ditakutkan rem bolong terutama motor matic. Untuk tiket motor dan mobil sekitar 5k, untuk tiket masuk 15rb sudah dapat free minuman dan 30rb sama makan. Untuk rasa makanan dan minuman disini standar ya jangan berharap lebih seperti cafe2 yang ada di kota. Tapi menurut saya wajar dan standar dikarenakan ramenya cuma saat weekend. Untuk tempat luas dan banyak pilihan tempat duduk ada yang di dalam saung ada juga hang outdoor, disediakan juga colokqn untuk cas hp di beberapa saung. Ada toilet dan wc. Pemandangan langsung ke kota bandung sangat indah apalagi jika dinikmati pada saat malam hari. Semoga ulasan saya membantu. Terima kasih",2022-12-18,14,63,true
Bukit Moko Bandung,102717286458369165892,Hana Sisworini,5,"Camping sama anak-anak di sini, tempatnya nyaman dan aman. Petugasnya ramah-ramah. Sudah ada toilet dan mushola bersih. Ada cafe juga, dermaga bintang, dan pemandangan malamnya luar biasa cantik liat lampu-lampu kota Bandung. Rekomended bgt!",2025-06-04,0,11,true
Bukit Moko Bandung,109406635326885317170,Nelis Nur Asiyah,5,"Pertama kalinya ke sini buat tracking ke patahan Lembang. Parkir motor 5 rbu tiket masuk kalau ga salah 15 rbu / orang. Parkiran aga jauh dikit dari loket pembelian tiket. Karena kemarin lagi musim hujan , jalan menuju lokasi sangat licin dan ekstrim Kalau yang mau ke sini di sarankan untuk pakai sepatu yang nyaman dan kalau bisa anti slip juga.. Hati hati aja kalau yang ga tahan dingin bisa pakai jaket tebal. Selama perjalanan aman ada petunjuknya ya walaupun kurang jelas tapi jalan sudah terbentuk Bisa banget kalau yang mau latihan pisik ke sini Mantap pokonya hihi",2023-12-19,6,79,true
Bukit Moko Bandung,113660344938382112090,Florentin Handayani,5,"Parkir gratis, aman dr pungli. Bersih. Rapih, nyaman buat kemping atau cuma duduk santai aja menikmati udara segar. Akses jalan sudah bagus tapi ya tetep nanjaknya mantap..",2025-06-10,1,20,true
Bukit Moko Bandung,109056097873669065618,yadi okeh,5,"Alhamdulillah akhirnya kesampaian juga camping di sini 2 hari mana tempat bersih dan toiletnya juga bersih banget. Dan penjaganya ramah, Recomend dah yang mau ngecamp di sini. Semoga saja kedepannya ada toilet dan musolah juga di dekat bukit dermaga",2025-05-13,1,19,true
Bukit Moko Bandung,103730655313565926782,yungan hong,5,"Tempat yang sejuk dengan pemandangan sekeliling pohon, makanan nya enak wajib di coba.",2025-11-24,0,190,true
Bukit Moko Bandung,100689048909126822790,Mochamad Gian,5,"Puncak Kota Bandung, cocok buat yang suka suasana tenang, adem dan ketinggian .. view Bandung terlihat jelas disini",2025-07-27,0,251,true
Bukit Moko Bandung,108755616386950738342,Inne Hadiati,4,"Tempat memandang Bandung dari ketinggian. Jalan menuju Bukit Moko ini beton, sempit hanya cukup satu mobil dan curam ya. Saya lewat jakur Dagi setelah Tebing Keraton. Keseni sore hari oasti bagus banget sambil liat kerlap kerlip lampu. Tapi gak tau apakah kalau malem masih buka atau engga.",2023-10-02,2,446,true
Bukit Moko Bandung,113012387318260258019,Muhamad Rifqi Aliansyah,5,"Bukit moko salah satu spot favorit waktu jadi mahasiswa di Bandung, bareng-bareng teman kuliah liat sunrise dan menikmati lampu-lampu dari Kota Bandung. Tempatnya memang rada naik keatas tapi sangat worth it bila tidak berkabut 🫠. Sekarang untuk masuk kedalam ada pembayaran tiket yang dapat ditukar dengan makanan plus minuman. Untuk pilihan makanan banyak tapi ditengah udara dingin paling enak ya indomie rebus dan minum susu jahe. Tempat bukit moko bisa dibilang buka 24jam karena saya coba dateng pas tengah malam dan pagi hari.",2023-07-11,1,401,true
Bukit Moko Bandung,107582010087617091533,Samia Achmad,5,"Pemandangan yang tenang, bagus, bersih terawat Petugas ramah membantu Ada cafe moko, enak enak sekali cemilannya, kentang goreng, pisang goreng nya Siap² mobil dg tanjakan curam sepanjanh menuju bukit moko Pakai pakaian nyaman dan sepatu nyaman. Jalan d bukit moko meskipun sdh paving block, licin Tapi seruu",2024-05-24,0,8,true
Bukit Moko Bandung,109297679073708145660,jae lani,5,"Udara sejuk , pemandangan sangat indah, Jalan menuju lokasi harus pakai kendaraan yg sehat ,jalan lumayan bagus (aspal )",2025-04-06,0,8,true
Bukit Moko Bandung,104573720034838701136,Yasinta Astuti,5,"Udaranya sejuk, cukup rame skrg. Pertama kali ke sini pas pacaran dan masa ngajar foto. Sekarang udah anak dua, makannya pake voucher beli duluan di depan. Fasilitas seperti mushola dan toilet tersedia, yang suka tracking bisa coba ke sisi hutannya",2020-09-16,1,107,true
Bukit Moko Bandung,104803329135175214102,Budak Alit,5,"View pemandangannya Subhanalloh indah dan sejuk... Bila ingin mengunjungi kesana ✓ Persiapkan fisik yang prima baik badan sendiri atau kendaraan, karena jalannya yang lumayan cukup extrem, ✓ View pemandangannya Subhanalloh sungguh indah. ✓ untuk harga tiket masuk ~parkir mobil = 10.000,- ~parkir motor = 5.000,- ~karcis Htm = 20.000,- (sekedar untuk menikmati pemandangan) ~karcis Camping = 30.000,- ✓ Persiapkan pembekalan yang memadai bila ingin ber camp, dikarenakan lokasi tempat Jualan Cukup nguras Tenaga ✓ Tersedia Mushola, Wc ✓ Wajib mematuhi Prokes",2021-01-03,5,175,true
Bukit Moko Bandung,107957480788155843358,Maria Zega,5,"Worthit bgt sih dengan perjuangan naik kesini, medan tanjakan tinggi dan ada beberapa jalan yang rusak. Harapan nya jalananmya bisa di bagusin. Saya kesini dengan motor beat ya... cukup berat sih untuk naik tapu masih bisa. Jangn lupa untuk istirahatkan kendaraan anda beberapa kali dalam rute tanjakan atau turunan agar kondisi mesin dan rem tetap baik",2019-06-09,0,77,true
Bukit Moko Bandung,115588541474001843406,Yugi Purba,5,"Menuju kesana jalan dengan tanjakan yang curam dan kecil, namun itu semua terbayar jika Anda sudah sampe ditempat dengan menikmati pemandangan kota Bandung dari salah satu titik pandang tertinggi di Bandung. Penuh dengan pohon pinus yang asri, pohon kopi dan beberapa sayuran yang ditanam oleh warga sekitar. Jika Anda lapar dan haus, tersedia warung dengan pemandangan terbaik disertai makanan yang cukup enak.",2023-07-12,0,300,true
Bukit Moko Bandung,102264743313638840827,Ali Zandin,5,"untuk kesana agak susah kalo naik transportasi online, soalnya daerah rawan katanya. kalo kesini enaknya naik motor, jalurnya banyak bolong2, kalo mobil yg gede agak serem kayanya soalnya jalurnya kecil tanjakan curam & jalan banyak yg hancur. disini dingin bgt soalnya ketinggian kira2 1500 mdpl, spot fotonya banyak ada pohon pinus, pohon kopi, puncak bintang. oiya disini bisa ngecamp asal bawa tenda sendiri & bayar 25ribu. kalo masuk biasa bayar 15ribu.",2019-06-12,0,226,true
Bukit Moko Bandung,108198387229128607623,Ayi Nurazizah,5,"The amazing place ........ Pemandangan Kota Bandung yang luas, kalau malam terlihat lebih indah. Petugas yang sangat ramah. Harga tiket masuk terjangkau, 15.000 per orang dan camp 25.000 per orang per malam. Bisa sewa tenda dan beli kayu bakar di tempat. Fasilitas oke ada mushola dan toilet. Hutan pinus untuk tracking, bisa bersepeda, pasang hammock and enjoy your time. Untuk makanan tidak perlu khawatir karena dekat dengan warung dan cafe ramah lingkungan 😅 Minus : akses menuju kesana agak susah, karena tidak ada kendaraan umum dan jalanan yang rusak dan nanjak 👌😅",2018-07-20,1,13,true
Bukit Moko Bandung,106471566646043042195,Tanti Yustini,5,"Suka sekali dengan tempatnya, terdapat banyak toilet dan dilengkapi mushola juga. Sayangnya musholanya tidak ada penutup seperti jendela, sehingga ketika hujan besar, lantai mushola basah semua",2025-07-08,0,6,true
Bukit Moko Bandung,107057218641241952482,Imanuel Christiawan Prasetyo,5,"Bisa lihat keseluruhan kota bandung dari sini , saran untuk yg mau kesini mending lewat arah cicaheum karena jalannya ngga terlalu susah. Kalau dari arah bojongkoneng jalannya lumayan menantang. Akses bus besar tidak bisa masuk ke atas yaa karena jalan sangat sempit. Disarankan untuk mengecek kondisi kendaraan sebelum kesini. Coz jalannya nanjak ekstrem. HTM 15K untuk wisata dan 25K untuk camping. Happy holiday.",2021-03-28,3,2,false
Bukit Moko Bandung,110901241702433480687,Widha Karina,5,"Datang di Nov 2021, jadi akses ke hutan pinusnya masih ditutup. Meski begitu, tetap bisa naik tangga ke menara pandang. Dari parkiran yang ada restonya, jalan kaki sedikit (sekitar 200 meter) ke atas. Hati-hati jalanan licin karena pedestriannya berlumut. Tapi sampai atas lumayan lah dapat pemandangan. Jangan lupa turunnya sebelum maghrib karena setelah gelap, penerangannya minim sekali.",2022-01-04,9,38,true
Bukit Moko Bandung,105477174646313794772,tanpa nama,4,"Tempatnya enak, makanan nya cukup enak. Uang masuk nya 15rb, kalau paket tiket dan makanan 30rb. Jalanan cukup menantang untuk mobil dan motor, cukup licin kalau hujan. Hati-hati banget, karena pencahayaan sangat kurang di sepanjang jalan. Tapi cukup worth it kalau sudah sampai diatas. Ada toilet dan mushola jg. Lebih baik datang ketika masih terang",2021-02-01,1,84,true
Bukit Moko Bandung,112021438858006388050,Rais Light,5,"Sekarang udah lumayan enak sih. Ada beberapa titik gazebo buat nyolok listrik dan beberapa wc yang tersebar dibeberapa tempat. Dibawah ada penyewaan tenda. 25rb untuk camp 15rb untuk seharian disana. Bebas keluar masuk. Darmaga bintang juga sudah beroprerasi. Dan ada flying fox dari puncak bintang ke dermaga bintang. Mau telusuri lagi ada patahan lembang, babagongan dan lainnya.",2019-01-19,2,75,true
Bukit Moko Bandung,100761582639768926563,Muhamad Faldi,5,"Ke sini jam 9 malam, pas weekday, bener bener gak ada orang euy. Sepi banget, mana berkabut. Agak creepy sih. Sejuk bangetttt meskipun berkabut tebal tapi bagi saya gak terlalu dingin. Jalan ke sini agak extreme miring banget, pastiin kendaraan kalian prima ya kalau mau ke sini. 30rb bisa dituker sama makanan dan minuman. Nasi gorengnya surprise enak dan porsinya banyak. Pisang Goreng Gula Aren nya juara!!! Wajib banget dicoba ya",2023-07-03,0,235,true
Bukit Moko Bandung,106817437381519067161,Thyas Pramesthi,4,"Akses menuju lokasi ini lumayan agak sulit bagi mereka yg baru saja bisa mengendarai mobil, dikarenakan jalan yg sempit dan tanjakan yg lumayan tajam. Belum adanya penanda lalu lintas memadai menyebabkan jalur ini sebenernya rawan utk dilalui, namun jika kita berhati2 lewat sini, semua itu akan terlewati dg mudah. Selalin menggunakan mobil, banyak juga pengendara motor roda dua yg menuju ke Puncak Bintang ini. Semakin ke atas, jalanan akan semakin menyempit, tapi tenang saja, ikuti saja jalan ini sampe mentok, bertemu dg percabangan sempit, sudah ada penanda ""menuju Puncak Bintang"" yg mengarah ke sebelah kiri. Jalan menuju puncak sudah diaspal, sehingga memudahkan pengunjung utk naik hingga puncak. Di atas disediakan tempat parkir yg tidak terlalu luas, namun parkir di sebelum percabangan juga tersedia, namun kita harus sedikit berjalan kaki menuju puncak. Di puncak ini ada 2 spot yg bisa kita hampiri. Spot pertama adalah rumah makan, dan spot ke dua adalah tempat berfoto dan arena berkemah. Utk masuk ke rumah makan, dikenakan tiket masuk Rp. 25.000 per orang, sudah dapat makanan dan minuman yg bisa kita pilih di pantry. Untuk ke arena berkemah atau spot foto2, dikenakan tiket sebesar Rp. 15.000 per orang. Saat itu di puncak, matahari bersinar terik, namun hawa dingin masih terasa kuat. Tempat makannya yg nyaman, berupa gubug2 dg pemandangan kota Bandung, membuat kami betah utk berlama lama di tempat ini, sehingga tak terasa, matahari sudah menanjak hingga ke ubun2. Datanglah pagi2 sekali ke tempat ini, krena semakin siang, pemandangan kota Bandung akan semakin tertutup oleh kabut polusi.",2018-08-13,0,1020,true
Bukit Moko Bandung,115757057123635001440,romi rajayu,3,"Klw mau camp bawa tenda n logistik sendiri atau sewa tenda di loket untuk kapasitas 4org 300rb/mlm. Tiket masuk untuk camp 25rb/org klw tdk camp 15rb. Di bukit moko atau warung sebelah kanan parkiran masuknya harus pesan makan dulu 30rb/pack dpt menu makan plus minum, klw minum aja 15rb. Klw mau kesini usahakan akomodasi sendiri bisa mobil atau motor yg penting kondisinya prima krn ada beberapa tanjakan yg lumayan curam. Untuk jalannya lumayan bagus sudah di cor tapi ada beberapa titik yg belum di cor. Klw tidak bawa kendaraan, turunnya bisa naik ojek 50rb/org sampe bawah/padasuka. Udaranya mulai sore cukup dingin, semakin mlm semakin dingin. Ada jg warung2 disepanjang jalan tanjakan terakhir sebelum parkiran.",2019-12-21,4,24,true
Bukit Moko Bandung,116414048907719907799,Raja Setting,4,"Karena saya Tinggal di daerah dingin, jadinya kalo kesini Boleh di bilang biasa saja. Hanya kejar view dan udara dingin pegunungan. View malam dan pagi hari (saat cerah) sangat bagus, melihat hamparan kota Bandung dari atas. Tiket masuk sekitar 15,000 ~ 25,000. Dan sebelum masuk area ada biaya 5000.",2022-03-03,2,164,true
Bukit Moko Bandung,113377202094247184193,Evi Juhaeni,5,"Pemandangan yang sangat menyejukkan di daerah Padasuka Bandung Fasilitas berkemah sudah tersedia Ngecamp untuk mengejar sunrise disini aja cukup bagus,,untuk trekking juga lumayan medannya tak terlalu berat,,cukup have fun untuk ukuran ku Tiket rp 25 000/orang",2018-03-21,2,54,true
Bukit Moko Bandung,100143702914715002152,Livia Natasha,5,"tempat yang selalu ramai dikunjungi. kalau pagi banyak yang jalan pagi juga. jalanan menuju udah banyak yang aspal jadi bagus. setelah hiking di bukit bintang, bisa makan di warung moko. tapi skrg karena PPKM bukit bintangnya ditutup. untungnya warung moko nya buka, per orangnya 30rb skrg. kalau bawa mobil, udh hrs bayar parkir sblm masuk kawasan ini",2021-08-21,3,110,true
Bukit Moko Bandung,115537036212333868643,Inri Dominica,5,"Tanjakannya curam, serem sih buat pemula yang baru belajar naik mobil main kesini, begitupula dengan turunannya. Viewnya terbaik, udaranya seger banget, tempat ini terawat dengan sangat baik, ada tempat campnya juga. Tips : bawa makanan atau snack karena tidak ada yg jualan, tapi bawa pulang juga sampahnya dan tolong untuk menjaga kebersihan, karena sayang banget tempat seindah ini dikotori oleh sampah.",2019-07-08,0,87,true
