location_name,user_id,reviewer_name,rating,review_text,review_date,likes,reviewer_total_reviews,is_local_guide,source_file
23 PASKAL Shopping Center,110387759392677576914,Saparuz Clothing,1,"Masuk area mall paling ribet, mau parkir motor depan toko emas abc gak boleh ama satpam, basement penuh, deket fave hotel penuh. Alhasil depan alfamart yang jauh, Padahal gue bayar parkir lho masuk kesana tapi tetep aja ribet dan gak memadai pula, panas motor ikut kepanasan, hujan juga ikut kehujanan. Belajar noh dari mall bec, dia bangun gedung khusus 5 lantai buat parkiran motor, parkiran mobilnya juga bagus, ada 4 lantai basement dan gede2, ini paskal mall segede gitu parkiran motor cuma 2 lantai doang, berikut seuprit? Parkir mobil diki, Gila kali ya,, mikirin cuan doang tp gak mikirin kenyamanan pengunjung.",2025-10-19,0,4,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113804295022197281832,Kohar Munawar,5,"Mall lengkap deket dari Stasiun Bandung, banyak tenant Makanan, jd bisa kulineran aneka ragam menu ada Ramen, sushi, masakan Indonesia Western lengkap.",2024-08-29,0,120,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,105557168002221010157,maya kurniawati,4,Letak strategis dekat mall paskal Tempat food court kulinernya bandung Menu variatif.. Sistemnya order bayar dikasir dan diantar.. Harga pricy ya...lebih murah ditempatnya lamgsung...entah jumlah porsinya atau harga makanannya.. Contoh : mi kocok 36K porsinya dikit...batagor or dimsum juga 1/2 porsi 32K,2022-10-09,0,475,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,111966367119530477307,Melody AMPv,5,"Salah satu pusat berbelanjaan di Bandung bagi yang cari barang branded sekelas Zara, Adidas, Coach, Fossil, dll. Tempatnya nyaman, tidak begitu sumpek. Untuk makanan lengkap, bagi cari menu halal maupun non halal banyak di sini. Akses masuk ke Mallnya memang harus melewati pertokoan yang lumayan panjang, tapi worth sambil jalan-jalan. Manalagi Bandung tidak sepanas ibukota, jadi sore sambil jalan-jalan itu enak banget.",2024-07-04,0,217,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,103541724267448315606,wiwi setiawati,5,"Tempat kuliner, nongkrong dan bisnis dan terdapat hotel semuanya paket komplit. Parkiran luas dan berbayar",2025-09-21,0,76,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,112404479616920545081,Belinda Nndi,1,"baru pertama kali kesini saya kira bisa pakai e wallet apa saja ternyata gabisa,nunggu buat tanya tapi si satpam nya malah santai didalem pos malah nyolot bilang MAU PAKAII APA BUU maksud saya kalo ada orang yang kurang paham samperin mana ngantri banyak org,dan rata rata orang pun sama pada ga ngerti atau ada yang bermasalah sama mesin nya bukan nya pada di tertib in malah santai di dalem pos kaya ga niat kerja banget soo iyeeyyy lu baru jadi satpam di mall besar udah belagu.tolong dibenahi lagi",2025-12-10,0,2,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,116982319239473433368,widodo budi raharjo,1,Parkir 3 mnt limit..kagok.mending jng pk limit sekalian..kita buru..mana mesin parkir sering rusak..jln macet..udh beberapa x..compalin gk ada tanggapan..benerin dl mesin parkir nya sering error,2026-02-07,0,1,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,102307219694440179888,Abdul Hadi,4,"EV CHARGING station perlu di monitor. Pada saat saya mau charging di ev charging station di B1, sudah ada banyak EV Car yg parkir disana. Namun ternyata ada beberapa EV Car yg tidak charging dan hanya numpang parkir saja. Apabila memang sudah selesai, kendaraannya tidak dipindahkan. Sehingga menyulitkan ev car lainnya untuk charging. Mohon di tertibkan dan diingatkan agar patuh pada peraturan agar ev charging owner lain tidak kesulitan ketika mau charging.",2025-12-12,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,106214543163820667531,Kris Febriyanti,4,Beneran penuh parkir nya.. Begitu mau check out dari fave hotel. Stuck di pintu parkir karena petugas parking nya cuma 2 orang bergantian cek tiket dari ujung ke ujung.,2026-01-01,0,155,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,110802106248855874347,Imel Kristi Monita,5,"Bintang 5 untuk pelayanan staff perempuan di toilet lantai 2 dekat outlet Puma. Mbak nya ramah bangett, seumur hidup baru kali ini masuk toilet tapi staff nya bilang terimakasih, padahal kita ga bayar apa²",2025-11-09,0,55,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,107867542727629909141,Evita,5,"Mallnya bersih, cukup mewah, lengkap dan nyaman sekali. Tempat parkirnya luas dan paling suka area lobynya ada air mancur bikin sejuk adem saat beristirahat atau menunggu kendaraan, namanya loby cai.. Kalau ke Bandung wajib datang kesini pasti betah berlama lama sambil belanja disini.",2022-04-27,4,59,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,101356752615446748639,Jati Ekhadhana,1,"Mall nya sebenarnya cukup lengkap, Hanya saja masalah parkir adalah permasalahan utama mall ini. Parkir kurang tertata dengan baik, Pengunjung harus berputar-putar mencari parkir sendiri dengan minim petugas yg berjaga. Parkir nya juga bentrok dengan pengunjung kawasan Ruko Paskal",2025-12-02,0,7,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,109688360721885802989,nurul cintia adisti,1,"KECEWA BANGET PARKIR DISANA HLM SAYA HILANG!! DAN PIHAK PARKIR TIDAK TANGGUNG JAWAB, DIPINTA CCTV MALAH BANYAK ALESAN MENGULUR WAKTU!! KARENA DISANA BANYAK YG KEHILANGAN HLM MOTOR JADI TOLONG UNTUK DI AWASI YG PARKIR DI DEPAN RUKO!!!",2026-01-13,0,2,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,107294313372349804929,anies syofyan,5,"konsep mall ini manarik, desain juga bagus, sirkulasi pengunjung mulai jalur parkir motor & mobil cukup cukup unik, turun ke kiri masuk dibawah trowongan hingga masuk ke area parkiran yang luas dan banyak ruko-ruko diluar mall, sedang keluar ketemu jalan yang beda. untuk masuk mall sendiri cukup apik ada ramp menuju main entrance gedung, sebagian besar mall mall kekinian lebih menawarkan wisata kuliner dibanding konsep belanja busana dan kebutuhan lainnya. banyak tenant ternama yang berada di Paskal 23 Hyper Square kota Bandung ini, beberapa tahun sebelumnya pernah kesini sdh bagus, tapi sekarang lebih modern lagi.. Monggo jika lagi di Bandung bisa menyempatkan belanja atau sekedar kuliner di sini",2023-08-21,2,2036,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,103963147206416954851,shinchan 95,3,"ini yang parkir kaya gini ga diarahkan pa? jangan penyewa ruko yang parkir ngalangin jalan belok aja yang dimarahin pa. itu pun lantaran penyewa ga dapet parkir d depan rukonya, lantaran pengunjung mall/lantaran valet",2024-11-05,0,5,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,112816550228076630103,Alexandrea Christy,1,SISTEM PARKIR BENERIN! JELEK BANGET LEMOT!!! UDH TAU MALL RAME TP PARKIRNYA JELEK! KALO BELOM BISA PAKE SISTEM SCAN YA MANUAL AJA!,2026-02-28,0,2,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,111881005448828359955,Riki Ardiansyah,1,Masuk paskal sekarang ribet 🥵 mana mesin tiket nya keseringan error. Perbaiki lagi tuh mesin nyaa jgn uang parkir aja yg di perhatiin jgn sampe tiap kesana antri panjang bikin rudet🥺🥺,2026-01-08,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,118070058756056553491,Mr. Éternel,1,"Saya lagi duduk di depan sebuah tempat kursus bahasa, sekitar jam 8 malam. Tiba tiba ada petugas kebersihan yang mau ngambil sampah ngajak saya ngobrol: ""a, duit saya jatuh tadi, aa mungkin punya uang a, buat saya makan?"" Apaan sih?",2025-11-27,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,115299522101329569476,muhammad sholahuddin zaky (Zaky),4,"Pusat jajanan di kota Bandung. Banyak tenant dengan beragam menu. Tempatnya sangat nyaman, bersih, lengkap, fasiltas penunjang seperti toilet dan musholla juga tersedia, tempat parkir luas, tersedia area outdoor dan indoor. Nyaman sekali untuk makan bersama dengan keluarga, teman maupun kolega. Sistem pembelian, hampir sama dengan foodcourt lainnya, pesan makanan lalu bayar kemudian serahkan nota yang telah dibayar dan makanan akan diantar. Namun saat mencari menu seblak tidak ketemu (atau tidak ada?).hehe",2022-11-18,0,274,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113102926650660165897,diyah herawati,1,"Kepada pengelola parkir tolong diperhatikan untuk lahan parkir kendaraan , apabila tempat parkir sudah penuh dan semua lampu warna merah menyala semua yang menyatakan tempat parkir sudah penuh, alangkah baiknya pintu masuk ke parkiran diclose sementara sampai lahan parkir didalam ada yang kosong, jadi kami tidak keliling” mencari parkiran … bisa dikordinasikan dengan perugas parkir yang menjaga pintu keluar parkir .. sehingga apabila sdh ada yg kosong 10 tempat parkir, gate masuk parkir bisa dibuka kembali sehingga tidak mengakibatkan macet didalam gedung parkiran. Jangan sampai merugikan konsumen, tidak mendapatkan tempat parkir tapi pada saat kekuar harus bayar parkir ! Terima kasih",2025-11-23,1,8,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,105540114885326602980,Ludia Annisa,5,"Tenpat belanja barang branded, ada 3 lantai kalo gasalah mau cari baju sepatu sampe hp elektronik semua ada. bioskop juga ada. tersedia lift dan eskalator parkiran juga gampang, kalo bawa motor juga bisa parkir di dalem dengan aman. Lobby nya banyak agak pusing kalo nyasar dikit",2024-01-26,0,159,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,116322585510427491065,nova izzi,5,"Mall yang cukup lengkap Tidak seluas PVJ namun hampir semua brand rekanan MAP hadir, Yang ga kalah penting juga ada Uniqlo, MnS, PnB, CottonOn, Zara, Sport Station Juga ada 2 arena bermain anak yang cukup besar, sayang untuk arena bermain trampolin kayanya sudaj tutup trakhir mampir sini Minusnya kawasan disini adalah area parkir yang sempit, padahal kawasan terintegrasi dengan Hotel dan Universitas. Saran lainnya adalah dikasi jalur pedestrian dari masing2 parkir kendaraan sehingga aman dan nyaman bagi pengendara yang kebagian parkir jauh, kalau ujan ga basah, kalau panas ga kering",2023-02-11,0,141,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,109399250673019431860,christella Angela,5,"salah satu mall favorit di bandung. selain karena deket sama rumah, mall ini juga masih tergolong baru dibandingkan dengan mall lainnya di bandung jadi suasananya masih enak. pengalaman paling menarik ketika berkunjung ke mall ini yaitu kita diucapkan terima kasih oleh CS ketika kita keluar dari toilet. keren sih. belum pernah nemu mall kaya gini di tempat lain. mall ini juga termasuk mall yang lengkap sih, cari baju ada, sepatu sendal ada, supermarket ada, tempat makan ada, ada semua pokoknyaa... kalau kesini weekend pasti penuh banget dan susah parkir",2023-05-16,3,49,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113819172341294507016,Daryl Cokelat,5,"Pusat perbelanjaan yg komplit dgn berbagai macam pilihan, penataan tempat yg bagus, banyak spot utk duduk juga hanya saja masuk/ keluar mall lumayan macet jalanannya",2024-06-29,0,212,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,117046778609394715986,Rahmi anggita Sary,5,"Mushollah nya asli bintang 5 banget. Bisa nitip barang, terus kuncinya kita yang bawa. Bisa pinjem mukena dan sarung. Yang jaga mushollanya juga the best lah ramah . Bisa ambil air putih, kopi, teh, secara GRATIS. Tempatnya tertata rapi. Nuansa mall nya bagus. Dan juga katanya salah satu mall terbesar di bandung.",2022-10-06,1,75,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,117746879679397427779,Olie aishah,4,"Kesini hanya mau beli cromboloni di monsieur spoon … mall nya barang branded semua , agak sepi sih tp so far nyaman aja… parkir klo masuk mall jd bayar dua kali ama di Paskal square",2024-01-04,0,202,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113584708366030308395,Dimas Agy,5,Mall nya makin keren dgn perluasan area mall nya dgn tenant2 brand terkenal.,2025-10-19,0,719,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,106626902347218836601,Hendrik Gunawan,1,Paskal sekarang parah jalan jelek akses pedestrian ga ada . Mall kelas atas tapi tidak ada jalan pejalan kaki yg memadai,2025-05-18,0,44,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,105332070320024705768,Indra Sakti,5,"Salah satu mal terbaik di bandung, berbagai macam barang branded dapat dijumpai di sini, sistem parkir baik dengan lampu indikator yang mengindikasikan jika tempat terisi. Di kelilingi oleh sentra kuliner.",2026-02-14,0,61,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,117869187265087401623,Miss GPS,5,"Tempat nyaman ngemall di pusat kota bandung. Parkiran luas banyak pilihan kuliner, menyenangkan sekali kalo kesini",2025-12-30,0,24,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113944479351223596757,sunzed,2,shock sama structur bangunannya wkwk dari pintu keluar dan masuk. Jujur lahan sekecil itu bisa jadi. basement ya? satu laintai lagi lol next time parkiran hotel sama mall di pisah ya or at least kasi sign apa aja buat nandain.,2025-11-08,0,6,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,100151295794972450688,Ottey Septiane Rorong,1,"PARKIRNYA SANGAT MEREPOTKAN, CARI PARKIR SUSAH, SAAT BAYAR SUDAH SCAN OVO, KATANYA OVONYA GANGGUAN, DI SCAN ULANG DI GOPAY KATA PETUGASNYA TIDAK BISA KRN HARUS PAKAI 1 APLIKASI. AKHIRNYA HARUS BAYAR CASH !! DAN SAAT ITU SAYA GA PEGANG CASH. SUNGGUH MEREPOTKAN SECURE PASKAL 23 !!!!!!",2026-01-29,0,6,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,109789152831154920188,Rahmi Hayati,4,"Salah satu mall di Bandung yang gedungnya cukup mewah saat dilihat dari depan. Mall-nya luas, banyak outlets produk-produk branded seperti Coach, Pull & Bear, Zara, H&M, dan lain-lain. Area foodcourt juga luas dengan beraneka pilihan. Tempat parkir luas, bisa di luar dan di dalam gedung. Untuk yang pertama kali datang biasanya agak sulit menemukan jalan masuk ke tempat parkir di dalam gedung.",2024-01-17,0,68,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113140241519175683507,It's Me Parlina,1,MANAGEMENT BOBROK MESIN PARKIRAN KELUAR SERING ERROR TERTAHAN LAMA MANA LAGI ADA ORDERAN,2025-12-12,0,205,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,109965259644474047090,Epel,5,"Banyak brand kelas atas yg bahkan sampai merknya sebagian besar ku gatau. Tapi bagus banget aulanya kyk gapernah kosong di bagian bawah, selalu ada eventnya.",2025-12-25,0,45,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,117705339558061536360,Sony JSonyJSonyJSonyJSonyJJSonyJSony,5,"Saya berkesan sekali,saya Jon Sonni Selamet Setiawan Mascino pernah berkunjung ketika mau pergi ke inggris dan mendapat penghargaan Comers yang tidak sempat diambil mudah-mudahan nanti kalau berkunjung kembali akan mencarinya.",2025-10-14,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,110964770804232116950,SHILVIA SHILVIA,5,Mall nya bagus.. lengkap.. dan juga besar.. banyak pilihan makanan .. ada yang indoor dan juga outdoor . Interiornya bagus. Letaknya nya juga strategis..,2025-02-21,0,50,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,116463049461975044153,Azmi Wijnands,5,"Mall fave guaaaa.... Harum, lumayan luas, enak buat shopping and hang out bareng tmn n keluarga.... So far so good cuma lobbynya agak pusing buat yg baru pertama x ke paskal.",2023-01-10,3,39,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,110780017980133296450,Hendra Setiawan,4,"Tempat nya bagus, salah satu mall ter-bersih di Bandung... Mall nya modern tp sayang banyaknya toko baju... Kalau bawa anak kesini suka agak bosan, Tp istri pasti bahagia",2025-12-02,0,7,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,114400729447930994563,Yanti Magdalena,1,Mall besar elite tapi lobby kayak pasar tumpah parkir taksi dan mobil valet di lobby bikin ribet naik turun orang. Tolong diperhatikan oleh manajemen jangan mau untung doank dari uang parkir. Mobil cuma keluar masuk aja sudah untung banyak loh... Jangan serakah!!,2025-10-11,0,15,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,104179826394804691376,Sierra Zhafira,4,Suka sama penataan di dlm mall dan suasanaN mall nya. G bosen liatN... Merk2 brand jg lumayan lengkap... Untuk mainan anak ad kidZona game master miniapolis. Cgv juga adaa... Buat parkiran tersedia juga di luar... FoodcourtN juga makanN enak enak...ada gerai bank bni juga. Ok.,2019-11-16,0,890,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,100963697878109855127,ronnie 6699,1,Tempat oke cuman parkir bikin ribet tidak bisa bayar cash. Team Managing dievalusi sangat merugikan pengunjung / konsumen,2026-01-16,0,61,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113226856931478826139,Nico Bakara,5,"Tempat terbaik saat ini di Bandung. Lengkap mau cari kuliner, fashion dna semua kebutuhan hidup.",2026-02-14,0,155,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,114175525180499019192,Chy Cahya,5,"Untuk yang jalan bareng baby dan nggak bawa stroller , di paskal23 menyediakan stroller untuk bayi ,gratisss cukup menyimpan KTP saja, tempatnya luas dan sekarang lagi ada pembangunan baruu ...",2024-01-14,0,32,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,113984930225214172140,rtri nuryadi,1,"Perbaiki Dan Benahi Sistem Parkir serta Sdm nya! Bayar cash ga bisa, pake ovo/gopay eror terus. Dan petugas parkir yang arogan dan tidak ramah, beri pelatihan lagi mengenai sikap dan perilaku. Mall Bagus, Sdm Buruk.",2025-05-17,1,65,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,108468236850638606981,Apriyandi Rosadi,1,Ribet anying ah 30 menit ngantri parkir. Embel2 cashless justru malah ngehambat!!! Dan ini SERING BANGET TERJADI. Mening balikin lagi manual kayak dulu yang kitanya bayar ke petugas.,2025-06-19,0,44,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,103600681381223414517,Rudi Atmo,5,"23 Paskal HyperSquare Merupakan Tempat Shopping Kawula Anak Muda Dengan Berbagai Pilihan Tenant yang Cukup Lengkap dengan Konsep INDOOR maupun OUTDOOR.. dengan berbagai Macam Pilihan Menu dari Lokal Food, Western Food Dan Indonesi Food dan Tempat Permainan Anak Yang Sangat lengkap dan Cukup Menarik... RECOMMENDED BANGET jika anda Pendatang Dari Luar Kota Bandung Untuk Berkunjung ke 23 PASKAL HYPERSQUARE. Mantap Banget!!! 👍👍👍",2022-04-11,5,72,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,103817082169507665484,Annisa Ade Safitri,5,Bru pertama kali ke paskal wkwkw nganter sodara yg pgn kesana jg. Bagus bgy sih bnyk bgt kulinerannya bisa kalap klo lama2 disanaa😭😭,2024-04-22,1,9,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,116996899842985834286,Ridwan Hamjah,4,"Mall ter hype, grande, se kota bandung, puluhan store seperti zara, h&m, pull & bear, berska, terdapat ruko di sekeliling mall, tersedia 2 club malam, 1 tempat meeting berkapasitas 100 orang lebih, 1 hotel oyo, 1 hotel bintang 3, 2 hotel bintang 4/5 saya lupa 😅 1 apartement, 1 food market berada di luar ruangan dengan dekorasi taman yang epic, 1 food teras berada di dalam mall, tempat karoke, alfa mart indomart sampe toko emas abc pun ada, se lengkap dan se kumplit itu 🥵😍 tunggu apa lagi...? Mari berkunjung",2023-01-04,3,69,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,102333144067341788384,dippie dijjoe,1,"Halo, saya ada komplen soal parkiran motor banyak pihak satpam yang berbeda beda ucapan. Suami saya bawa motor gede gamuat parkir di bawah dan disuruh pindah ke hejo lobby, tapi ketika sudah parkir di hejo lobby malah di larang di suruh pindah lagi tp TIDAK DIARAHKAN dimananya. Tolong ketentuannya gimana ya soal parkir dan kinerja petugasnya. Kita bayar parkir tp nyari parkir dipersulit, ada yg bilang boleh tiba tiba gaboleh. Harus muter muter lagi",2025-10-12,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,106269002179514134534,kamirudj ziman,1,"Gate parkir kacau sering “gaada jaringan” entah apalah alasan sebetulnya. Mau motor mau mobil kasihan pada stuck. Sebetulnya parkir paskal sudah paling baik diantara mall2 di Bandung yg lain, tapi tolong untuk satu issue ini segera dibenahi. Coba vendor parkirnya dievaluasi lagi annually biar ga keseringan kejadian kaya gini terus. Saran, baiknya siapkan satu booth setiap gate untuk bayar parkir manual, atau masing2 mesin bisa dalam mode manual yang dihandle operator entah gimana caranya🤷‍♂️ saya pikir selevel MAP harusnya nyampe ya untuk mitigasi Issue2 beginian.",2025-06-09,1,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,103541932082508188812,Tedi Romansyah,1,"Mau bayar parkir aja ribet,sudah scan lewat dana tiketnya bermasalah,,petugasnya lelettttttt malah diputer puter suruh kedepan ini itu lah,jadi males main2 lagi ke paskal23!!!!!!!!",2026-01-17,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,114620342353578017351,ati velayati,5,"Dalam satu area lengkap segala ada.. Hotel kampus mall market dan semua muanya laah😂 kebetulan aku wisatawan, iseng laa coba coba mampir ke paskal tapi ke area market belakang,, buat aku cukup seru dan semua makanan ada, enak enak jugaa makanannya suasananya pun enak.. Kuliner yang paling ga peranah aku tinggalin klo ke bandung yaa sate kelinci😍 biasanya aku makan sate kelinci di lembang eeeh rezeki di paskal ada ywdh laah langsung satset..",2023-05-10,1,86,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,118425647635509844334,Ripat F3 tv,5,"Tempatnya cukup ramai ,apalagi kalau weekend mantap penuh banget,karena banyak pengunjung banyak baju baju brand bagus juga,foodcourtnya juga enak enak suasana foodcourtnya enak mantap lah",2024-08-15,0,28,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,111481361705026738290,harry Harjanto,1,"Mesin parkir pintu masuk kebonjati rusak, padahal masih pagi. Pas keluar hrs bayar pakai uang kas, dimahalin pulak.",2026-02-01,0,17,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,110389096439552621820,belsy beruang,4,Sedeng maayan cmn kl makanan enak yg diruko luarnya cmn rada aneh aja sm mall ini kl sah desember ginj kok garink bgt mallnya ag ada dekor natal sm skali hemat budget apa pelit gt ?,2025-12-16,0,6,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,108203466083140688219,indirawaty batubara,5,"Mall yg terletak daerah suka jadi... Jalur macet dan harus sabar cari parkir... Tersedia semua tenant makanan/minuman di mall ataupun di ruko"" sekitaran mall... Suasana ramai",2023-10-16,0,362,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,112336630903971264311,Salsabila Ainun,4,"Mall nya bagus, cuma untuk mall middle up sewa stroller nya jelek sekali, kalah dengan mall mall biasa, saran boleh di ganti strollernya karena takut bakteri juga",2025-11-03,0,6,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,100839415760936488382,Rocky Saputra,5,"Mall yang ""komplit"" dari butik, elektronik, bioskop, pharmacy dan tempat makan yang aneka ragam. Tempat parkir memang jadi masalah kalau weekend. Biasanya hindaei parkir di basement bilamana sedang ramai, sehingga tidak membuang waktu mencari parkir di basement. Parkir di luar gedung mall, sangat banyak, paling berjalan kaki saja.",2024-03-16,2,421,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,101377389633062721676,Hasna Nida,1,"Ga habis fikir kebanyakan tukang parkir banyak yg ngeselin, liat noh pada ngeluhin parkiran di mall ini. Udah mesin error ngantri panjang, saldo udh ngurang buat bayar parkir tapi gak kedeteksi jadi bayar 2x deh . Udah gitu yg pake seragam jaga parkir mulutnya ga di jaga songong banget bicara nya, setiap kesini pasti tiap anggota nya kaya gitu. Kalo di pikri2 ini mall untung nya dari biaya parkir kayanya, kasian driver tu banyak yg ngeluh lewat 5 menit aja kudu bayar",2025-09-13,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,117418686353189607743,Cecep CP,5,"Suka Disini tenant nya kekinian brand2 nya Sampe DJi, Garmin dll Pasti balik lagi apalagi klo mau cari sepatu kompliitttt 👍👍👍 Tersalut musholla nya luas bersih nyaman 👍👏👍👏",2025-12-18,0,693,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,115438976795829294398,Putrishopa Shopiani,2,"Bad , tukang parkirnya ga mau tanggung jwb ! Males benerin sopan santun nya ga ada , org lain butuh bantuan , ini malah diem aja sambil ketawa2 sambil ngeroko di pos",2025-10-31,0,3,False,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,101974127742489965987,endro prasetyo,5,"Luas bangetss, lengkap tapi muacettt...pengaturan parkir yg tdk efisien shg tjd penumpukan kendaraan dan antrian utk dpt tempat parkir, dan jg kurangnya informasi alokasi parkir",2025-11-02,0,114,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,111931759823104492411,Ran CLC,5,"Salah satu mall dengan posisi strategis karena letaknya di tengah-tengah kota Bandung.Pintu gerbang masuk bisa diakses melewati Tiga tempat...Lewat sisi Kebon Jati ada Dua pintu dan kemudian dari sisi Pasir Kaliki(alias Paskal yang jadi alasan penamaan mall ini) juga ada terdapat Satu pintu. Untuk Lahan parkir pun sangat luas(sampai kadang-kadang bingung kalau nyari kendaraan parkir dimana...Lupa!!!Hehehehe). Didalam parkiran ada suatu area/komplek pertokoan,hotel,food court dengan bangunan terpisah dan juga tidak lupa tentu ada Bangunan Mall Utama dari Paskal 23.Untuk masuk ke dalam mall bisa melewati 4 pintu masuk yang diberi nama yang cukup unik(dari 4 elemen?) dan dalam Bahasa Sunda yaitu : Cai(Air),Hejo(Hijau/Daun),Langit(Langit/Udara),dan Ruhay(Api yang Membara).Bangunannya sendiri terdiri dari 3 lantai yang areanya cukup luas. Didalam kita akan menemukan pertokoan standar seperti mall2 pada umumnya antara lain Pull&Bear,Zara,Uniqlo,Stradivarius,dll. Disini juga ada Kafe seperti Starbuck,Max Coffee,dan lain2nya.Juga tempat makan terpisah seperti Marugame Udon,Suis Butcher,dan lain2nya.Tetapi apabila anda mau tempat yang lebih banyak pilihan menunya disini pun terdapat Food Court.Untuk mengakses lantai2 atas dapat menggunaka eskalator atau pun elevator(lift). Apabila mau menonton pun anda bisa mengunjungi bioskop CGV di lantai paling atas. Untuk standar lokasi pusat perbelanjaan Paskal 23 menawarkan konsep yang unik (di Bandung)karena bangunan utama tidak sendiri tapi dikelilingi toko2/ruko2 satelit yang bisa anda kunjungi apabila bosan berada di dalam mall.Jadi apabila anda malas menghabiskan waktu dan bete di jalanan Bandung yang parah pisan macetnya...Maka anda dapat mengunjungi tempat ini untuk melepas penat dan menikmati waktu bersama keluarga.",2020-02-03,4,34,True,dataset_cleaned_kotabandung.csv
23 PASKAL Shopping Center,116226573110572048295,Wiennar Sukma mulyanda,5,"Mall yg banyak sekali pilihan kuliner makanan dan minuman,,,,dan lebih keren lagi disini ada resto GYUMBOX yg menyajikan menu khas Indonesia mulai dari sei sapi,sei ayam,rawon,ayam kampung,kulit goreng dll. Dan jangan lupa ada minuman yang bener"" seger dan enak banget...MIXBERRY👍👍👍 Dan juga yg ga kalah penting,,disini pelayanan dan kecepatan penyajiannya oke banget trus tempatnya nyaman dan bersih",2021-11-17,5,54,True,dataset_cleaned_kotabandung.csv
