location_id,location_name,category,multi_labels,avg_sentimen_skor,total_ulasan,sentimen_label_lokasi,latitude,longitude,price_min,price_max,jam_buka,jam_tutup,estimasi_durasi_menit,deskripsi_google,price_type,subcategory,tags_sintetis,jam_buka_weekday,jam_tutup_weekday,jam_buka_weekend,jam_tutup_weekend,sumber_deskripsi,sumber_jam,status_deskripsi,status_jam,catatan_jam,avg_rating,ulasan_positif,ulasan_negatif,primary_intent,core_labels,secondary_labels,avoid_labels,label_confidence,needs_manual_review,review_reason,label_reason,label_scores_json,label_source,review_status,manual_primary_intent,manual_core_labels,manual_secondary_labels,manual_avoid_labels,sentiment_score,sentiment_model_source,sentiment_model_version,sentiment_available
LOC-011,Bukit Jamur Rancabolang Pasirjambu,Wisata Alam,"['Alam', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.7,200.0,Sangat Positif,-7.194647,107.4322046,15000,15000,08:00,17:00,120,Tempat wisata simpel di atas bukit dengan pohon pinus mirip jamur & pemandangan kebun teh.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,17:00,07:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.15,156.0,16.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan, bukit (+1.5) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan (+0.75) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.15, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 6.55, ""Santai/Healing"": 4.3, ""Spot Foto"": 5.65}",auto_rule_v1,auto_approved,,,,,0.7,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-012,Bukit Moko Bandung,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.96,200.0,Sangat Positif,-6.8580436,107.7113868,15000,30000,00:00,23:59,120,"Makanan tersedia di tempat ini, yang terkenal dengan pemandangannya, termasuk matahari terbenam & lampu kota.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.705,193.0,1.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | name keyword: bukit (+0.6) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 8.9, ""Belanja"": -2.0, ""Kuliner"": 0.25, ""Malam"": 1.5, ""Outdoor"": 5.8, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 4.15}",auto_rule_v1,auto_approved,,,,,0.96,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-013,Bukit Senyum,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.8,415.0,Sangat Positif,-6.7623484,107.5097621,10000,10000,08:00,17:00,120,"Wisata alam perbukitan di Cikalong Wetan, Bandung Barat pada ketinggian 1.300 mdpl yang menyajikan panorama kebun teh, pohon pinus, dan area camping 24 jam.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.36867469879518,355.0,23.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: panorama (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.9, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 0.75, ""Outdoor"": 8.05, ""Petualangan"": 0.75, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 4.9}",auto_rule_v1,auto_approved,,,,,0.8,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-014,Bumi Perkemahan Ranca Upas Bandung,Tempat Camping,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.8507462686567164,67.0,Sangat Positif,-7.1397,107.3922,28000,28000,08:00,17:00,90,"Kawasan wisata alam dan perkemahan di Ciwidey, Kabupaten Bandung (ketinggian 1.700 mdpl) dengan hutan lindung asri, penangkaran rusa interaktif, dan kolam renang air panas alami.",Per Orang,Camping ground,"Wisata, Umum, Menarik",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.552238805970149,60.0,3.0,Alam,Alam;Petualangan;Outdoor,Malam,Belanja,1.0,False,,"Alam: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) | description keyword: alam, hutan, asri (+2.25) || Petualangan: category=Tempat Camping (+3.5) | subcategory keyword: camping (+1.2) || Outdoor: category=Tempat Camping (+2.5) | subcategory keyword: camping (+1.2) | description keyword: alam, hutan (+1.5) || Malam: opening hours support night visit (+1.5)","{""Alam"": 8.55, ""Belanja"": -2.0, ""Edukasi"": 0.75, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 5.2, ""Petualangan"": 4.7, ""Ramah Anak"": 0.25, ""Santai/Healing"": 1.0, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,0.8507462686567164,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-015,Cadas Pangeran Sumedang,Tempat Sejarah,"['Alam', 'Spot Foto', 'Kuliner']",0.8869047619047619,336.0,Sangat Positif,-6.8827445,107.8585067,0,0,00:00,23:59,90,"Kawasan jalan raya nasional legendaris yang menghubungkan Bandung-Sumedang, dibangun pada era Daendels (1809) dengan medan curam yang diapit tebing batu cadas dan memiliki monumen bersejarah Pangeran Kornel.",Gratis,Situs sejarah,"Edukasi, Sejarah, Budaya, Indoor",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.636904761904762,312.0,14.0,Sejarah,Sejarah;Edukasi;Gratis,Spot Foto;Budaya;Malam,Belanja;Kuliner;Petualangan,1.0,False,,"Sejarah: category=Tempat Sejarah (+5) | subcategory keyword: sejarah, situs (+2.4) | tags keyword: sejarah (+1.05) || Edukasi: category=Tempat Sejarah (+2.5) | subcategory keyword: sejarah (+1.2) | tags keyword: edukasi, sejarah (+2.1) || Gratis: price_type/price_max indicates free (+3) || Spot Foto: category=Tempat Sejarah (+1) | description keyword: tebing (+0.75) | old multi_labels=Spot Foto (+1) || Budaya: category=Tempat Sejarah (+1.5) | tags keyword: budaya (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": -0.75, ""Belanja"": -2.0, ""Budaya"": 2.55, ""Edukasi"": 5.8, ""Gratis"": 3.0, ""Indoor"": 1.05, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Sejarah"": 9.95, ""Spot Foto"": 2.75}",auto_rule_v1,auto_approved,,,,,0.8869047619047619,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-016,Chinatown Bandung,Tempat Budaya,"['Alam', 'Ramah Anak', 'Spot Foto', 'Edukasi', 'Kuliner', 'Belanja']",0.86,200.0,Sangat Positif,-6.91723,107.5927742,10000,30000,10:30,21:00,90,Chinatown Bandung merupakan kawasan wisata kuliner dan budaya Tionghoa di Jalan Kelenteng yang telah tutup secara permanen sejak tahun 2020 akibat dampak pandemi COVID-19.,Per Orang,Kawasan budaya tematik,"Wisata, Umum, Menarik",,,,,internet_research_verified,google_maps_multiple_sources,filled_from_reliable_source,temporarily_closed_or_unclear,Chinatown Bandung telah tutup permanen sejak 2020 akibat dampak pandemi COVID-19.,4.415,174.0,2.0,Budaya,Budaya,Edukasi,Alam;Belanja,0.986,False,,"Budaya: category=Tempat Budaya (+4.5) | subcategory keyword: budaya (+1.2) | description keyword: budaya, chinatown (+1.5) || Edukasi: category=Tempat Budaya (+2) | old multi_labels=Edukasi (+0.25)","{""Alam"": -2.25, ""Belanja"": -1.75, ""Budaya"": 7.8, ""Edukasi"": 2.25, ""Kuliner"": 0.25, ""Ramah Anak"": 0.25, ""Spot Foto"": 1.25}",auto_rule_v1,auto_approved,,,,,0.86,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-017,Cihampelas Walk,Tempat Belanja,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Belanja', 'Santai/Healing']",0.9,200.0,Sangat Positif,-6.8938202,107.6055658,0,0,10:00,22:00,150,"Pusat perbelanjaan (mall) populer di Jalan Cihampelas Bandung yang berkonsep outdoor asri dipadukan indoor, lengkap dengan aneka gerai mode, kuliner, dan bioskop.",Gratis,Mall,"Belanja, Indoor, Kuliner, Modern",10:00,22:00,10:00,22:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.685,189.0,9.0,Belanja,Belanja;Indoor;Gratis,Kuliner;Malam,Alam;Petualangan;Religi;Sejarah,0.958,False,,Belanja: category=Tempat Belanja (+5) | subcategory keyword: mall (+1.2) | tags keyword: belanja (+1.05) || Indoor: category=Tempat Belanja (+2) | subcategory keyword: mall (+1.2) | tags keyword: indoor (+1.05) || Gratis: price_type/price_max indicates free (+3) || Kuliner: category=Tempat Belanja (+1) | tags keyword: kuliner (+1.05) | description keyword: kuliner (+0.75) || Malam: opening hours support night visit (+1.5),"{""Alam"": -0.75, ""Belanja"": 9.75, ""Gratis"": 3.0, ""Indoor"": 7.25, ""Kuliner"": 2.3, ""Malam"": 1.5, ""Outdoor"": 0.75, ""Ramah Anak"": 0.25, ""Santai/Healing"": 1.05, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,0.9,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-018,Cimahi Mall,Tempat Belanja,"['Ramah Anak', 'Kuliner', 'Belanja']",0.6491228070175439,399.0,Sangat Positif,-6.8784801,107.5395452,0,0,10:00,21:00,150,"Salah satu pusat perbelanjaan utama di Kota Cimahi yang menyediakan supermarket, gerai busana, area permainan anak, serta beragam pilihan tempat makan keluarga.",Gratis,Pusat belanja,"Belanja, Indoor, Kuliner, Modern",10:00,21:00,10:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.190476190476191,302.0,43.0,Belanja,Belanja;Indoor;Gratis,Kuliner;Ramah Anak;Keluarga,Alam;Petualangan;Religi;Sejarah,1.0,False,,"Belanja: category=Tempat Belanja (+5) | subcategory keyword: belanja (+1.2) | tags keyword: belanja (+1.05) || Indoor: category=Tempat Belanja (+2) | tags keyword: indoor (+1.05) | description keyword: pusat perbelanjaan (+0.75) || Gratis: price_type/price_max indicates free (+3) || Kuliner: category=Tempat Belanja (+1) | tags keyword: kuliner (+1.05) | description keyword: tempat makan (+0.75) || Ramah Anak: description keyword: anak (+0.75) | old multi_labels=Ramah Anak (+1) || Keluarga: description keyword: keluarga, anak (+1.5)","{""Alam"": -2.5, ""Belanja"": 9.6, ""Gratis"": 3.0, ""Indoor"": 4.4, ""Keluarga"": 1.5, ""Kuliner"": 2.3, ""Malam"": 1.5, ""Ramah Anak"": 1.75, ""Santai/Healing"": 0.8}",auto_rule_v1,auto_approved,,,,,0.6491228070175439,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-019,Cimahi Techno Park,Tempat Belajar,['Umum'],0.8951219512195122,410.0,Sangat Positif,-6.9013502,107.5367378,30000,30000,07:30,16:30,90,"Pusat layanan teknologi dan inkubator industri kreatif digital Kota Cimahi yang menyelenggarakan pelatihan bisnis, co-working space, dan studio animasi.",Per Orang,Pusat edukasi teknologi,"Wisata, Umum, Menarik",08:00,17:00,Tutup,Tutup,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.587804878048781,377.0,10.0,Edukasi,Edukasi,Indoor,Alam;Belanja;Kuliner;Petualangan,0.876,False,,Edukasi: category=Tempat Belajar (+5) | subcategory keyword: edukasi (+1.2) || Indoor: category=Tempat Belajar (+2),"{""Alam"": -2.5, ""Belanja"": -2.0, ""Edukasi"": 6.2, ""Indoor"": 2.0, ""Keluarga"": 1.0, ""Kuliner"": -1.5}",auto_rule_v1,auto_approved,,,,,0.8951219512195122,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-020,Ciwidey Valley Resort,Penginapan Wisata,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner']",0.2663316582914573,199.0,Positif,-7.1009092,107.4537886,20000,70000,08:00,17:00,90,"Kamar dan cottage simpel di resor kelas atas yang menawarkan taman rekreasi air, restoran, dan spa.",Per Orang,Resort wisata,"Wisata, Umum, Menarik",07:00,21:00,07:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,3.5025125628140703,109.0,56.0,Santai/Healing,Santai/Healing,Malam,Belanja,0.369,True,confidence < 0.65,Santai/Healing: category=Penginapan Wisata (+2.5) | description keyword: taman (+0.75) || Malam: opening hours support night visit (+1.5),"{""Alam"": 0.25, ""Belanja"": -2.0, ""Keluarga"": 1.0, ""Kuliner"": 0.25, ""Malam"": 1.5, ""Outdoor"": 0.75, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.25, ""Spot Foto"": 0.25}",auto_rule_v1,needs_review,,,,,0.2663316582914573,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-021,Curug Cipanas,Wisata Alam,"['Alam', 'Ramah Anak', 'Kuliner']",0.5102040816326531,49.0,Positif,-6.8018806,107.5915295,30000,35000,00:00,23:59,120,"Mata air alami dengan kolam renang outdoor & air terjun, plus bumi perkemahan & restoran kasual.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.020408163265306,35.0,10.0,Alam,Alam;Outdoor,Santai/Healing;Spot Foto;Malam,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) || Malam: opening hours support night visit (+1.5)","{""Alam"": 9.65, ""Belanja"": -2.0, ""Kuliner"": 0.25, ""Malam"": 1.5, ""Outdoor"": 7.15, ""Ramah Anak"": 0.25, ""Santai/Healing"": 2.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.5102040816326531,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-022,Curug Gorobog,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.7368421052631579,19.0,Sangat Positif,-7.1076,107.4492,10000,10000,00:00,23:59,120,"Air terjun bertingkat tiga di kawasan Desa Wisata Citengah, Sumedang Selatan, menyajikan keindahan alam di kaki Gunung Goong serta fasilitas outbound dan camping.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",00:00,23:59,00:00,23:59,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.157894736842105,16.0,2.0,Alam,Alam;Santai/Healing;Spot Foto,Petualangan;Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Petualangan: description keyword: outbound, camping (+1.5) | old multi_labels=Wahana Ekstrem (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 11.9, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Malam"": 1.5, ""Outdoor"": 8.65, ""Petualangan"": 2.5, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.7368421052631579,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-023,Curug Malela,Wisata Alam,"['Alam', 'Spot Foto', 'Wahana Ekstrem']",0.7,20.0,Sangat Positif,-7.0115741,107.2056616,10000,12000,07:00,17:00,120,Curug Malela merupakan air terjun setinggi 60 meter di Rongga yang dikenal sebagai 'Niagara Mini' Bandung Barat karena bentuk alirannya yang melebar dan menyajikan pemandangan alam yang megah.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.2,16.0,2.0,Alam,Alam;Spot Foto;Santai/Healing,Outdoor,Belanja;Indoor;Kuliner;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan (+0.75) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: pemandangan (+0.75) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 11.9, ""Belanja"": -2.0, ""Kuliner"": -1.5, ""Outdoor"": 7.9, ""Petualangan"": 0.25, ""Santai/Healing"": 3.3, ""Spot Foto"": 4.3}",auto_rule_v1,auto_approved,,,,,0.7,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-024,Curug Maribaya,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing']",0.4878048780487805,41.0,Positif,-6.8343728,107.6580337,35000,45000,09:00,18:00,120,"Air terjun dengan jejeran pohon yang menenangkan dengan kolam renang, air panas, & restoran.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",09:00,18:00,09:00,21:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",3.926829268292683,28.0,8.0,Alam,Alam;Santai/Healing;Spot Foto,Outdoor;Malam,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Malam: opening hours support night visit (+1.5)","{""Alam"": 9.65, ""Belanja"": -2.0, ""Kuliner"": 0.25, ""Malam"": 1.5, ""Outdoor"": 6.4, ""Ramah Anak"": 0.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.4878048780487805,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-025,Curug Pelangi,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Belanja']",0.8518518518518519,54.0,Sangat Positif,-6.7991735,107.5781113,20000,20000,07:00,17:00,120,"Air terjun setinggi 87 meter di Cisarua, Bandung Barat yang dikelilingi hutan pinus asri, terkenal dengan fenomena pelangi akibat bias cahaya matahari.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",08:00,17:00,08:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.666666666666667,49.0,3.0,Alam,Alam;Spot Foto;Outdoor,Santai/Healing,Belanja;Indoor;Religi,1.0,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 11.15, ""Belanja"": -1.75, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Ramah Anak"": 0.25, ""Santai/Healing"": 2.55, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.8518518518518519,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-026,Curug Tilu Leuwi Opat,Wisata Alam,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Santai/Healing', 'Wahana Ekstrem']",0.8636363636363636,44.0,Sangat Positif,-6.7908,107.582,25000,25000,06:00,17:00,120,"Air terjun mengalir ke kolam di bawahnya, plus gua & aktivitas petualangan di taman dengan tempat kemah.",Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",06:00,17:00,06:00,17:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.659090909090909,39.0,1.0,Alam,Alam;Santai/Healing;Spot Foto,Petualangan;Outdoor,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | description keyword: taman (+0.75) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Spot Foto (+1) || Petualangan: description keyword: petualangan (+0.75) | old multi_labels=Wahana Ekstrem (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1)","{""Alam"": 9.65, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 7.15, ""Petualangan"": 1.75, ""Ramah Anak"": 0.25, ""Santai/Healing"": 4.3, ""Spot Foto"": 3.55}",auto_rule_v1,auto_approved,,,,,0.8636363636363636,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-027,Dago Dreampark,Rekreasi Keluarga,"['Alam', 'Ramah Anak', 'Spot Foto', 'Kuliner', 'Wahana Ekstrem']",0.5686274509803921,51.0,Positif,-6.8476037,107.6254233,30000,35000,09:00,17:00,180,"Taman petualangan di hutan pinus, dengan wahana ATV, paintball & alat peraga imajinatif untuk selfie.",Per Orang,Taman rekreasi tematik,"Keluarga, Anak-anak, Wahana, Seru",09:00,17:00,08:00,18:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,verified,"Jadwal weekday dan weekend berbeda, keduanya terisi dari sumber.",4.0588235294117645,37.0,8.0,Keluarga,Keluarga;Petualangan;Alam,Ramah Anak;Santai/Healing;Outdoor,Belanja,1.0,False,,"Keluarga: category=Rekreasi Keluarga (+4.5) | tags keyword: keluarga, anak, anak-anak, wahana (+4.2) | description keyword: wahana (+0.75) || Petualangan: description keyword: petualangan, atv (+1.5) | old multi_labels=Wahana Ekstrem (+1) | family attraction with adventure/outbound evidence (+1.5) || Alam: description keyword: hutan (+0.75) | old multi_labels=Alam (+1) | family attraction with explicit nature evidence (+2) || Ramah Anak: category=Rekreasi Keluarga (+2.5) | tags keyword: anak, anak-anak (+2.1) | old multi_labels=Ramah Anak (+1) || Santai/Healing: subcategory keyword: taman (+1.2) | description keyword: taman (+0.75) || Outdoor: subcategory keyword: taman (+1.2) | description keyword: taman, hutan (+1.5)","{""Alam"": 3.75, ""Belanja"": -2.0, ""Keluarga"": 9.45, ""Kuliner"": -1.25, ""Outdoor"": 2.7, ""Petualangan"": 4.0, ""Ramah Anak"": 5.6, ""Santai/Healing"": 1.95, ""Spot Foto"": 0.25}",auto_rule_v1,auto_approved,,,,,0.5686274509803921,tfidf_linearsvc,run_nlp_pipeline_v2,True
LOC-028,Danau Biru Situ Cilembang,Wisata Alam,"['Alam', 'Kuliner', 'Santai/Healing']",0.7391304347826086,46.0,Sangat Positif,-7.21111,107.67333,10000,10000,07:00,16:00,120,Danau alam tersembunyi di kaki Gunung Tampomas Sumedang yang terkenal dengan kejernihan air mata airnya yang berwarna kebiruan bak kristal.,Per Orang,Daya tarik alam,"Alam, Outdoor, Pemandangan, Udara Segar",07:00,16:00,07:00,16:00,internet_research_verified,internet_research_verified,filled_from_reliable_source,general_schedule_used_for_both,Jadwal umum digunakan untuk weekday dan weekend.,4.434782608695652,38.0,4.0,Alam,Alam;Santai/Healing;Outdoor,Spot Foto,Belanja;Indoor;Religi,0.958,False,,"Alam: category=Wisata Alam (+4) | subcategory keyword: alam (+1.2) | tags keyword: alam, pemandangan (+2.1) || Santai/Healing: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05) | old multi_labels=Santai/Healing (+1) || Outdoor: category=Wisata Alam (+2.5) | subcategory keyword: alam (+1.2) | tags keyword: outdoor, alam (+2.1) || Spot Foto: category=Wisata Alam (+1.5) | tags keyword: pemandangan (+1.05)","{""Alam"": 11.75, ""Belanja"": -2.0, ""Kuliner"": -1.25, ""Outdoor"": 9.25, ""Santai/Healing"": 3.55, ""Spot Foto"": 2.55}",auto_rule_v1,auto_approved,,,,,0.7391304347826086,tfidf_linearsvc,run_nlp_pipeline_v2,True
