penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note
LODGE-01141,Kananta Home,vacation_rental,-6.8201,107.633,bandung_raya_valid,1000000.0,Rp 1.000.000,4.5,1.0,19,0.6820875001643008,Positif,Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzBQscmu7H-k3kdET9iPeFweVH3YdkoWlOKhe7dwOjzcWWIMZcm0SbeR03paTLK5j8ILe-eYo-4x7iPLaT5IAiyi4ULuyJej-si16QxCY3Q==.jpg,https://www.booking.com/hotel/id/kananta-home.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14136901&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14136901_grp-1_gendate-20260524,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01142,Kulem Rangga Gempol,hotel,-6.9016,107.6146,bandung_raya_valid,362099.0,Rp 362.099,4.4,67.0,17,0.6536799389910949,Positif,Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGwAvFncn4Vc2_fNrXApEu-0Ba5LJ0YABGeM2otI6y5K2AlRIS-uXYdwp55MHh30pZVyP9qUA01S0slarV_1oy-PBtjbZ3Eqo-InKDVdB_3iJHldlbspLw7fecCU9IpI9nRfTQK=s10000,https://linktr.ee/kulem_gempol,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01143,Kytos Hotel,hotel,-6.8694,107.5933,bandung_raya_valid,342369.0,Rp 342.369,4.3,2862.0,25,0.5990862613595246,Positif,Breakfast; Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHL1_HBWSMgW7OEbpWZDgiiJ48rpORPNDSCV5wUFrUqCH4hzFv9pZf12OMN6cPThduUSNkUCmHyk4TFErvXdL1sb3SAV80oFn7_KVVE7NiUwVECDV-OTGEw3jm273-K2DKA3yfkJw=s10000,https://kytoshotel.com-bandung.com/id/,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01146,Lee Simple House - Summarecon Bandung,vacation_rental,-6.9619,107.6969,bandung_raya_valid,611280.0,Rp 611.280,3.0,1.0,0,,Belum tersedia,Ber-AC; Dapur; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzIYyrocKj7FY1b33tWy_5NBhmYtj02kF2DYUvuXVA_kB7hKwpzCwe9ZIADXR1v9OTM90ynCErNwHeYGnNACeJyYMY50gWsdT7TqV_MSA7Q==.jpg,https://www.booking.com/hotel/id/lee-simple-house-summarecon-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15976611&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15976611_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01154,Morning Glory Mountain View Villa 4 Bedrooms With a Private Heated Swimming Pool,villa,-6.8622,107.651,bandung_raya_valid,6513223.0,Rp 6.513.223,4.5,11.0,1,0.5967969309470663,Positif,Ber-AC; Papan setrika; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzE90F_QcBrUb4BYVV_970ifL4kQdMC1VvqlQj-M2hPFrZftvIUJbQjmZr0WGVGES4D9Kb_MNZha4pJ2kI-HJemWm8S2eUuK_nGdhXdMk1w==.jpg,https://www.booking.com/hotel/id/elok-villa-dago-private-pool.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-1052598&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-1052598_grp-2_gendate-20260524,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01155,Nindya Biodistrict Hotel,hotel,-6.8995,107.643,bandung_raya_valid,110073.0,Rp 110.073,4.6,460.0,17,0.681187496134647,Positif,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHwOeCj3Edwlv3Iqe0w5AYQfmcd2ppL9J8rkwmxhACuSdncXApFysoMQbEfzB_1npDmI_tCI7pw5R7Wp0FTaWMhIoGgRrrCnsKpxqWtO-oehQ_Dg2zOZLYK4tB6i3PFLPzn1dv_=s10000,http://nindyabiodistrict.com/,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01157,OYO Flagship 91130 Hotel 99 Lodaya,hotel,-6.9314,107.6241,bandung_raya_valid,221104.0,Rp 221.104,3.6,37.0,17,0.4800825614536729,Netral,Free Wi-Fi; Parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEx8TdOC6BQ0RgU4823cKwf42NDpkmkhVu-6ORKmlUr6xDAsEYAljh069tBZmS6q977zHaN_o8z0dRHAeYfh_FIKw2GiqTbKLXdmmALBiGvWbllYzAv1--_DFmb76q5m5_nxVg=s10000,https://www.oyorooms.com/h/176468?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG273&latitude=-6.93141&longitude=107.624&locale=id,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01158,Oemah Kakang Loft & Bed,hotel,-6.8531,107.5964,bandung_raya_valid,490208.0,Rp 490.208,4.9,94.0,22,0.6928737990253766,Positif,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Accessible; Smoke-free property,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVNivR-uIw2mdn9LRiWy-RZ3WmsjF9JSeMZuRBCOMnqtgQB4yhPVUwAGV9C6rSE1A1b4zU_Btul68YekHPHrKyeIe-p4OYJiqLspda1fCY1xrg5rVMGrO6BEdAko3aPitLglw=s10000,https://linktr.ee/oemah_kakang,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01159,Oslandmark Residence,hotel,-6.9127,107.5925,bandung_raya_valid,791818.0,Rp 791.818,4.6,8.0,0,,Belum tersedia,Ber-AC; Elevator; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzM3ilQdgNN34WLaEyNjJjWPtqnTEn_sMjkb8pc44qMJdtcgX_YAYsk_Km3Grd0RIiARMiosL61vuHECmy1tDzJt4GJnDR8B3VLtBDohOOw==.jpg,https://www.booking.com/hotel/id/oslandmark-residence.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13357467&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13357467_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01162,Peony Guest House,guest_house,-6.9077,107.5914,bandung_raya_valid,137200.0,Rp 137.200,4.3,78.0,18,0.64488209140537,Positif,Free Wi-Fi; Parking; Restaurant,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFgHXlOxFngRKNnmy57JJe91v9JXD0H-JArO6qGJrPo33dlOUDl_uegKjOyUUMjGK0buHch2uiNqlm6Fa3Wu-ueZEYAEa7DEiVln2moMdjQ7PQWDBSoAS4MHaPVPw4aJKsb7HPU=s10000,https://peony.my.id/peonysalonbdg.guesthouse.digital_AI,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01168,Rarasa by Kozystay - Bandung,vacation_rental,-6.8697,107.6408,bandung_raya_valid,1823830.0,Rp 1.823.830,4.0,3.0,0,,Belum tersedia,Ber-AC; Elevator; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzHzQRAc-wbeJRhj2pLke8t_jsuM_AsLbiDBUuHhZL5t1aUPjYYmimB-FFycUOHSA_8I11w2wGq9pUuJdVLJx3tBiiqW6wHAWXcCUEWGddw==.jpg,https://www.booking.com/hotel/id/rarasa-by-kozystay-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15757543&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15757543_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01171,RedDoorz Near Braga Street,hotel,-6.9185,107.6122,bandung_raya_valid,233385.0,Rp 233.385,3.6,302.0,20,0.2518523064785994,Negatif,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://cdn.worldota.net/t/1024x768/content/73/1b/731b042b5ac04b4ec6b2fd13e950b01ea0325322.jpeg,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/lengkong/braga/reddoorz-near-braga-street?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01173,RedDoorz Plus @ Dago Pojok 3,hotel,-6.8733,107.6179,bandung_raya_valid,139407.0,Rp 139.407,4.6,1026.0,17,0.5536889485943794,Positif,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFYvIEL25tJB6k-Tivt3Gn1D07B7OhTbAYgYNldpoEL1w7mGYcm4Gwl0tOJ6BHiTLMqXfSQCCIMdDBuw6bacmkggvk4z31ykB0EiZ2GERL_b_ySWuCqm6G1Ug2TQ7py8r4SKG8rfQ=s10000,https://www.reddoorz.com/hotel/indonesia/bandung/dago/reddoorz-dago-pojok-3?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01177,Rehat at Villa Golf Island Dago Resort I,villa,-6.865,107.6483,bandung_raya_valid,3954546.0,Rp 3.954.546,3.5,1.0,0,,Belum tersedia,Ber-AC; Dapur; Boleh bawa hewan peliharaan; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzFYSNDtDgI0bb2mfnHMQPmm2S5ce_MpBJov6xijLKqcBeszJ3EpnwzaLVdX6Qp4u08_Hr2vE_EsfZ4IMAJIUUaRW6d1-Eb9DL3jQ1F72zQ==.jpg,https://www.booking.com/hotel/id/rehat-at-villa-golf-island-dago-resort-i.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15115841&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15115841_grp-1_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01178,Rehat at Villa Golf Island Dago Resort II,villa,-6.8656,107.6479,bandung_raya_valid,1224327.0,Rp 1.224.327,3.0,1.0,0,,Belum tersedia,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxQm_VDcTfW1wpS9NLIE-_e09qsxULSmnwx_eRb5JfrSdxlb0cJmICNTBGGsTFk7OHt65bbHlo_AkvwjnqhSbwyRIx6pkDAhqT2a7OjoA7A==.jpg,https://www.booking.com/hotel/id/rehat-at-villa-golf-island-dago-resort-ii.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15100039&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15100039_grp-3_gendate-20260524,0.95,keep_primary_deduped,LODGE-01311,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01179,Rumah Canda,vacation_rental,-6.8833,107.6292,bandung_raya_valid,1659273.0,Rp 1.659.273,4.5,1.0,26,0.7175069532742818,Positif,Ber-AC; Dapur; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzK3yTbfg-qhobe-5018V5dDAmyWmisWCGnIoHb2mniBcgwoQQ5-x59_-S5YVXpapFvqnY-0lyAYYJhdJdvO5d0v_SByGE0VXRSSZbrMMfA==.jpg,https://www.booking.com/hotel/id/rumah-canda.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-10893727&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-10893727_grp-3_gendate-20260524,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01180,Rumah Lawani,vacation_rental,-6.854,107.6261,bandung_raya_valid,1636364.0,Rp 1.636.364,4.5,2.0,10,0.652146032629954,Positif,Ber-AC; Dapur; Microwave; Kompor; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzMMldOzYxHZGOawBwQLKgaXkB-ZYgQJvTpOcQOKCJr3J_vDp5IhbV__tk500ez8GO538lKjbKe3azR6jOD_lZ-ehdcDdwvRbCgXY3EE8Mw==.jpg,https://www.booking.com/hotel/id/rumah-lawani.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-12804666&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-12804666_grp-2_gendate-20260524,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01181,Rumah Teteh Syariah,hotel,-6.9165,107.6547,bandung_raya_valid,197141.0,Rp 197.141,4.5,234.0,16,0.6602173458223083,Positif,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHYOFVdp05azu43M8xDugOO2m1SOxfStctpXwEbUWBKmPm5dSruwXxlUVbx7ZpnZSl3sA3ksHzLYfxBz-wQTuW5t5j1qsoM01_2-LO0QNB6FPoUmVO2chtTMwdG2n6i77h0ZK0qxg=s10000,https://www.agoda.com/rumah-teteh-syariah/hotel/bandung-id.html?checkin=2022-11-06&checkout=2022-11-07&los=1&rooms=1&adults=2&children=0&cid=-1&searchrequestid=826e796e-0f30-428a-a17f-e457e4150143,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01182,Sany Rosa Hotel Bandung,hotel,-6.8826,107.6027,bandung_raya_valid,399616.0,Rp 399.616,4.4,2679.0,20,0.6937377118091297,Positif,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEItHG789PHQfOV7ts00rC24RsKF85pVwWMikcUJSdWzc2PqZG73hbYGnSYabWRnG8R446SNepOhjpcSh618eJp81dGH4qrM_fJ95gTWWmUVruRx0YjkUgnn-mZlHpq_TEDKg7RDAjX4Ujo=s10000,http://www.sanyrosahotel.com/,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01183,Sartika Hotel,hotel,-6.9302,107.626,bandung_raya_valid,138180.0,Rp 138.180,3.6,222.0,0,,Belum tersedia,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOnYVFZFQoqxGdHwUX5ZcBM4TpXNYrzw_XA0Au-aZInA9_6hBgwy1iHKMH8yVnlf3WEWcR3voDb0P6xf2MEvedaDuYb9WomFcmtogmdGjRY63JTJDLq2OBetipZGpGzTQlqmh_5TQ-9Eve=s10000,https://rehat.co.id/hotel/sartika-hotel/,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01184,Scandinavian Asia Afrika,vacation_rental,-6.9238,107.6182,bandung_raya_valid,341136.0,Rp 341.136,3.75,8.0,0,,Belum tersedia,Ber-AC; Elevator; Dapur; Kompor; Teras; Boleh bawa hewan peliharaan; TV Kabel; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzJSiI2LOnleeP4Oj5blSxwI7aIjryKGsXCjx7KhB0gdOkFrF4xQ_Dy172Nj5ptFGs7wqIjYp15UkMDaLy4GB8Z7NO5s49k_TUHjhC5Hx_g==.jpg,https://www.booking.com/hotel/id/grand-asia-afrika-residence-bandung12.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-3984322&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-3984322_grp-2_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01185,Serela Waringin Hotel,hotel,-6.9175,107.5928,bandung_raya_valid,333867.0,Rp 333.867,3.9,2031.0,22,0.6745234555741513,Positif,Breakfast; Free Wi-Fi; Free parking; Indoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExMOf7H7JHvB_db_ZhS5FnOuDjCzlWN4DcuGXuMwuj92Uoi8qXoEQ7IsodgF0A3AqitnyVuK8NFX7AQWGZdHUaqbCkj73_C3GBM83Hx4b2uCL1EA4PsbeHFDNylue6xQUL3z5K=s10000,https://booking.kagumhotels.com/offers?hotel=SWRG,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01186,Skara by Kozystay - Bandung,vacation_rental,-6.9093,107.6101,bandung_raya_valid,697555.0,Rp 697.555,3.8,9.0,0,,Belum tersedia,Ber-AC; Elevator; Gym; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzBPDqenYMO-hlvmld_HWujYLzCz2-oR-jO3x1pk0-c8AjIYqa5hTTS1q04JCTIkdvXA6VNDEG5Xyn0soQunEKveOi8DAzDpnV-a-AJ477g==.jpg,https://www.booking.com/hotel/id/skara-by-kozystay-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13903311&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13903311_grp-3_gendate-20260524,0.95,keep_primary_deduped,LODGE-01315,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01187,Super OYO 91350 Garden Hostel,hotel,-6.8801,107.6165,bandung_raya_valid,132480.0,Rp 132.480,2.6,45.0,20,0.3100954645590321,Negatif,Free Wi-Fi; Pool,https://images.trvl-media.com/lodging/94000000/93850000/93841800/93841751/8bf6300a_z.jpg,https://www.oyorooms.com/ID/184459/,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01188,Syllo Villa 2 Bandung,villa,-6.8624,107.6448,bandung_raya_valid,1808182.0,Rp 1.808.182,3.5,1.0,13,0.6539770037251447,Positif,Ber-AC; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxcwkyzGI0o7IgG1_Opo7A-n5z4ONek8HcnheHMPcSAMfcwDWgN58ScWLLJByaCaP2G8jpVJXJi37Bguyt4ifWg3rmocVomniufI1jjg3OA==.jpg,https://www.booking.com/hotel/id/syllo-villa-2-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15253697&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15253697_grp-1_gendate-20260524,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01189,Tabgha by Kozystay - Dago,vacation_rental,-6.8548,107.6492,bandung_raya_valid,4936704.0,Rp 4.936.704,4.5,2.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxYl9jiSO9GNWgBXcMqq7rZDhtESRao21ihJCV45lb0ws620sxRYwez63ClRs08g8BN6TaKWKWm7EDRRTHjawQfR1omPik9LMTxbXTCAuhQ==.jpg,https://www.booking.com/hotel/id/suarga-by-kozystay-3br-private-pool-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-11822899&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-11822899_grp-3_gendate-20260524,0.95,keep_primary_deduped,LODGE-01401,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01190,Tanea by Kozystay - Braga,vacation_rental,-6.9167,107.6078,bandung_raya_valid,966327.0,Rp 966.327,4.5,1.0,0,,Belum tersedia,Ber-AC; Elevator; Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; Mesin cuci,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzHoX_54coJHQKKivYLcRVZdD4n8HHlYTXUSXx43UmYCxq-Ofx9luRRvN5FF_6fFulEi78oycdiTrpEi6GimBdTGQ-R5y6JtlDdVjFiJGDg==.jpg,https://www.booking.com/hotel/id/tanea-by-kozystay-braga.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15757115&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15757115_grp-3_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01194,The Joglo Villa,villa,-6.8542,107.6443,bandung_raya_valid,2636364.0,Rp 2.636.364,4.35,9.0,0,,Belum tersedia,Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kompor; Teras; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzNXiri2szpSzsRePNizoOOVx5MpKQXnkDQq0k1mpEdgEMqwf9IG2t57whzeCnivE2_2K93I8PKBwcvbLQ4KX2NtpIog-WXwKuqnlotJHZg==.jpg,https://www.booking.com/hotel/id/the-joglo-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-1886965&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-1886965_grp-1_gendate-20260524,0.95,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment,scrape_reviews_for_sentiment,5,False,False,False,
LODGE-01195,The Naripan Hotel,hotel,-6.9197,107.6117,bandung_raya_valid,289196.0,Rp 289.196,3.9,2260.0,25,0.5887405679348174,Positif,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEPlxxA-PTLdyiQTg11vLa40dD5wiADCZXVgcoxc8Nr2fdkoWNE3J4EwZ87XM0yLNpU4eC3V4lGGL8BeYkb-8yuE8Rjux3b520kKlaSJidIPHmlrVgFYFHUtWO4QqWPykTSgag=s10000,https://thenaripanhotel.com/,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01198,Trizara Resorts Glamping Lembang,hotel,-6.8225,107.6037,bandung_raya_valid,1013131.0,Rp 1.013.131,4.5,3299.0,12,0.6561895313445021,Positif,Breakfast ($); Free Wi-Fi; Free parking; Air conditioning; Fitness center; Restaurant; Room service; Kitchen in some rooms; Accessible; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzMitPTHS6cpK295lQACCi-p21iK1b20zBAz6LS47_2u5DBeTbclnj4tEltxHPuG3ayyqcPj3MY39Xrpq6zQH-VYKfCgjl3rFnExFJhG5yhy2FNuTdDR4IMI4M2XWnXpSpIyk=s10000,https://www.trizara.com/,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01199,Twelve Stones Dago Village,villa,-6.8551,107.6477,bandung_raya_valid,4500000.0,Rp 4.500.000,4.5,1.0,25,0.7127087931350901,Positif,Ber-AC; Dapur,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzOJVpR2wr_v-8wOrWsxbjbppThUQzvA7VloachfKXwzzkc0YawRoBU3EvAsgPr7Qyv7F3SdheVErR8r5UL-U42h4rE_NPtJuOdFFk0SlDA==.jpg,https://www.booking.com/hotel/id/twelve-stones-dago-village.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13374721&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13374721_grp-1_gendate-20260524,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01200,Urbanview Hotel Newton Riau Bandung,hotel,-6.9148,107.6299,bandung_raya_valid,292576.0,Rp 292.576,4.1,2184.0,13,0.5890017086331185,Positif,Breakfast; Free Wi-Fi; Free parking; Pool; Air conditioning; Restaurant; Room service; Full-service laundry; Kid-friendly,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbWMiCvjIeaXqCGvSDoZgMo0MIjPS1H5CeIBw1ZvzEuzCcQVoq_EHzU5gpS55OUnRJqeCuSiyWje4zeWYpdRfWVZH3Gc_A6QE8YgsHCofdlLW_-6n0cet-2jVCg2HR0hL6JBa5=s10000,https://www.reddoorz.com/id-id/hotel/bandung/riau/urbanview-hotel-newton-riau-bandung?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
LODGE-01201,Urbanview Hotel Vara Stay @ Soekarno Hatta Bandung by RedDoorz,hotel,-6.9479,107.6018,bandung_raya_valid,133554.0,Rp 133.554,3.6,8.0,6,0.5631602473430499,Positif,Free Wi-Fi; Free parking; Air conditioning,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPfd8JginGJLJ0vdGTklFQpa0-5a_D-Qc3YbqlcFVthj3uV8X-WKjgeCJDm90BnLQjCADa4QFEsAPWGvV77Hn1oYDM26trcXX4PzfviSePQbrWC7Ohu82xs-laWmPMVtMQHUeC6EOAlmI=s10000,https://www.sanshotels.com/id-id/hotel/indonesia/bandung/bojongloa-kidul/kebon-lega/sans-vibes-vara-stay?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.95,unique_primary,,,,,99,OK_complete_enough,,ready_for_baseline,6,False,False,False,
