review_target_id,penginapan_id,name,property_type,latitude,longitude,overall_rating,reviews_existing,review_confidence_label,review_scrape_priority,data_quality_score,has_final_child_listing,final_child_count,name_looks_detail_listing,target_review_note,google_maps_search_query,google_maps_search_url,source_dataset,flag_group,flag_reason,suggested_action,split_status,split_reason,manual_decision,manual_note,final_target_status,final_exclusion_group,final_exclusion_reason,parent_candidate_id,parent_candidate_name,parent_candidate_property_type,parent_candidate_distance_km,parent_candidate_name_ratio,parent_candidate_token_score,parent_candidate_score,audit_recommendation,audit_reason,decision_group,decision_status,decision_reason,review_group_for_claude,claude_decision,claude_evidence_url,claude_reason,final_decision,final_group,final_reason,final_decision_source
PHREV-20260605-0529,LODGE-00051,Valle Verde Villas - Three-Bedroom Villa,villa,-6.8189,107.5445,3.9,4,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Valle Verde Villas - Three-Bedroom Villa -6.8189,107.5445",https://www.google.com/maps/search/?api=1&query=Valle%20Verde%20Villas%20-%20Three-Bedroom%20Villa%20-6.8189%2C107.5445,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0530,LODGE-00052,Valle Verde Villas - Two-Bedroom Villa,villa,-6.8189,107.5445,3.9,4,low_review_confidence,low_review_confidence,1.0,False,0,True,check_name_match_first,"Valle Verde Villas - Two-Bedroom Villa -6.8189,107.5445",https://www.google.com/maps/search/?api=1&query=Valle%20Verde%20Villas%20-%20Two-Bedroom%20Villa%20-6.8189%2C107.5445,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0554,LODGE-01202,"Vila Keluarga Syariah Mawar 82, Dago Resort 4BR dengan Privat Pool BBQ dan Rooftop - Villa with Private Pool",villa,-6.8614,107.6479,4.2,5,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Vila Keluarga Syariah Mawar 82, Dago Resort 4BR dengan Privat Pool BBQ dan Rooftop - Villa with Private Pool -6.8614,107.6479",https://www.google.com/maps/search/?api=1&query=Vila%20Keluarga%20Syariah%20Mawar%2082%2C%20Dago%20Resort%204BR%20dengan%20Privat%20Pool%20BBQ%20dan%20Rooftop%20-%20Villa%20with%20Private%20Pool%20-6.8614%2C107.6479,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1395,LODGE-00803,Villa - Two-Bedroom House,villa,-7.1327,107.4181,,,missing_review_confidence,missing_rating_or_review,0.55,False,0,True,check_name_match_first,"Villa - Two-Bedroom House -7.1327,107.4181",https://www.google.com/maps/search/?api=1&query=Villa%20-%20Two-Bedroom%20House%20-7.1327%2C107.4181,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0400,LODGE-01329,Villa 325 By Zuzu - Standard Studio,villa,-6.8243,107.6891,5,1,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Villa 325 By Zuzu - Standard Studio -6.8243,107.6891",https://www.google.com/maps/search/?api=1&query=Villa%20325%20By%20Zuzu%20-%20Standard%20Studio%20-6.8243%2C107.6891,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1402,LODGE-00849,Villa Bambu - Three-Bedroom Villa,villa,-6.7079,107.5415,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Villa Bambu - Three-Bedroom Villa -6.7079,107.5415",https://www.google.com/maps/search/?api=1&query=Villa%20Bambu%20-%20Three-Bedroom%20Villa%20-6.7079%2C107.5415,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0468,LODGE-00548,Villa Bima Syandana Resort - Two-Bedroom Villa,villa,-7.1054,107.4853,2.75,2,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Villa Bima Syandana Resort - Two-Bedroom Villa -7.1054,107.4853",https://www.google.com/maps/search/?api=1&query=Villa%20Bima%20Syandana%20Resort%20-%20Two-Bedroom%20Villa%20-7.1054%2C107.4853,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1405,LODGE-00842,Villa Bumisoka - Two-Bedroom House,villa,-6.7124,107.5322,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Bumisoka - Two-Bedroom House -6.7124,107.5322",https://www.google.com/maps/search/?api=1&query=Villa%20Bumisoka%20-%20Two-Bedroom%20House%20-6.7124%2C107.5322,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1412,LODGE-00130,Villa Camp Forest by Little Bnb - Three-Bedroom Villa,villa,-6.8641,107.4574,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Villa Camp Forest by Little Bnb - Three-Bedroom Villa -6.8641,107.4574",https://www.google.com/maps/search/?api=1&query=Villa%20Camp%20Forest%20by%20Little%20Bnb%20-%20Three-Bedroom%20Villa%20-6.8641%2C107.4574,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0653,LODGE-00523,Villa Daffa Ciwidey - Apartment,villa,-7.1036,107.4534,4,12,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Villa Daffa Ciwidey - Apartment -7.1036,107.4534",https://www.google.com/maps/search/?api=1&query=Villa%20Daffa%20Ciwidey%20-%20Apartment%20-7.1036%2C107.4534,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0402,LODGE-01331,Villa DagoResor Naba 4BR 20peop PrivatePool Garden,villa,-6.8688,107.6378,4.5,1,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Villa DagoResor Naba 4BR 20peop PrivatePool Garden -6.8688,107.6378",https://www.google.com/maps/search/?api=1&query=Villa%20DagoResor%20Naba%204BR%2020peop%20PrivatePool%20Garden%20-6.8688%2C107.6378,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1419,LODGE-00651,Villa Duaempat - One-Bedroom Villa,villa,-7.1055,107.4566,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Duaempat - One-Bedroom Villa -7.1055,107.4566",https://www.google.com/maps/search/?api=1&query=Villa%20Duaempat%20-%20One-Bedroom%20Villa%20-7.1055%2C107.4566,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1431,LODGE-00385,Villa Koji Lembang - One-Bedroom House,villa,-6.8155,107.5583,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Villa Koji Lembang - One-Bedroom House -6.8155,107.5583",https://www.google.com/maps/search/?api=1&query=Villa%20Koji%20Lembang%20-%20One-Bedroom%20House%20-6.8155%2C107.5583,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1438,LODGE-00012,Villa Mang Oyan - Two-Bedroom Villa,villa,-6.6121,107.4684,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Mang Oyan - Two-Bedroom Villa -6.6121,107.4684",https://www.google.com/maps/search/?api=1&query=Villa%20Mang%20Oyan%20-%20Two-Bedroom%20Villa%20-6.6121%2C107.4684,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1442,LODGE-00654,Villa Nadiviya - One-Bedroom Villa,villa,-7.1326,107.4181,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Nadiviya - One-Bedroom Villa -7.1326,107.4181",https://www.google.com/maps/search/?api=1&query=Villa%20Nadiviya%20-%20One-Bedroom%20Villa%20-7.1326%2C107.4181,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1443,LODGE-00657,Villa Nadiviya - Three-Bedroom Villa,villa,-7.1326,107.4181,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Nadiviya - Three-Bedroom Villa -7.1326,107.4181",https://www.google.com/maps/search/?api=1&query=Villa%20Nadiviya%20-%20Three-Bedroom%20Villa%20-7.1326%2C107.4181,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1444,LODGE-00658,Villa Nadiviya - Two-Bedroom Villa,villa,-7.1326,107.4181,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Nadiviya - Two-Bedroom Villa -7.1326,107.4181",https://www.google.com/maps/search/?api=1&query=Villa%20Nadiviya%20-%20Two-Bedroom%20Villa%20-7.1326%2C107.4181,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1445,LODGE-00746,Villa Nadiviya N01 - Two-Bedroom Villa,villa,-7.1326,107.4181,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,True,check_name_match_first,"Villa Nadiviya N01 - Two-Bedroom Villa -7.1326,107.4181",https://www.google.com/maps/search/?api=1&query=Villa%20Nadiviya%20N01%20-%20Two-Bedroom%20Villa%20-7.1326%2C107.4181,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1447,LODGE-00843,Villa Niscala 1A - One-Bedroom Villa,villa,-6.74,107.5564,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Niscala 1A - One-Bedroom Villa -6.74,107.5564",https://www.google.com/maps/search/?api=1&query=Villa%20Niscala%201A%20-%20One-Bedroom%20Villa%20-6.74%2C107.5564,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1448,LODGE-00844,Villa Niscala 1B - One-Bedroom Villa,villa,-6.74,107.5564,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Niscala 1B - One-Bedroom Villa -6.74,107.5564",https://www.google.com/maps/search/?api=1&query=Villa%20Niscala%201B%20-%20One-Bedroom%20Villa%20-6.74%2C107.5564,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1449,LODGE-00020,Villa Niscala 2 - Two-Bedroom Villa,villa,-6.6163,107.5002,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,True,check_name_match_first,"Villa Niscala 2 - Two-Bedroom Villa -6.6163,107.5002",https://www.google.com/maps/search/?api=1&query=Villa%20Niscala%202%20-%20Two-Bedroom%20Villa%20-6.6163%2C107.5002,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0404,LODGE-00550,Villa Penginapan Purnama - One-Bedroom Villa,villa,-7.1142,107.446,2,1,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Villa Penginapan Purnama - One-Bedroom Villa -7.1142,107.446",https://www.google.com/maps/search/?api=1&query=Villa%20Penginapan%20Purnama%20-%20One-Bedroom%20Villa%20-7.1142%2C107.446,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0406,LODGE-00551,Villa Penginapan Purnama - Two-Bedroom Villa,villa,-7.1142,107.446,2,1,low_review_confidence,low_review_confidence,0.85,False,0,True,check_name_match_first,"Villa Penginapan Purnama - Two-Bedroom Villa -7.1142,107.446",https://www.google.com/maps/search/?api=1&query=Villa%20Penginapan%20Purnama%20-%20Two-Bedroom%20Villa%20-7.1142%2C107.446,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1452,LODGE-00845,Villa Refa-1 Cihanjawar - One-Bedroom Villa,villa,-6.7219,107.5313,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Refa-1 Cihanjawar - One-Bedroom Villa -6.7219,107.5313",https://www.google.com/maps/search/?api=1&query=Villa%20Refa-1%20Cihanjawar%20-%20One-Bedroom%20Villa%20-6.7219%2C107.5313,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1453,LODGE-00848,Villa Refa-2 Cihanjawar - Two-Bedroom Villa,villa,-6.7305,107.5415,,,missing_review_confidence,missing_rating_or_review,0.65,False,0,True,check_name_match_first,"Villa Refa-2 Cihanjawar - Two-Bedroom Villa -6.7305,107.5415",https://www.google.com/maps/search/?api=1&query=Villa%20Refa-2%20Cihanjawar%20-%20Two-Bedroom%20Villa%20-6.7305%2C107.5415,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0532,LODGE-00515,Villa Situ Citiwu Ciwidey - Four-Bedroom Vacation Home,villa,-7.1174,107.4419,3,4,low_review_confidence,low_review_confidence,0.95,False,0,True,check_name_match_first,"Villa Situ Citiwu Ciwidey - Four-Bedroom Vacation Home -7.1174,107.4419",https://www.google.com/maps/search/?api=1&query=Villa%20Situ%20Citiwu%20Ciwidey%20-%20Four-Bedroom%20Vacation%20Home%20-7.1174%2C107.4419,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1462,LODGE-00387,Villa Skyvan - Cisarua Lembang - One-Bedroom Villa,villa,-6.8165,107.545,,,missing_review_confidence,missing_rating_or_review,0.6,False,0,True,check_name_match_first,"Villa Skyvan - Cisarua Lembang - One-Bedroom Villa -6.8165,107.545",https://www.google.com/maps/search/?api=1&query=Villa%20Skyvan%20-%20Cisarua%20Lembang%20-%20One-Bedroom%20Villa%20-6.8165%2C107.545,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1466,LODGE-00659,Villa Sunda Ciwidey - Three-Bedroom House,villa,-7.1325,107.4179,,,missing_review_confidence,missing_rating_or_review,0.7,False,0,True,check_name_match_first,"Villa Sunda Ciwidey - Three-Bedroom House -7.1325,107.4179",https://www.google.com/maps/search/?api=1&query=Villa%20Sunda%20Ciwidey%20-%20Three-Bedroom%20House%20-7.1325%2C107.4179,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1467,LODGE-00553,Villa Syariah Ciwidey Bandung Arreneuz View Kebun - Three-Bedroom Villa,villa,-7.1062,107.4262,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Villa Syariah Ciwidey Bandung Arreneuz View Kebun - Three-Bedroom Villa -7.1062,107.4262",https://www.google.com/maps/search/?api=1&query=Villa%20Syariah%20Ciwidey%20Bandung%20Arreneuz%20View%20Kebun%20-%20Three-Bedroom%20Villa%20-7.1062%2C107.4262,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-1469,LODGE-00554,Villa Tagar Hidayah - Three-Bedroom Villa,villa,-7.0858,107.4482,,,missing_review_confidence,missing_rating_or_review,0.85,False,0,True,check_name_match_first,"Villa Tagar Hidayah - Three-Bedroom Villa -7.0858,107.4482",https://www.google.com/maps/search/?api=1&query=Villa%20Tagar%20Hidayah%20-%20Three-Bedroom%20Villa%20-7.0858%2C107.4482,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
PHREV-20260605-0639,LODGE-01334,Villa Taribandung - Four-Bedroom House,villa,-6.8896,107.6148,4.5,10,low_review_confidence,low_review_confidence,0.9,False,0,True,check_name_match_first,"Villa Taribandung - Four-Bedroom House -6.8896,107.6148",https://www.google.com/maps/search/?api=1&query=Villa%20Taribandung%20-%20Four-Bedroom%20House%20-6.8896%2C107.6148,D:\File\file\Fauzan Lubada\PIJAK\Penginapan_Workspace\02_Curated\PENGINAPAN_PARENT_MASTER_2026-06-05.csv,hold_unit_or_bedroom_listing,Nama terlihat seperti unit apartment/studio/BR/bedroom.,tahan_dulu_jangan_scrape_massal,held_child,"Nama sudah terlihat sebagai kamar/unit/detail listing, jadi ditahan dari scraping massal.",,,excluded,held_child_detail,Nama terlihat sebagai kamar/unit/detail listing.,,,,,,,,,,,,,,,,,,,,
