penginapan_id,name,normalized_name,property_token,property_type,raw_type,is_room_level_listing,is_apartment_listing,is_villa_listing,is_budget_chain_listing,latitude,longitude,region_bucket,region_validation_label,region_validation_reason,distance_from_bandung_center_km,overall_rating,reviews,location_rating,price_lowest,price_before_taxes_fees,price_display,check_in_time,check_out_time,amenities,nearby_place_names,primary_image_url,image_count,link,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,rating_sentiment_source,data_quality_score,data_quality_label,dedupe_key,dedupe_group_size,dedupe_source_files,dedupe_source_queries,dedupe_raw_master_ids,source_system,generated_at,is_parent_master,final_child_count,has_final_child_listing,excluded_child_listing_count,name_looks_detail_listing,parent_penginapan_id,hotel_review_count_analyzed,hotel_sentiment_score,hotel_sentiment_confidence_mean,positive_review_count,neutral_review_count,negative_review_count,review_target_count,hotel_adjusted_sentiment_score,hotel_sentiment_label,hotel_adjusted_sentiment_label,hotel_review_confidence,hotel_review_confidence_label,hotel_sentiment_model_source,hotel_sentiment_model_version,hotel_sentiment_prior_score,hotel_sentiment_review_count_p95,hotel_sentiment_available,amenities_text_available,has_wifi,has_parking,has_ac,has_pool,has_kitchen,has_breakfast,has_laundry,kid_friendly,pet_friendly,wheelchair_accessible,smoke_free,has_gym,has_hot_tub,has_balcony_or_terrace,has_elevator,has_airport_shuttle,has_cable_tv,has_iron,has_heater_or_fireplace,amenity_boolean_count,amenity_boolean_source,price_available,price_bucket_global,price_bucket_by_type,price_bucket_by_type_q33,price_bucket_by_type_q66,price_confidence,price_is_estimated,price_bucket_method,bedroom_count_estimated,capacity_min_estimated,capacity_max_estimated,capacity_confidence,capacity_estimation_reason,capacity_is_estimated,capacity_source,attention_score,attention_level,attention_reasons,recommended_data_action,property_type_hint,property_type_hint_reason,refined_detail_listing_group,refined_detail_listing_action,refined_detail_listing_priority,refined_price_status,refined_price_action,refined_price_note,refined_low_quality_status,refined_low_quality_action,refined_low_quality_note,refined_overall_data_action,listing_policy_status,listing_policy_action,listing_policy_reason,primary_ranking_allowed,secondary_ranking_allowed,manual_validation_needed,manual_validation_topic,validator_priority,validator_question,allowed_manual_decisions,suggested_default_decision,same_name_count_in_dataset,manual_decision,manual_note,property_type_final,ranking_tier_after_p1,primary_ranking_allowed_after_p1,secondary_ranking_allowed_after_p1,drop_from_dataset_after_p1,manual_validation_needed_after_p1,manual_validation_topic_after_p1,p1_validation_applied,ranking_tier_after_p2,primary_ranking_allowed_after_p2,secondary_ranking_allowed_after_p2,drop_from_dataset_after_p2,manual_validation_needed_after_p2,manual_validation_topic_after_p2,p2_validation_applied,p2_decision,p2_note,property_type_final_after_p3,ranking_tier_after_p3,primary_ranking_allowed_after_p3,secondary_ranking_allowed_after_p3,drop_from_dataset_after_p3,manual_validation_needed_after_p3,manual_validation_topic_after_p3,p3_validation_applied,p3_decision,p3_note,candidate_parent_name,same_name_count_p3
LODGE-00711,Private room with garden,,ChkQnI371tDkz8FVGg0vZy8xMW45YzRtbF9mEAI,vacation_rental,vacation rental,False,False,False,False,-6.8228,107.1295,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,55.068,,,3.6,,,,,,Ber-AC; TV Kabel,Stasiun Cianjur; Bandar Udara Internasional Soekarno–Hatta; Manessa Cafe & Resto,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zrpu1gQsRvkcaNTafHrVS1QWagELOE5qm-Ez6dKzE-Y-iGFZSspr6NEzUOTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sALYtMGbOtVcUBJIp5cwO044tS5R3FWkPPxbHUphSye2VvW5UnGa64_4ZSNja2XQSde9OyFww5Ymqv6ViMF-G68yu36TWYXZEs_9pofebeHZ9OxdwBVSISekXoxlBqwaRoKdS9D49-bj-TQ,9,https://deals.vio.com?sig=73aca13c7f952d2641c156f3e69125e1eb497c325f122828ee5aa8797168b9a12d32303331333438363233&turl=https%3A%2F%2Fwww.vio.com%2FHotel%2FSearch%3FhotelId%3D134371788%26utm_source%3Dgha-vr%26utm_campaign%3Dstatic%26openHotelDetails%3D1,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQnI371tDkz8FVGg0vZy8xMW45YzRtbF9mEAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01668,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-00711,21,0.745250383095438,0.934877663290305,19.0,0.0,2.0,1.0,0.6355386171446179,Positif,Positif,0.819805252288119,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,8,high,missing_rating_and_price|looks_like_detail_or_unit_listing|capacity_low_confidence_for_unit_property,review_parent_child_or_mark_secondary,,,room_level_detail,hold_as_child_detail,high_attention,,,,,,,hold_or_secondary_detail_listing,held_child_room_level,do_not_rank_as_parent,"nama terlihat sebagai kamar, bukan properti utama",False,False,False,,,,,,1,,,vacation_rental,held_child_room_level,False,False,False,False,,False,held_child_room_level,False,False,False,False,,False,,,vacation_rental,held_child_room_level,False,False,False,False,,False,,,,1
LODGE-00712,Rima Villa Ciwidey living,rima villa ciwidey living,ChoQs_rA09v5-auOARoNL2cvMTF5dDE4MTBycxAC,villa,vacation rental,False,False,True,False,-7.0872,107.4662,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,25.319,,,2.4,,,,,,Balkon; Dapur; Microwave; Pemanggang luar ruang; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Jawa Barat Kertajati,https://pix8.agoda.net/hotelImages/60146192/0/a6f634dc5e08b186b1785b4b40124f57.jpg?ce=0,7,https://www.agoda.com/rima-villa-ciwidey-living/hotel/bandung-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQs_rA09v5-auOARoNL2cvMTF5dDE4MTBycxAC,3,dataset_google-hotels-search-scraper_2026-06-02_04-27-50-180.json; dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json; dataset_google-hotels-search-scraper_2026-06-02_06-13-36-364.json,"Cililin, Kabupaten Bandung Barat; Pasirjambu, Kabupaten Bandung; Sindangkerta, Kabupaten Bandung Barat",HRAW-01248; HRAW-01853; HRAW-02610,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-00712,27,0.9568844551786572,0.967197392749862,27.0,0.0,0.0,1.0,0.7182969358712651,Positif,Positif,0.8837661728559647,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,5,medium,missing_rating_and_price|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,villa,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,villa,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00713,Riverside cabin - Two-Bedroom Villa,riverside cabin villa,ChoQj-rB__DVvZOjARoNL2cvMTF6NGNwaDg4dhAC,villa,vacation rental,False,False,True,False,-7.1095,107.5476,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,22.766,,,,,,,12.0,15.0,Dapur; Parkir gratis,,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/476187154.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,https://www.freecancellations.com/search/F2cjQQEAF3EHV1BVXlkEEggLD0s3QANE?lat=-7.10955&lng=107.54757&language=en,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQj-rB__DVvZOjARoNL2cvMTF6NGNwaDg4dhAC,1,dataset_google-hotels-search-scraper_2026-06-02_06-11-36-200 (1).json,"Pangalengan, Kabupaten Bandung",HRAW-02525,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,True,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,amenities_text_rule_v1,False,unknown,unknown,1224503.76,3226560.88,missing_price,False,missing_price,2.0,2,4,high_capacity_confidence,bedroom_count_name_pattern,True,name_and_property_type_rule_v1,9,high,missing_rating_and_price|missing_any_sentiment|looks_like_detail_or_unit_listing,review_parent_child_or_mark_secondary,,,villa_or_house_detail,review_parent_child_status,high_attention,,,,,,,review_parent_child_status,needs_parent_child_validation,hold_from_primary_until_parent_child_checked,"nama terlihat detail/unit, perlu cek apakah punya parent",False,False,True,parent_child_validation,P3,"Apakah listing ini properti utama, child/unit, atau duplikat parent?",accept_as_parent|hold_as_child|map_to_parent|drop_if_invalid,hold_as_child,2,,,villa,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,needs_parent_child_validation,False,False,False,True,parent_child_validation,False,,,villa,dropped_duplicate_detail_listing,False,False,True,False,,True,drop_duplicate_detail_listing,Nama detail/unit duplikat; satu record terbaik dipertahankan.,Riverside cabin,2
LODGE-00714,Rumah Alifa Blok A3,rumah alifa blok a3,ChoQ1MvjjryFl46xARoNL2cvMTFtY3NrNmR4MxAC,vacation_rental,vacation rental,False,False,False,False,-6.7955,107.1624,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,52.214,,,2.8,,,,,,Dapur; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Alam Cianjur,https://pix8.agoda.net/hotelImages/11075108/0/69f40a63200246cf0882f1d8864aeb0b.jpg?ca=18&ce=1,9,https://www.agoda.com/rumah-alifa-blok-a3/hotel/puncak-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ1MvjjryFl46xARoNL2cvMTFtY3NrNmR4MxAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01684,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00715,Salya Bawah,salya bawah,ChoQ7oGlmpm4wJ3cARoNL2cvMTFtc183eTIwYxAC,vacation_rental,vacation rental,False,False,False,False,-7.1113,107.4969,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,25.426,,,2.4,,,,,12.0,Balkon; Pemanggang luar ruang; Kolam renang luar; Parkir gratis,Bandar Udara Internasional Jawa Barat Kertajati; Tepi Sungai Resto Pasirjambu,https://pix8.agoda.net/hotelImages/56322175/0/9eee09d4eecd03b3b4cc4e46e49749b6.jpg?ce=0,8,https://www.agoda.com/salya-bawah/hotel/bandung-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ7oGlmpm4wJ3cARoNL2cvMTFtc183eTIwYxAC,2,dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json; dataset_google-hotels-search-scraper_2026-06-02_06-13-36-364.json,"Pasirjambu, Kabupaten Bandung; Sindangkerta, Kabupaten Bandung Barat",HRAW-01823; HRAW-02585,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00716,Saung Arjuna Syandana Resort Ciwidey,saung arjuna syandana resort ciwidey,ChoQ0KWp-MrT9ci1ARoNL2cvMTF5c3drNnh6ZhAC,vacation_rental,vacation rental,False,False,False,False,-7.1053,107.4852,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,25.587,,,2.5,,,,,,Parkir gratis,Bandar Udara Internasional Jawa Barat Kertajati; Tepi Sungai Resto Pasirjambu,https://pix8.agoda.net/hotelImages/45877896/0/2b30ccb5f82c5cedc3dedf809cb7d69e.jpg?ce=0,9,https://www.agoda.com/saung-arjuna-syandana-resort/hotel/bandung-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ0KWp-MrT9ci1ARoNL2cvMTF5c3drNnh6ZhAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-53-48-525.json,"Sindangkerta, Kabupaten Bandung Barat",HRAW-01862,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,LODGE-00716,28,0.4672808524906333,0.8786059973828209,22.0,1.0,5.0,1.0,0.5456006107948898,Positif,Positif,0.8930730810350309,high_review_confidence,tfidf_svm_penginapan,model_sentimen_muterbandung_2026-06-10_DRIVE_FULL_REVIEW,0.5894596754452734,42.39999999999986,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,5,medium,missing_rating_and_price|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,3,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00717,Shakilla House 6A Syariah Cigalumpit Cianjur,shakilla house 6a syariah cigalumpit cianjur,ChkQ4Kb5s9-nyqgOGg0vZy8xMW5odzd2OG5fEAI,vacation_rental,vacation rental,False,False,False,False,-6.8162,107.1715,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,50.683,,,,,,,14.0,12.0,Ber-AC; Dapur,,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxYOu4dRS7oyZLd1jcNcf5qKcplnHeklxr4vbrsCNN_ol0hFYpyDsgWb6BeM0e4-F-MwjiD_quyccTXbqzmkpqYby9q9awadyS7fxZk9c0Q==.jpg,9,https://www.booking.com/hotel/id/shakilla-house-6a-syariah-cigalumpit-cianjur.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794726&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794726_grp-2_gendate-20260524,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQ4Kb5s9-nyqgOGg0vZy8xMW5odzd2OG5fEAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01754,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00718,Shakilla House 6A Syariah Cigalumpit Cianjur,shakilla house 6a syariah cigalumpit cianjur,ChoQ1bDj3rrsvoDHARoNL2cvMTF5dHA4Y3JsOBAC,vacation_rental,vacation rental,False,False,False,False,-6.8162,107.1715,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,50.683,,,3.2,,,,,,Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Paniisan Kuring,https://pix8.agoda.net/hotelImages/46046831/0/62dedf76096a79213a24cbc3e45b6785.jpeg?ce=0,9,https://www.agoda.com/shakilla-house-6a-syariah-cigalumpit-cianjur-h46046831/hotel/cianjur-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ1bDj3rrsvoDHARoNL2cvMTF5dHA4Y3JsOBAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01752,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,2,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00719,Shakilla House 6B Syariah Cigalumpit Cianjur,shakilla house 6b syariah cigalumpit cianjur,ChkQ58vzxIiB-YUDGg0vZy8xMXo2YmN4cWg1EAI,vacation_rental,vacation rental,False,False,False,False,-6.8162,107.1715,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,50.683,,,,,,,14.0,12.0,Ber-AC; Dapur,,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzEtWlHCP7dVqOwHK2vsRsNroG0hAiNwyEsgtERYYZLrsULVyRC7N2cCwT5ULLwn8VaRRzwEtZgmW1RUWmFqKB0uHqVQweRudlcImCdUJQg==.jpg,9,https://www.booking.com/hotel/id/shakilla-house-6b-syariah-cigalumpit-cianjur.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794750&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794750_grp-2_gendate-20260524,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQ58vzxIiB-YUDGg0vZy8xMXo2YmN4cWg1EAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01736,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,4,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00720,Shakilla House 6B Syariah Cigalumpit Cianjur,shakilla house 6b syariah cigalumpit cianjur,ChoQpI7Ay9WB18vdARoNL2cvMTF5dHA4ZjFzZhAC,vacation_rental,vacation rental,False,False,False,False,-6.8162,107.1714,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,50.694,,,3.2,,,,,,Dapur; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Paniisan Kuring,https://pix8.agoda.net/hotelImages/51755112/0/c58b885315e014a404358a9824095ca6.jpg?ce=0,4,https://www.agoda.com/shakilla-house-6b-syariah-cigalumpit-cianjur/hotel/cianjur-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQpI7Ay9WB18vdARoNL2cvMTF5dHA4ZjFzZhAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01737,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,4,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00721,Shakilla House 8 Syariah Panorama,shakilla house 8 syariah panorama,ChkQ06_onqbOlIdrGg0vZy8xMXo5bjIzZmQxEAI,vacation_rental,vacation rental,False,False,False,False,-6.8061,107.122,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,56.261,,,,,,,14.0,12.0,Ber-AC; Dapur; Mesin cuci,,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlYG65CxyC0DxYxAORSj6ZE7NX6by6fXv670zT22l5RGMLF7m43A1PJMAmpKekHwa2RmebD_6jic23hg4jgsY8STPCRHXtr111WEGj7WDr2-o9ra2qWOEw==.jpg,8,https://www.booking.com/hotel/id/shakilla-house-8-syariah-panorama.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14794644&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14794644_grp-0_gendate-20260524,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChkQ06_onqbOlIdrGg0vZy8xMXo5bjIzZmQxEAI,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01743,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
LODGE-00722,Shakilla House 8A Panorama Syariah,shakilla house 8a panorama syariah,ChoQ5b-hmbyh_ZWfARoNL2cvMTF5bjIzdzk3NBAC,vacation_rental,vacation rental,False,False,False,False,-6.8061,107.1218,kbb_tengah_barat,bandung_raya_valid,rough_coordinate_bucket,56.283,,,3.0,,,,,,Balkon; Dapur; Parkir gratis; Wi-Fi gratis,Bandar Udara Internasional Soekarno–Hatta; Chichipi rumah rasa,https://pix8.agoda.net/hotelImages/68223225/0/e3639c24693bf8bd7256d8381c510dde.jpg?ce=0,9,https://www.agoda.com/shakilla-house-8a-panorama-syariah/hotel/puncak-id.html,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,unavailable,0.65,medium,token::ChoQ5b-hmbyh_ZWfARoNL2cvMTF5bjIzdzk3NBAC,1,dataset_google-hotels-search-scraper_2026-06-02_04-47-56-242.json,"Rongga, Kabupaten Bandung Barat",HRAW-01672,google_hotels_search_raw_master,2026-06-05T08:01:21.260751Z,True,0,False,54,False,,0,,,,,,,,Belum tersedia,Belum tersedia,,missing_review_confidence,unavailable,,,,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,4,amenities_text_rule_v1,False,unknown,unknown,523875.0,1259833.4,missing_price,False,missing_price,,4,8,low_capacity_confidence,villa_or_rental_default_no_capacity_source,True,name_and_property_type_rule_v1,7,high,missing_rating_and_price|missing_any_sentiment|capacity_low_confidence_for_unit_property,manual_or_source_completion,,,,,,,,,,,,,primary_candidate,allow_primary_ranking,data tidak terkena kebijakan hold/secondary,True,True,False,,,,,,1,,,vacation_rental,primary_candidate,True,True,False,False,,False,primary_candidate,True,True,False,False,,False,,,vacation_rental,primary_candidate,True,True,False,False,,False,,,,1
