hotel_training_id,property_token,duplicate_occurrence_count,source_pages,source_file,source_page_number,search_timestamp,query,gl,hl,currency,check_in_date,check_out_date,adults,children,vacation_rentals_search,search_total_results,search_properties_count,search_pages_processed,raw_type,property_segment,name,latitude,longitude,coordinate_available,link,check_in_time,check_out_time,price_lowest,price_before_taxes_fees,total_price_lowest,total_price_before_taxes_fees,price_source_count,price_sources,overall_rating,reviews,location_rating,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,adjusted_rating_sentiment_label,review_confidence_label,review_count_p95,rating_sentiment_source,rating_sentiment_model_version,rating_sentiment_prior_score,rating_sentiment_shrinkage_strength,amenities,amenities_count,excluded_amenities,excluded_amenities_count,essential_info,essential_info_count,nearby_place_names,nearby_places_count,primary_image_url,image_count,coordinate_available_flag,rating_available,price_available,amenities_available,image_available,source_link_available,checkin_checkout_available,nearby_places_available,data_quality_score,prices_json,nearby_places_json,health_and_safety_json,generated_at
HTRAIN-0011,ChoQmZbIoOfDy_rWARoNL2cvMTFtdDVxbTZjOBAC,1,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,vacation_rental,Sadewa,-7.1114,107.4969,True,https://www.agoda.com/sadewa/hotel/bandung-id.html,,12.00,295470,268609,295470,268609,1,Agoda,,,2.4,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Balkon; Pemanggang luar ruang; Kolam renang luar; Parkir gratis,4,Tidak ada kolam renang di dalam ruangan; Tidak ada Wi-Fi,2,Seluruh vila; 2 orang; 1 kamar mandi; 2 m²,4,Bandar Udara Internasional Jawa Barat Kertajati; Tepi Sungai Resto Pasirjambu,2,https://pix8.agoda.net/hotelImages/56158740/0/9eee09d4eecd03b3b4cc4e46e49749b6.jpg?ce=0,9,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Agoda"",""logo"":""https://www.gstatic.com/travel-hotels/branding/e89db943-92ad-48bd-9bd7-da844fa32f2d.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 295.470"",""extracted_lowest"":295470,""before_taxes_fees"":""Rp 268.609"",""extracted_before_taxes_fees"":268609}}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j 10 mnt""}]},{""name"":""Tepi Sungai Resto Pasirjambu""}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0012,ChoQhrT7m6rjjfS2ARoNL2cvMTF4ZDM4azZrbRAC,1,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Spacious Studio Mekarwangi Square Apt By Travelio,-6.9551,107.5933,True,https://www.bluepillow.com/search/62de8cdcde4e4eebed159770?dest=ago&cat=Vacation+rental+(other)&lat=-6.95511&lng=107.59326&language=en,,,360008,360008,360008,360008,1,Bluepillow.com,,,3,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,8,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Klinik Utama Cibaduyut; Bandar Udara Internasional Jawa Barat Kertajati; Ayam & Sop Iga Sapi Jontor Cibaduyut,3,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/572649323.jpg?k=ce1b28cc031b11dd931d3131a46502060e27276ac0b9c171024f056cf599b605&o=&s=312x,1,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 360.008"",""extracted_lowest"":360008}}]","[{""name"":""Klinik Utama Cibaduyut"",""transportations"":[{""type"":""Walking"",""duration"":""6 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 27 mnt""},{""type"":""Public transport"",""duration"":""5 j 11 mnt""}]},{""name"":""Ayam & Sop Iga Sapi Jontor Cibaduyut"",""transportations"":[{""type"":""Walking"",""duration"":""6 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0013,ChoQtvnnxP6Kg8eWARoNL2cvMTF4Y196OHdtZBAC,1,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Studio 33 Premium Room by Tempat Singgah,-6.9,107.6045,True,https://www.bluepillow.com/search/618288979e3163a56a25203b?dest=ago&cat=Vacation+rental+(other)&lat=-6.90002&lng=107.60448&language=en,,,267822,267822,267822,267822,1,Bluepillow.com,,,4.8,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur; TV Kabel; Dapat diakses pengguna kursi roda,4,Tidak menyediakan jemputan bandara; Tanpa parkir; Tidak ada Wi-Fi,3,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Kembang Hotel; Bandar Udara Internasional Jawa Barat Kertajati; Kambing Bakar Cairo,3,,0,True,False,True,True,False,True,False,True,0.65,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 267.822"",""extracted_lowest"":267822},""free_cancellation"":true,""free_cancellation_until_date"":""25 Jun""}]","[{""name"":""Kembang Hotel"",""transportations"":[{""type"":""Walking"",""duration"":""6 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 42 mnt""},{""type"":""Public transport"",""duration"":""3 j 11 mnt""}]},{""name"":""Kambing Bakar Cairo"",""transportations"":[{""type"":""Walking"",""duration"":""9 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0014,ChkQtLGbp7fQzshEGg0vZy8xMXhmdDZsd2hzEAI,1,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,guest_house,Syariah Maribaya Family Guest House,-6.8167,107.6273,True,https://www.bluepillow.com/search/67a20d10905c444f2d0272cb?dest=ago&cat=Vacation+rental+(other)&lat=-6.81669&lng=107.62728&language=en,,,271744,271744,271744,271744,1,Bluepillow.com,,,4.5,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Cocok untuk anak; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,6,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Bandar Udara Internasional Jawa Barat Kertajati; Ayam Kampung Cemara khas Lembang,2,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/613328707.jpg?k=39b4ffbc5363908a450b3346ada52b086a1778d2c85e4f8b417bc3aa80803548&o=&s=312x,9,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 271.744"",""extracted_lowest"":271744}}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j 8 mnt""},{""type"":""Public transport"",""duration"":""8 j 59 mnt""}]},{""name"":""Ayam Kampung Cemara khas Lembang"",""transportations"":[{""type"":""Walking"",""duration"":""3 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0015,ChkQ1bqNnMbesvVVGg0vZy8xMW1kc3Azdm1jEAI,2,1;2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,vacation_rental,The Cluster Harris,-6.8948,107.53,True,https://www.bluepillow.com/search/67a24365905c444f2d0cb9c4?dest=ago&cat=Vacation+rental+(other)&lat=-6.89479&lng=107.52999&language=en,,,269070,269070,269070,269070,1,Bluepillow.com,,,3.7,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Papan setrika; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,7,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Cimahi; Bandar Udara Internasional Soekarno–Hatta; dK resto,3,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/627453983.jpg?k=7e55adc279a02bbcbb7c4d4999ab632069974bbd1b00f255177a06e36e421f98&o=&s=312x,9,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 269.070"",""extracted_lowest"":269070}}]","[{""name"":""Cimahi"",""transportations"":[{""type"":""Taxi"",""duration"":""9 mnt""}]},{""name"":""Bandar Udara Internasional Soekarno–Hatta"",""transportations"":[{""type"":""Public transport"",""duration"":""2 j 23 mnt""},{""type"":""Taxi"",""duration"":""2 j 33 mnt""}]},{""name"":""dK resto"",""transportations"":[{""type"":""Taxi"",""duration"":""6 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0016,ChoQ-9bez6L5pK_LARoNL2cvMTF4a3h5c2ZiNRAC,1,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,The Suite Metro Apartment by King Official - Two-Bedroom Apartment,-6.9392,107.6591,True,,14.00,12.00,210584,210584,210584,210584,1,Bluepillow.com,,,3.7,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Ranjang bayi; Elevator; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,10,Tidak menyediakan jemputan bandara; Tidak ada kolam renang di dalam ruangan,2,Apartemen lengkap; 4 orang; 2 kamar tidur; 1 kamar mandi; 2 tempat tidur,5,Seberang Metro Indah Mall Pintu; Bandar Udara Internasional Jawa Barat Kertajati; Rumah Makan Curug Sampireun,3,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/images.trvl-media.com/lodging/109000000/108500000/108499900/108499891/778f6250.jpg?impolicy=ccrop&w=1000&h=666&q=medium&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,True,False,True,True,True,False,True,True,0.75,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 210.584"",""extracted_lowest"":210584}}]","[{""name"":""Seberang Metro Indah Mall Pintu"",""transportations"":[{""type"":""Walking"",""duration"":""2 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 28 mnt""},{""type"":""Public transport"",""duration"":""4 j 9 mnt""}]},{""name"":""Rumah Makan Curug Sampireun"",""transportations"":[{""type"":""Taxi"",""duration"":""3 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0017,ChkQ6rOs_vz3nsZzGg0vZy8xMXo5bjB0bGI0EAI,1,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,villa,Villa Rian Argapuri Resort,-7.1268,107.5138,True,https://www.booking.com/hotel/id/villa-rian-argapuri-resort.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14011975&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14011975_grp-3_gendate-20260524,12.00,12.00,989999,809999,989999,809999,1,Booking.com,2.5,1,,-0.25,0.4569,Negatif,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Dapur; Bebas asap rokok,2,Tidak ber-AC; Tidak ada ranjang bayi; Tidak ada lift; Tidak memiliki gym; Tidak ada penghangat; Tidak ada papan setrika; Tidak ada microwave; Tidak ada alat panggang luar ruangan; Tidak ada kompor; Tidak ada teras; Tidak boleh membawa hewan; Tidak ada TV kabel; Tidak ada mesin cuci; Tidak dapat diakses pengguna kursi roda,14,Seluruh vila; 30 orang; 6 tempat tidur,3,,0,https://xx.bstatic.com/xdata/w/hotel/840x460_watermarked_standard/UlbWNZwXU4abzKxT7zjMXRm0IX5eMO0SB36E3UqgQFYJ3gjExocD5t-1lTGHZWkctLZdBOspQRW6mDWvj99fkUt68HGSA0G0oE1P7eiNl6oMyPh9UiVmZA==.jpg,6,True,True,True,True,True,True,True,False,0.95,"[{""source"":""Booking.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/61aadbe1-e141-4d2e-a831-b6a18727e130.png"",""num_guests"":24,""rate_per_night"":{""lowest"":""Rp 989.999"",""extracted_lowest"":989999,""before_taxes_fees"":""Rp 809.999"",""extracted_before_taxes_fees"":809999}}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0018,ChkQ2IXksrTl0socGg0vZy8xMXljbDJ0XzFyEAI,1,1,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,1,2026-06-01T15:03:02.373633,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,vacation_rental,WABS Syariah,-6.9296,107.6262,True,https://www.bluepillow.com/search/67a2425b905c444f2d0bf6d0?dest=ago&cat=Vacation+rental+(other)&lat=-6.92962&lng=107.62622&language=en,,,270496,270496,270496,270496,1,Bluepillow.com,,,4.5,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Bebas asap rokok; TV Kabel; Parkir gratis,4,Tidak menyediakan jemputan bandara; Tidak ada Wi-Fi,2,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Jalan Kangkung; Bandar Udara Internasional Jawa Barat Kertajati; Dapoer Pandan Wangi - PATUHA,3,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/616340214.jpg?k=84bdb367aef16a6bff17ab2ec2bc3c9f9622b691e973135344ea3844785ac498&o=&s=312x,9,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Bluepillow.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 270.496"",""extracted_lowest"":270496}}]","[{""name"":""Jalan Kangkung"",""transportations"":[{""type"":""Walking"",""duration"":""2 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 33 mnt""},{""type"":""Public transport"",""duration"":""3 j 32 mnt""}]},{""name"":""Dapoer Pandan Wangi - PATUHA"",""transportations"":[{""type"":""Walking"",""duration"":""5 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0019,ChkQ1OPDw8-NzrULGg0vZy8xMXlja3dmM2Q2EAI,1,2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,2,2026-06-01T15:03:03.268916,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,Best 2BR Mekarwangi Square Cibaduyut By Travelio,-6.956,107.593,True,https://www.bluepillow.com/search/639a133adf5d94a879fbf45e?dest=ago&cat=Vacation+rental+(other)&lat=-6.95603&lng=107.59297&language=en,,,545985,545985,545985,545985,1,Bluepillow.ca,,,3,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Dapur; Bebas asap rokok; TV Kabel; Mesin cuci; Dapat diakses pengguna kursi roda; Parkir gratis; Wi-Fi gratis,8,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Klinik Utama Cibaduyut; Bandar Udara Internasional Jawa Barat Kertajati; Rumah Makan Pa Ahmad,3,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/608412908.jpg?k=1967759dc5acbdb34bcff9cb6a5d83074bac69155baf6125a9a85ac39b0d25fa&o=&s=312x,9,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Bluepillow.ca"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 545.985"",""extracted_lowest"":545985}}]","[{""name"":""Klinik Utama Cibaduyut"",""transportations"":[{""type"":""Walking"",""duration"":""5 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 28 mnt""},{""type"":""Public transport"",""duration"":""5 j 13 mnt""}]},{""name"":""Rumah Makan Pa Ahmad"",""transportations"":[{""type"":""Walking"",""duration"":""8 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0020,ChkQlP6AjoyBjfR5Gg0vZy8xMXl5ZjdmcTI0EAI,1,2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,2,2026-06-01T15:03:03.268916,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,vacation_rental,Buana Glamping,-7.191,107.5794,True,https://www.agoda.com/buana-glamping/hotel/bandung-id.html,14.00,12.00,940173,854703,940173,854703,1,Agoda,,,3.3,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Parkir gratis; Wi-Fi gratis,2,Tidak ada kolam renang di dalam ruangan; Tidak ada kolam renang di luar ruangan,2,2 orang; 1 kamar mandi; 2 m²,3,Bandar Udara Internasional Jawa Barat Kertajati; Buana Life Cafe Resto & Glamping,2,https://pix8.agoda.net/hotelImages/55892891/-1/a6a88b5e4c7551f8e76279ceae3184ee.jpg?ce=0,9,True,False,True,True,True,True,True,True,0.85,"[{""source"":""Agoda"",""logo"":""https://www.gstatic.com/travel-hotels/branding/e89db943-92ad-48bd-9bd7-da844fa32f2d.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 940.173"",""extracted_lowest"":940173,""before_taxes_fees"":""Rp 854.703"",""extracted_before_taxes_fees"":854703},""free_cancellation"":true,""free_cancellation_until_date"":""30 Jun"",""free_cancellation_until_time"":""23.59""}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""2 j 45 mnt""}]},{""name"":""Buana Life Cafe Resto & Glamping"",""transportations"":[{""type"":""Walking"",""duration"":""5 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0021,ChkQwryHjNSRhechGg0vZy8xMXo1cV8wZ3ZzEAI,1,2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,2,2026-06-01T15:03:03.268916,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,room_level_listing,Cigadog Residence Mitra Reddoorz - Standard Double Room,-7.1403,107.4006,True,https://www.bluepillow.com/search/5f087cf9e24da40d2075c1c2?dest=bkng&cat=House&lat=-7.14025&lng=107.40058&language=en,14.00,12.00,114832,114832,114832,114832,1,Bluepillow.ca,,,,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Ranjang bayi; Elevator; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,7,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 2 orang; 1 kamar tidur; 1 kamar mandi; 1 tempat tidur,5,,0,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/540540384.jpg?k=d1a0e437b0ed869eb3a02c3f7c29b1cb9318f3f0b7337f2cec2d5250ce434bdc&o=&s=312x,9,True,False,True,True,True,True,True,False,0.8,"[{""source"":""Bluepillow.ca"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 114.832"",""extracted_lowest"":114832},""free_cancellation"":true,""free_cancellation_until_date"":""30 Jun"",""free_cancellation_until_time"":""16.59""}]",,,2026-06-02T03:19:26.009893Z
HTRAIN-0022,ChoQzMz6h7X9zo2ZARoNL2cvMTFuOWZuY3pfZBAC,1,2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,2,2026-06-01T15:03:03.268916,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,vacation_rental,Cozy Room @ Hallo Tidur by Tio,-6.892,107.6053,True,,14.00,12.00,245533,226989,245533,226989,1,Vio.com,2.5131,257,4.9,-0.2434,-0.0461,Negatif,Netral,high_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Elevator; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel,6,Tidak menyediakan jemputan bandara; Tidak memiliki akses ke pantai; Tidak memiliki perapian; Tidak memiliki gym; Tak ada bak air panas; Tidak ada kolam renang di dalam ruangan; Tidak ada microwave; Tidak boleh membawa hewan; Tidak dapat diakses pengguna kursi roda; Tanpa parkir; Tidak ada Wi-Fi,11,Apartemen lengkap; 3 orang; 1 kamar tidur; 2 kamar mandi; 1 tempat tidur,5,Bandung Indomaret Cihampelas 198; Bandar Udara Internasional Jawa Barat Kertajati; Reveuse Resto,3,https://images.trvl-media.com/lodging/94000000/93480000/93473100/93473052/4467bdb8_z.jpg,9,True,True,True,True,True,False,True,True,0.9,"[{""source"":""Vio.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/4215705592604686762.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 245.533"",""extracted_lowest"":245533,""before_taxes_fees"":""Rp 226.989"",""extracted_before_taxes_fees"":226989}}]","[{""name"":""Bandung Indomaret Cihampelas 198"",""transportations"":[{""type"":""Walking"",""duration"":""10 mnt""}]},{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 50 mnt""},{""type"":""Public transport"",""duration"":""3 j 15 mnt""}]},{""name"":""Reveuse Resto""}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0023,ChkQvdTN4sqOrtsaGg0vZy8xMXhjX3ZoNndoEAI,1,2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,2,2026-06-01T15:03:03.268916,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,guest_house,D'Lily Guest House Syariah,-7.088,107.4775,True,https://www.bluepillow.com/search/65e2266493553be8f55669ab?dest=ago&cat=Vacation+rental+(other)&lat=-7.08795&lng=107.47755&language=en,,,1240859,1240859,1240859,1240859,1,Bluepillow.ca,,,2.9,,,Tidak Tersedia,Tidak Tersedia,missing_review_confidence,131.0,unavailable,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis,4,Tidak menyediakan jemputan bandara,1,Rumah lengkap; 15 orang; 10 kamar tidur; 10 tempat tidur,4,Bandar Udara Internasional Jawa Barat Kertajati; Kedai Pass,2,https://pix8.agoda.net/hotelImages/47415998/0/aeacc595f8d1b5b8b54cca937ee3bbc6.jpg?ce=0&s=312x,9,True,False,True,True,True,True,False,True,0.8,"[{""source"":""Bluepillow.ca"",""logo"":""https://www.gstatic.com/travel-hotels/branding/190ff319-d0fd-4c45-bfc8-bad6f5f395f2.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 1.240.859"",""extracted_lowest"":1240859},""free_cancellation"":true,""free_cancellation_until_date"":""25 Jun""}]","[{""name"":""Bandar Udara Internasional Jawa Barat Kertajati"",""transportations"":[{""type"":""Taxi"",""duration"":""1 j 55 mnt""}]},{""name"":""Kedai Pass"",""transportations"":[{""type"":""Walking"",""duration"":""6 mnt""}]}]",,2026-06-02T03:19:26.009893Z
HTRAIN-0024,ChkQxreo3dCx9scYGg0vZy8xMXozOXJua2dxEAI,1,2,dataset_google-hotels-search-scraper_2026-06-01_15-03-10-905.json,2,2026-06-01T15:03:03.268916,"penginapan in Kabupaten Bandung, Jawa Barat",id,id,IDR,2026-07-02,2026-07-03,2,0,True,4090,511,29,vacation rental,apartment,High Livin Apartment Pasteur,-6.8902,107.5658,True,https://www.freecancellations.com/search/F2pyFlQDF3pSXlJUCA1QEVENWRc1FgNC?lat=-6.89017&lng=107.56579&language=en,14.00,12.00,322385,322385,322385,322385,1,freecancellations.com,2.65,3,,-0.175,0.4345,Netral,Positif,low_review_confidence,131.0,overall_rating_fallback,hotel_google_search_rating_sentiment_v1,0.4711,50.0,Ber-AC; Jemputan bandara; Kolam renang di dalam ruangan; Dapur; Kolam renang luar; Bebas asap rokok; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,9,Tidak ada Wi-Fi,1,Apartemen lengkap; 7 orang; 3 kamar tidur; 2 kamar mandi; 5 tempat tidur,5,,0,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/q-xx.bstatic.com/xdata/images/hotel/max1024x683/347217036.jpg?k=63245aa9c66b0a7cf4db236b66bc4aa16f5a1f7b09ac8229fdd82bbaccd9c5e9&o=&a=2344045&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,9,True,True,True,True,True,True,True,False,0.95,"[{""source"":""freecancellations.com"",""logo"":""https://www.gstatic.com/travel-hotels/branding/13148659453950554256.png"",""num_guests"":2,""rate_per_night"":{""lowest"":""Rp 322.385"",""extracted_lowest"":322385},""free_cancellation"":true,""free_cancellation_until_date"":""17 Jun"",""free_cancellation_until_time"":""16.59""}]",,"{""groups"":[{""title"":""Minimized contact"",""list"":[{""title"":""No-contact check-in and check-out"",""available"":true}]}]}",2026-06-02T03:19:26.009893Z
