hotel_id,source_property_token,source_page_number,name,raw_type,property_segment,is_room_level_listing,is_apartment_listing,is_budget_chain_listing,latitude,longitude,coordinate_available,description,source_link,check_in_time,check_out_time,price_lowest,price_before_taxes_fees,price_display,hotel_class,hotel_class_label,overall_rating,reviews,location_rating,star_5_count,star_4_count,star_3_count,star_2_count,star_1_count,rating_distribution_total,positive_rating_ratio,neutral_rating_ratio,negative_rating_ratio,rating_sentiment_score,adjusted_rating_sentiment_score,rating_sentiment_label,review_confidence_label,review_count_p95,rating_sentiment_source,rating_sentiment_model_version,amenities,primary_image_url,image_count,nearby_places_count,review_breakdown_aspect_count,review_breakdown_positive,review_breakdown_negative,review_breakdown_neutral,review_breakdown_top_aspects,image_available,rating_available,price_available,amenities_available,description_available,source_link_available,checkin_checkout_available,hotel_class_available,reviews_breakdown_available,has_wifi,has_parking,has_pool,has_air_conditioning,has_restaurant,has_room_service,has_laundry,wheelchair_accessible,kid_friendly,pet_friendly,smoke_free,kitchen_available,data_quality_score,canonical_source,generated_at,rating_sentiment_prior_score,rating_sentiment_shrinkage_strength,adjusted_rating_sentiment_label
HOTEL-076,ChoI1c2wpoyt8antARoNL2cvMTFmMXN3d3cwbhAB,4,Nabila Syar'i Guest House,hotel,guest_house,False,False,False,-6.8654494,107.5182602,True,Kamar berfurnitur simpel di guesthouse minimalis yang dilengkapi taman & teras.,https://nabilasyariguesthouse-bke.zoombookdirect.com/web/en/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=google_my_business,14,,243406,221278,Rp 243.406,2,Hotel bintang 2,4.8,101,2.6,86,11,2,1,1,101,0.9603960396039604,0.019801980198019802,0.019801980198019802,0.9405940594059405,0.8403,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free parking, Air conditioning, Kitchen in some rooms, Accessible",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF1oGId53fE2Yg8eehYeZpzoRviXwRfKrxOaQfOzsD00FuDIPWkUrha6eL4rRB16kNecSTwTxBdk9_e_INqfOEsfCK6b6eEx0yDGTZZ_TPoNklAMgUyZgkM_w9-OqsfgK71-fS1=s10000,9,2,0,0,0,0,,True,True,True,True,True,True,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,0.9,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.500968Z,0.6377,50.0,Sangat Positif
HOTEL-077,ChoQgJ6Ky_-WrqHHARoNL2cvMTF4Nmx6OTY1ZxAC,4,Apartment 2Bedroom Gateway Pasteur By Kevin,vacation rental,apartment,False,True,False,-6.890018463,107.5661774,True,,https://www.agoda.com/gateway-pasteur-2bedroom-by-kevin-property/hotel/bandung-id.html,14,12,541908,492644,Rp 541.908,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,"Balkon, Elevator, Gym, Dapur, Kolam renang luar, Parkir berbayar, Wi-Fi gratis",https://pix8.agoda.net/hotelImages/35764829/0/e44b83b32d0e49138c66f20a966cbdc4.jpg?ce=0,9,3,0,0,0,0,,True,False,True,True,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,0.66,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.501132Z,0.6377,50.0,Tidak Tersedia
HOTEL-078,ChoQla_pjrGox-aEARoNL2cvMTF2cTczMDQzdhAC,4,Spacious Chic Studio Room Apartment At Gateway Pasteur,vacation rental,apartment,False,True,False,-6.889491081,107.5683441,True,,,14,12,503720,503720,Rp 503.720,,,,,3.2,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,"Ber-AC, Dapur, Bebas asap rokok, Parkir berbayar, Wi-Fi gratis",https://static.cupid.travel/hotels/ex_2044579e_z.jpg,9,3,0,0,0,0,,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,0.6,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.501290Z,0.6377,50.0,Tidak Tersedia
HOTEL-079,ChoItpXjwbrjj7SKARoNL2cvMTFxbDhkbnE1NBAB,5,1BR Grand Sofia Moslem Family,hotel,hotel,False,False,False,-6.8704521,107.5786926,True,,,,,,,,,,1.0,1,3.4,0,0,0,0,1,1,0.0,0.0,1.0,-1.0,0.6056,Sangat Negatif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/LQ8ENFfxHrVhwGEK5Ht37g=s10000,1,4,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.501458Z,0.6377,50.0,Sangat Positif
HOTEL-080,ChkI0ce7uMWD3bkFGg0vZy8xMWtqeTZqbGo4EAE,5,Radio Backpacker Guesthouse RBG SYARIAH,hotel,guest_house,False,False,False,-6.891408,107.5665287,True,,https://radiobackpackerguesthouse.com/,,12,119271,119271,Rp 119.271,1,Hotel bintang 1,4.9,116,3.1,106,7,2,0,1,116,0.9741379310344828,0.017241379310344827,0.008620689655172414,0.9655172413793104,0.8668,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Airport shuttle",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmYl9AUXuXxPATmHtFe6wlXyUBa_StCGnuuaD4b1puQHJ7aZV0WDeNg5aYhj9r0nrVtvtc-WUTVH4EKlk-V7mNSYRq2p84szOHSTIReFVtEUyq977vNe0pznJM0mWnKnsGzYOXBw=s10000,9,3,0,0,0,0,,True,True,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.82,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.501624Z,0.6377,50.0,Sangat Positif
HOTEL-081,ChoIouyhy7Wx9Ky5ARoNL2cvMTFjNXM3c25jNxAB,5,Airy Pasteur Cassa 2 Bandung,hotel,hotel,False,False,False,-6.889622,107.5782089,True,,http://www.airyrooms.com/,,12,,,,3,Hotel bintang 3,5.0,2,3.8,2,0,0,0,0,2,1.0,0.0,0.0,1.0,0.6516,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning, Kid-friendly, Smoke-free property",https://cdn.worldota.net/t/1024x768/content/d3/67/d3673f04697529834fc4fe04509a2c3fff2b1cc1.jpeg,6,4,0,0,0,0,,True,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,True,False,0.68,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.501786Z,0.6377,50.0,Sangat Positif
HOTEL-082,ChkIppP16P-y6M98Gg0vZy8xMWx0ZnFrbGd3EAE,5,Bobo inn Baros,hotel,hotel,False,False,False,-6.8986029,107.5368741,True,,,,,,,,,,4.0,1,3.6,0,1,0,0,0,1,1.0,0.0,0.0,1.0,0.6448,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEdUTThndecbj_0rUD20fT1ybnD6DrQxZvAHiVUdLcMRMeuiyxon5JXGS0K4IMuFXngKcoYRO7t0gA1iNE-F8uOTIU_1CDUnvjriWEA5Hjozh2kJeH7Bi7nJsM8EbY2lH2wUSt8=s10000,3,3,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.501949Z,0.6377,50.0,Sangat Positif
HOTEL-083,ChoI7uLFiOLh-JqxARoNL2cvMTFidzRwNWcyMxAB,5,Imah Incu Inn,hotel,hotel,False,False,False,-6.8565362,107.5689391,True,,,,11,,,,,,4.4,64,2.9,44,11,5,1,3,64,0.859375,0.078125,0.0625,0.796875,0.7271,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG3HRzNTDRQJiWQO0EnxahrPzfmP4JqVNE17LI9V00CIF8s3aLKmsAaNIX3YYFEL7-GH9hOlsM_RuqS9z6SPhwvaadu3BzrkkeK6cm4uWoEf4BgKElPFtsC0ySh4CNbzrPby8Xa=s10000,9,2,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.502194Z,0.6377,50.0,Sangat Positif
HOTEL-084,ChkIvsqXmfCj765zGg0vZy8xMW43Y3p0bXNsEAE,5,RedDoorz near Exit Toll Pasteur 4,hotel,hotel,False,False,True,-6.8905976,107.5790232,True,,https://www.reddoorz.com/id-id/hotel/indonesia/pasteur/sukajadi/bandung/reddoorz-near-exit-toll-pasteur-4?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,14,12,133264,109148,Rp 133.264,2,Hotel bintang 2,2.8,74,4.0,21,10,5,6,32,74,0.4189189189189189,0.06756756756756757,0.5135135135135135,-0.09459459459459457,0.2007,Netral,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHfvjH46cIhwavcgk_ZMVGKEmxuzxDwvQmhFiQYuWd025oBV8oCfinrTqmr0u5VFvf8xjus0f-k1KApPJhU02BqnwMll37aVzmqLXUNoCr6woRcF6wWLXqr7gSAw-k3J-fOtbg=s10000,9,4,0,0,0,0,,True,True,True,True,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,0.88,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.502422Z,0.6377,50.0,Positif
HOTEL-085,ChkI8pODl97ShNEXGg0vZy8xMXdwem1uN2dtEAE,5,Oyo,hotel,hotel,False,False,True,-6.8982107,107.561465,True,,,,,,,,,,2.3,3,3.0,1,0,0,0,2,3,0.3333333333333333,0.0,0.6666666666666666,-0.3333333333333333,0.5827,Negatif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/AzHpBjkMYU9PZomd-UL9NA=s10000,1,3,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.502576Z,0.6377,50.0,Positif
HOTEL-086,ChoIx4LG9tOMh7SBARoNL2cvMTFtdjB0OTB5eBAB,5,Kost Griya Mas BCI A 39 A,hotel,guest_house,False,False,False,-6.8648641,107.526176,True,,,,,246778,246778,Rp 246.778,,,4.6,8,2.8,7,0,0,1,0,8,0.875,0.0,0.125,0.75,0.6532,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGF79ZWKGuzReoSymDAUcywJrvGDr6acy9wYoyaeYlpScsAIRTVHgzT2Zpq_wiYFnvouAyI8CzWk-txeKaWVCOZngsee15DleLAWvKzviM7K3FGOlOMUtAAihiRx_A6lTKUjqjO=s10000,9,2,0,0,0,0,,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.58,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.502736Z,0.6377,50.0,Sangat Positif
HOTEL-087,ChkI87P4vqXKvYRdGg0vZy8xMWI2cTM3enBkEAE,5,Micasa Guest House Bandung,hotel,guest_house,False,False,False,-6.8892391,107.5795132,True,,,,,157520,143200,Rp 157.520,2,Hotel bintang 2,3.3,300,4.2,122,38,42,18,80,300,0.5333333333333333,0.14,0.32666666666666666,0.20666666666666667,0.2682,Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Pool, Air conditioning, Kid-friendly",https://lh5.googleusercontent.com/proxy/TP6FMbgGvK1yDix8f6I_0baLAiMlbMFGNsqZra7Fruk1mupOLyRpoODkdgAl3G5z2ILpWG4CQxmP3NWpRCRjFJsEGOpuvQTEBd_b3HRk_lt060TqqQga3DFRpOjBF-BP8V7r7rhWihKF5bYVSRHFiCSumKEkhy47KypDPRgNWQ=s10000,9,4,1,4,1,0,Properti,True,True,True,True,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,False,0.8,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.502909Z,0.6377,50.0,Positif
HOTEL-088,ChoIpP6M4o2rpo3JARoNL2cvMTFnNGhtNzdrOBAB,5,RedDoorz Plus near Politeknik Negeri Bandung,hotel,hotel,False,False,True,-6.8759316,107.5743878,True,"Hotel bujet simpel yang menawarkan kamar minimalis, kolam renang outdoor & lounge tamu.",https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sarijadi/tirtasari/reddoorz-plus-near-politeknik-negeri-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,14,12,,,,,,4.5,132,3.3,87,31,5,5,4,132,0.8939393939393939,0.03787878787878788,0.06818181818181818,0.8257575757575757,0.7741,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Outdoor pool",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmldfe8SEPzdT4wWo8JF7GwrQnW6nvkLEGCWef4M1rflaP0UmSEkVopby_AtPGsQ3jRpDRATHmFaKLpvs1BDJKcsoaZ3F6g3TWvxwNeO-NMJRtUQIY5UEbMF1Yh_X0goaEaFyU=s10000,9,3,0,0,0,0,,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,0.78,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.503067Z,0.6377,50.0,Sangat Positif
HOTEL-089,ChoI5oyHsNSVlqz5ARoNL2cvMTFqNjdrX2JmMhAB,5,Cimindi Residence,hotel,hotel,False,False,False,-6.8982606,107.5614139,True,Kamar minimalis di hotel bujet simpel yang dilengkapi Wi-Fi dan lounge di lobi.,https://www.oyorooms.com/id/101591/,13.3,12.3,,,,2,Hotel bintang 2,3.8,387,3.0,205,51,55,19,57,387,0.661498708010336,0.1421188630490956,0.19638242894056848,0.4651162790697675,0.4849,Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Air conditioning",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF9t4bWyHrCFOObS694aU-kzWmSmDkANp-o7dvRWPEeLXvmHMfF_rcNPdQFfu_0No9rJ9tD4P7I29B6GzHOq6YQDbyNU2pAQZ13yxlwQwTZU8g0-MHMNyWhX0w9Zlog39c2Alt0=s10000,9,3,0,0,0,0,,True,True,False,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,0.82,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.503228Z,0.6377,50.0,Positif
HOTEL-090,ChoI6sORnuy1hqLAARoNL2cvMTF3MzV3aGt6dxAB,5,OYO 94150 Gateway Apartment Pasteur By Eldian,hotel,apartment,False,True,True,-6.8911577,107.5665668,True,,https://www.oyorooms.com/h/246854?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG465&latitude=-6.88931&longitude=107.5664&locale=id,,,,,,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUnztxC8OBsqp8oA3qefjeTrcA7V76-SeRAJg-VXZmoam6K7OzlUEJ7VfnYIQc_DXykg1TkQTit9AJI6NllBN5ezNDH_vmpT2LV-IgX_vkxuBVQYcUjq4nmhl_hQ-TtNL-iLt_3j8rVP3z=s10000,9,3,0,0,0,0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.503363Z,0.6377,50.0,Tidak Tersedia
HOTEL-091,ChoIluGrx6rwl8PrARoNL2cvMTFmbHptcTdtMhAB,5,RedDoorz Syariah Near Polban 3,hotel,hotel,False,False,True,-6.8615796,107.5765003,True,,https://www.oyorooms.com/ID/hotels-in-Bandung/?utm_source=GMB_ID_SO&utm_medium=Organic&utm_campaign=ID_BDG221&locale=id,,,,,,,,4.6,86,3.1,66,13,3,0,4,86,0.9186046511627907,0.03488372093023256,0.046511627906976744,0.872093023255814,0.7859,Sangat Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Wi-Fi, Parking, Pet-friendly, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFPYlkVo2RsJWWMEwm5DA1CUbU2itK4Kcmq0wS9bBhmCSa8nHfIgEJCABtjmfI7HUAwsZxpUEWsk5ivRJBa_UyhtzxeBWJw5jNQpS0XUX_TGN4krFrFMc9v_V97ED6O4tAoSQc=s10000,9,2,0,0,0,0,,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,0.64,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.503516Z,0.6377,50.0,Sangat Positif
HOTEL-092,ChkI7Jnz7PXx76FMGg0vZy8xMXZ6czB4eDNtEAE,5,OYO 93921 Gateway Pasteur Apartment,hotel,apartment,False,True,True,-6.8908244,107.5673481,True,,,,,,,,,,,,3.2,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/15ZCAGsD7OlTu5N_h_QQEw=s10000,1,3,0,0,0,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.503637Z,0.6377,50.0,Tidak Tersedia
HOTEL-093,ChkI9PKwi9XR5cY5Gg0vZy8xMXhjdzZucXJsEAE,5,Collection O By Boboin Baros Near Stasiun Cimahi,hotel,hotel,False,False,True,-6.8974705,107.5369262,True,,,,,,,,,,4.0,2,3.7,1,0,1,0,0,2,0.5,0.5,0.0,0.5,0.6324,Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/Sw6sbnryuH7XP-Paifllcg=s10000,1,3,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.503778Z,0.6377,50.0,Sangat Positif
HOTEL-094,ChoI4bTQ6LKJzZasARoNL2cvMTFrcmQ5Z3R6eRAB,5,Collection O 1453 The Edge Apartment Cimahi By Kamarku,hotel,apartment,False,True,True,-6.8976519,107.5370738,True,,https://www.oyorooms.com/ID/79401/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_CMI001&latitude=-6.89765188570736&longitude=107.537073791027&locale=id,,,,,,2,Hotel bintang 2,2.0,4,3.7,1,0,0,0,3,4,0.25,0.0,0.75,-0.5,0.5534,Negatif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Pool, Restaurant",https://lh3.googleusercontent.com/gps-cs-s/APNQkAHtBKvwhF6nd0MLn6XLl9Yr-8GlbtBQJ9twiblVBLsbuCEOlxjbtsub9zHs9qQk4Dy48-Tjn9hsUyOTZHV6Q2XSqgVjwD4AbEeJn86e9tKorej6vzMEBOQktGsBqzFAkp-Gt_ekiA=s10000,9,3,0,0,0,0,,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0.68,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.503926Z,0.6377,50.0,Positif
HOTEL-095,ChkIw47di_W55-RAGg0vZy8xMWxmMnBoc2Z3EAE,5,OYO 94158 Gateway Pasteur Apartment By Iyan,hotel,apartment,False,True,True,-6.8911577,107.5665668,True,,https://www.oyorooms.com/h/246902?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG467&latitude=-6.88931&longitude=107.5664&locale=id,,,,,,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4FP34tniGb-BVaOugEmWpT-W0LRHIR12SBK1CZ3E3-uUrnxbRfXhcfxSOERSpEYwh_iIzy1sh-uM0vsvxB31urhmw1hzrLkJ0RjltriBbUAQUSFRZBum1mngB7pVsP2EN2Kw=s10000,9,3,0,0,0,0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504053Z,0.6377,50.0,Tidak Tersedia
HOTEL-096,ChoImPeqitSLy6yIARoNL2cvMTFyYzRubHdkchAB,5,Collection O 90205 Queen Rent Apartment Gateway Pasteur,hotel,apartment,False,True,True,-6.8891979,107.5657746,True,,https://www.oyorooms.com/ID/108934/?utm_source=GMB_ID&utm_medium=Organic&utm_campaign=ID_BDG229&latitude=-6.88919792597477&longitude=107.565774600953&locale=id,14,,,,,,,1.8,89,3.2,13,5,1,6,64,89,0.20224719101123595,0.011235955056179775,0.7865168539325843,-0.5842696629213484,-0.1447,Negatif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Parking, Outdoor pool, Pet-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAF49Rkr0yaXiW-skj8MvYozbtxaCm-rasU7woqIKlrKhOKds4A8Q1v1PyJ1GeHFGmwDrqpc_orRstDkj0HHLjiR1a4qStYdb0XppXMwIb-xcY66QIF28qIae5wY085xFhOKJa5a=s10000,9,3,0,0,0,0,,True,True,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,0.64,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504198Z,0.6377,50.0,Netral
HOTEL-097,ChoQr627utbu_vz8ARoNL2cvMTF5bjF4bnAydhAC,5,Strategic 2BR at Gateway Pasteur Apt By Travelio,vacation rental,apartment,False,True,False,-6.892509937,107.5667801,True,,https://www.bluepillow.com/search/639a12c8df5d94a879fbec2f?dest=ago&cat=Vacation+rental+(other)&lat=-6.89251&lng=107.56678&language=en,,,883085,883085,Rp 883.085,,,,,3.1,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,"Ber-AC, Dapur, Bebas asap rokok, TV Kabel, Dapat diakses pengguna kursi roda, Parkir gratis",https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/607538181.jpg?k=dbb3c2c1b5a8076308937483a5fba3c59ad030fbc52a493785fdbc8ab1e22e39&o=&s=312x,9,3,0,0,0,0,,True,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,0.6,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504332Z,0.6377,50.0,Tidak Tersedia
HOTEL-098,ChkIpoTsyO3OiO49Gg0vZy8xMWo4azhzbTRoEAE,6,Paras Yogya With Private Pool Villa,hotel,villa,False,False,False,-6.8770069,107.5676807,True,,,,,,,,,,4.0,1,3.1,0,1,0,0,0,1,1.0,0.0,0.0,1.0,0.6448,Sangat Positif,low_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,,https://lh5.googleusercontent.com/p/VWtl8ZM-3GxPURiFhIKStg=s10000,1,2,0,0,0,0,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504457Z,0.6377,50.0,Sangat Positif
HOTEL-099,ChkI3av3642LprtDGg0vZy8xMXJiMHh5MDNzEAE,6,OYO 2183 Cibeureum Residence,hotel,hotel,False,False,True,-6.9105922,107.568899,True,Kamar minimalis dengan AC dan kulkas mini di hotel simpel yang menawarkan tempat parkir dan Wi-Fi.,,14,,146772,146772,Rp 146.772,2,Hotel bintang 2,3.7,191,3.1,93,29,20,11,38,191,0.6387434554973822,0.10471204188481675,0.25654450261780104,0.38219895287958117,0.4352,Positif,medium_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Parking ($), Air conditioning, Accessible",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEFXsZU8to69qAeIwn6yUSlWhfv1LURk6KY6GCrVNlishvdFx0_5wSvo3y9B0IdVlt0kZlsRouq-oOK_mnZHbzN4GuYSJX7Dqq8XV2Ts0wMbTy-yhgGJPUQjjMDyN9Urjf4OUbmrg=s10000,9,3,0,0,0,0,,True,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,True,False,False,False,False,0.84,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504599Z,0.6377,50.0,Positif
HOTEL-100,ChoIv6HOofyV8d3YARoNL2cvMTFjczF3M2s5cBAB,6,KARIZMA RESIDENCE,hotel,hotel,False,False,False,-6.8896251,107.5791915,True,"Kamar minimalis di hotel bujet simpel yang dilengkapi tempat parkir, Wi-Fi, dan dapur bersama.",,,,,,,,,4.3,270,4.0,165,59,17,8,21,270,0.8296296296296296,0.06296296296296296,0.10740740740740741,0.7222222222222222,0.709,Sangat Positif,high_review_confidence,582.2,rating_distribution,hotel_rating_sentiment_v1,"Free Wi-Fi, Free parking, Pool, Air conditioning, Full-service laundry, Kid-friendly",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFs8hOvXSmXpWq050gyY2TtlV177NJRQiTXq0Zn-CSGhJfCP6VtD8ncaCjcrg6Lv1DTedZNmazSnO6G4oTqn7WOc-6IkEO0ZQnImhIK-kFOk8QzNOm0dIq3K1VZ7XZ_yrvUCC0yrZbzNPI=s10000,9,4,0,0,0,0,,True,True,False,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,False,False,False,0.66,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504743Z,0.6377,50.0,Sangat Positif
HOTEL-101,ChoI_panjbn6q8O8ARoNL2cvMTF2emNmMWh0YhAB,6,OYO 93920 Apartemen Gateway Pasteur By D Carpenter,hotel,apartment,False,True,True,-6.8896726,107.5663002,True,,https://www.oyorooms.com/239156/,,,,,,,,,,3.2,0,0,0,0,0,,,,,,,Tidak Tersedia,missing_review_confidence,582.2,unavailable,hotel_rating_sentiment_v1,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE18ZHVHdGcw74J0UN0DxgDx4-pTgcORB4cXpAfQoThYGayvxjtmvjX7w18t8tYMicR0RRl3_o8Q7zYcZvck6__MnvwzMpbqSCOwSq-NEqkCAhL95yPSjuJk9UAKsMc_SP6Qkc_=s10000,9,3,0,0,0,0,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32,dataset_hotel/dataset_hotel_cimahi_semua_kolom (2).csv,2026-05-29T06:18:52.504860Z,0.6377,50.0,Tidak Tersedia
