penginapan_id,primary_name,scrape_name,match_method,match_confidence,distance_km,primary_property_type,scrape_type,primary_priority_before,primary_price_before,scrape_price_lowest,scrape_price_display,primary_rating_before,primary_reviews_before,scrape_overall_rating,scrape_reviews,fillable_price,fillable_rating_reviews,query,source_file,page_number,property_token,link,price_sources,hotel_class,check_in_time,check_out_time,primary_image_url,amenities
LODGE-01025,Rossan Villa Hotel near Kampus UPI Setiabudhi,Rossan Villa Hotel near Kampus UPI Setiabudhi,exact_normalized_name,safe_apply_candidate,0.005419,villa,hotel,OK_complete_enough,140041.0,143879.0,Rp 143.879,3.9,110.0,3.9,110.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,9,ChkIkfC31LHn7ZVRGg0vZy8xMWZycGd0ZnFkEAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setiabudhi/rossan-villa?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service
LODGE-01232,CT 195 Bandung,CT 195 Bandung,exact_normalized_name,safe_apply_candidate,0.005336,hotel,hotel,P3_source_link_missing,85748.0,178500.0,Rp 178.500,4.2,453.0,4.2,455.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,9,ChkIqpThqMX9xet3Gg0vZy8xMWM0Njc3NGZnEAE,,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Parking ($); Air conditioning; Smoke-free property
LODGE-00950,Kollektiv,Kollektiv,exact_normalized_name,safe_apply_candidate,0.002175,hotel,hotel,P2_sentiment_missing,740775.0,728574.0,Rp 728.574,4.7,1486.0,4.7,1487.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,9,ChkIhe_uwLvvgYlXGg0vZy8xMWg5dm5wMF9kEAE,https://www.kollektivhotel.com/,,Hotel bintang 3,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Kid-friendly
LODGE-00974,PRIME PARK Hotel Bandung - PP Hospitality - PT PP Properti Tbk,PRIME PARK Hotel Bandung - PP Hospitality - PT PP Properti Tbk,exact_normalized_name,safe_apply_candidate,0.00427,hotel,hotel,OK_complete_enough,507114.0,458045.0,Rp 458.045,4.5,4966.0,4.5,4972.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,9,ChgI7OvssdHi1Yo6GgwvZy8xMmhueDN6MnMQAQ,http://www.primepark.co.id/,,Hotel bintang 4,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-00943,House Sangkuriang Bandung,House Sangkuriang Bandung,exact_normalized_name,safe_apply_candidate,0.003849,hotel,hotel,OK_complete_enough,481936.0,534921.0,Rp 534.921,4.5,2594.0,4.5,2597.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,9,ChkI0ebAzoGu76SSARoML2cvMTJsbHNfamg3EAE,http://www.house-bandung.com/,,Hotel bintang 3,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly
LODGE-01015,RedDoorz near Upi Sersan Bajuri Bandung,RedDoorz near Upi Sersan Bajuri Bandung,exact_normalized_name,safe_apply_candidate,0.003905,hotel,hotel,OK_complete_enough,163129.0,230083.0,Rp 230.083,4.2,169.0,4.2,172.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,10,ChoInYXB5_z9iJaOARoNL2cvMTFmbHc2dG53OBAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/setiabudi/lembang/reddoorz-near-upi-setiabudi-2?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Kid-friendly
LODGE-01024,Rooms Inc BTC Pasteur,Rooms Inc BTC Pasteur,exact_normalized_name,safe_apply_candidate,0.004315,hotel,hotel,OK_complete_enough,444920.0,411516.0,Rp 411.516,4.5,2469.0,4.5,2481.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,10,ChgI4oX0lsjJ_JlhGgwvZy8xMWd6a2hxdnAQAQ,https://artotelwanderlust.com/hotel/rooms-inc.-bandung/,,Hotel bintang 2,15.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Air conditioning; Full-service laundry; Kid-friendly
LODGE-00132,West Point Hotel Bandung,West Point Hotel Bandung,exact_normalized_name,safe_apply_candidate,0.004611,hotel,hotel,P1_price_missing,,521112.0,Rp 521.112,4.3,4377.0,4.3,4387.0,True,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,11,ChkI-MLUrd7Bm-x6Gg0vZy8xMWM1N21mOXM2EAE,http://www.westpointbandung.com/,,Hotel bintang 4,15.00,12.00,,Breakfast; Free Wi-Fi; Parking; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly
LODGE-01067,Urbanview Hotel Nakasya Burangrang,Urbanview Hotel Nakasya Burangrang,exact_normalized_name,safe_apply_candidate,0.004914,hotel,hotel,OK_complete_enough,152204.0,210234.0,Rp 210.234,4.3,85.0,4.3,86.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,12,ChoI2aCXl6CMo5iaARoNL2cvMTF5MzR3NGR6NhAB,https://www.kampungistal.com/,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-01242,Daarul Jannah Cottage,Daarul Jannah Cottage,exact_normalized_name,safe_apply_candidate,0.004134,hotel,hotel,P3_source_link_missing,285600.0,,,4.6,602.0,4.6,602.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,12,ChkI7perqYSTgf_oARoML2cvMWhjMXNueDlqEAE,,,Hotel bintang 2,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Restaurant; Room service; Full-service laundry; Kid-friendly
LODGE-00902,FULMAR Residence,FULMAR Residence,exact_normalized_name,safe_apply_candidate,0.007055,hotel,hotel,OK_complete_enough,577570.0,508353.0,Rp 508.353,4.7,447.0,4.7,459.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,13,ChkI7PWft9LXlLJSGg0vZy8xMWI2eGIyMDRoEAE,http://www.fulmar.id/,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning; Full-service laundry
LODGE-00066,Josh House KBP Villa,Josh House KBP Villa,exact_normalized_name,safe_apply_candidate,0.005907,villa,vacation rental,P2_sentiment_missing,1431808.0,1431818.0,Rp 1.431.818,4.45,8.0,4.4,9.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,13,ChoQ4rmI6sb2mZeFARoNL2cvMTF6NmJjdHk4OBAC,https://www.booking.com/hotel/id/josh-house-kbp-villa.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14089039&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14089039_grp-3_gendate-20260531,Booking.com,,15.00,12.00,,Ber-AC; Dapur; Microwave; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci
LODGE-01359,Graha Asri Hotel,Graha Asri Hotel,exact_normalized_name,safe_apply_candidate,0.005042,hotel,hotel,P2_sentiment_missing,249386.0,,,3.4,115.0,3.4,115.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,14,ChcIpb3HpKnZzqFrGgsvZy8xdGdscTY2YhAB,,,Hotel bintang 2,,,,Wi-Fi; Free parking; Kid-friendly
LODGE-00820,Lembang Asri Resort,Lembang Asri Resort,exact_normalized_name,safe_apply_candidate,0.007213,hotel,hotel,OK_complete_enough,1045800.0,,,4.5,3808.0,4.5,3815.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,14,ChgIi6nH0K221bStARoLL2cvMXRsNV9zbDAQAQ,https://www.lembangasrihotel.com/,,Hotel bintang 3,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Hot tub; Pet-friendly; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00925,Hemangini Hotel,Hemangini Hotel,exact_normalized_name,safe_apply_candidate,0.005165,hotel,hotel,OK_complete_enough,488652.0,553355.0,Rp 553.355,4.4,3345.0,4.4,3349.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,14,ChoIleTC987fh7WOARoNL2cvMTFidHRybm01MBAB,http://hemanginihotel.com/,,Hotel bintang 4,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Pools; Air conditioning; Fitness center; Spa; Bar; Restaurant; Full-service laundry; Accessible; Kid-friendly; Smoke-free property
LODGE-01005,RedDoorz near Istana Plaza 3,RedDoorz near Istana Plaza 3,exact_normalized_name,safe_apply_candidate,0.004062,hotel,hotel,OK_complete_enough,167570.0,237657.0,Rp 237.657,4.5,76.0,4.5,76.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,14,ChoI4d-w0eTpzvaoARoNL2cvMTFyc3FmZDlxYhAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cicendo/reddoorz-near-istana-plaza-3?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00980,RedDoorz @ Dago Asri 3,RedDoorz @ Dago Asri 3,exact_normalized_name,safe_apply_candidate,0.006626,hotel,hotel,OK_complete_enough,257836.0,291766.0,Rp 291.766,4.1,393.0,4.1,393.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,15,ChoIx5mDmIq8rL-GARoNL2cvMTFmZ201M3JqMhAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/dago/reddoorz-dago-asri-3?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,Hotel bintang 2,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00866,Aston Pasteur,Aston Pasteur,exact_normalized_name,safe_apply_candidate,0.00416,hotel,hotel,P2_sentiment_missing,807974.0,804870.0,Rp 804.870,4.6,16164.0,4.6,16243.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,15,ChoI3sHSz_Cjx52CARoNL2cvMTFjamh6a3dqbBAB,https://pasteur.astonhotelsinternational.com/,,Hotel bintang 4,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Hot tub; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00440,Imah Incu Inn,Imah Incu Inn,exact_normalized_name,safe_apply_candidate,0.0,hotel,hotel,P1_price_missing,,,,4.4,64.0,4.4,64.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,16,ChoI7uLFiOLh-JqxARoNL2cvMTFidzRwNWcyMxAB,,,,,11.00,,
LODGE-00114,Micasa Guest House Bandung,Micasa Guest House Bandung,exact_normalized_name,safe_apply_candidate,0.004585,guest_house,hotel,P2_sentiment_missing,98135.0,,,3.3,302.0,3.3,306.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,16,ChkI87P4vqXKvYRdGg0vZy8xMWI2cTM3enBkEAE,,,Hotel bintang 2,,,,Free Wi-Fi; Free parking; Pool; Air conditioning; Kid-friendly
LODGE-00921,HARRIS Ciumbuleuit Bandung,HARRIS Ciumbuleuit Bandung,exact_normalized_name,safe_apply_candidate,0.005739,hotel,hotel,OK_complete_enough,612852.0,638368.0,Rp 638.368,4.5,7862.0,4.5,7916.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,17,ChkIqKX0rvDRm6ViGg0vZy8xMWJ2Mmx4YnJjEAE,https://www.discoverasr.com/en/harris/indonesia/harris-hotel-conventions-ciumbuleuit-bandung?utm_source=google&utm_medium=gmb&utm_campaign=-google-gmb-alwayson-20220101-all-en-id-id-HCBL--&utm_content=--,,Hotel bintang 4,15.00,12.00,,Breakfast ($); Free Wi-Fi; Free parking; Pools; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00185,Villa Kyuri Lembang,Villa Kyuri Lembang,exact_normalized_name,safe_apply_candidate,0.017056,villa,hotel,P1_rating_reviews_missing,1177454.0,1426581.0,Rp 1.426.581,,,5.0,13.0,False,True,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,17,ChoIifzJq8rXu7bFARoNL2cvMTFzc2ZtN2JmbBAB,http://linktr.ee/VillaKyuriLembang,,,,,,
LODGE-00906,GH Universal Hotel,GH Universal Hotel,exact_normalized_name,safe_apply_candidate,0.001629,hotel,hotel,P2_sentiment_missing,929152.0,897873.0,Rp 897.873,4.7,11824.0,4.7,11846.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,18,ChcI8cCIn8GMnYI5GgsvZy8xMjJxeHlxehAB,https://ghuniversal.com/,,Hotel bintang 5,15.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00863,Art Deco Luxury Hotel,Art Deco Luxury Hotel,exact_normalized_name,safe_apply_candidate,0.004379,hotel,hotel,OK_complete_enough,862785.0,873667.0,Rp 873.667,4.5,3846.0,4.5,3853.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,19,ChoI89jzmqLp8pq4ARoNL2cvMTFnOGx0Ync2aBAB,http://www.artdecoluxury.com/,,Hotel bintang 4,15.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Hot tub; Air conditioning; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Kid-friendly
LODGE-01475,RedDoorz near Tegalega Park 2,RedDoorz near Tegalega Park 2,exact_normalized_name,safe_apply_candidate,0.004569,hotel,hotel,P3_content_missing,112485.0,154286.0,Rp 154.286,2.4,51.0,2.3,50.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,19,ChkI45KRqvugp_JRGg0vZy8xMXdtdDJfMnlsEAE,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/regol/ciateul/pondok-metro-redpartner?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,,,14.00,,,
LODGE-00910,Grand Arjuna Hotel Bandung,Grand Arjuna Hotel Bandung,exact_normalized_name,safe_apply_candidate,0.003457,hotel,hotel,OK_complete_enough,476272.0,,,4.1,3571.0,4.1,3581.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,19,ChgI9Lj0t5CBp42gARoLL2cvMXRmZHZ6ajQQAQ,https://grandarjunahotel.com/,,Hotel bintang 4,14.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Restaurant; Room service; Full-service laundry; Accessible; Kid-friendly
LODGE-00858,Amaris Hotel Setiabudhi Bandung,Amaris Hotel Setiabudhi Bandung,exact_normalized_name,safe_apply_candidate,0.003551,hotel,hotel,OK_complete_enough,343955.0,422017.0,Rp 422.017,4.4,2850.0,4.4,2855.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,20,ChkI8qbVpcmxlfoFGg0vZy8xMWNqajB0OHQ2EAE,https://mysantika.com/indonesia/bandung/amaris-hotel-setiabudhi-bandung,,Hotel bintang 2,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Air conditioning; Restaurant; Room service; Accessible; Kid-friendly
LODGE-00366,Mason Pine Hotel,Mason Pine Hotel,exact_normalized_name,safe_apply_candidate,0.00538,hotel,hotel,P1_price_missing,,1672943.0,Rp 1.672.943,4.8,18346.0,4.8,18444.0,True,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,20,ChgI6dC34L-Ht-jrARoLL2cvMXRuX3dycnQQAQ,http://www.masonpinehotel.com/,,Hotel bintang 5,15.00,12.00,,Breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly
LODGE-00993,RedDoorz Plus near Surapati Core,RedDoorz Plus near Surapati Core,exact_normalized_name,safe_apply_candidate,0.005696,hotel,hotel,P2_sentiment_missing,168992.0,202434.0,Rp 202.434,3.1,236.0,3.1,236.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,20,ChoI3677hKvu1rz6ARoNL2cvMTFrNGxrNTZucxAB,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cibeunying-kidul/cibeunying-kidul/reddoorz-plus-near-surapati-core?utm_source=google&utm_medium=mybusiness&utm_campaign=webclick,,,14.00,12.00,,Free Wi-Fi; Free parking; Air conditioning
LODGE-00824,Grand Panorama Lembang,Grand Panorama Lembang,exact_normalized_name,safe_apply_candidate,0.001513,hotel,hotel,P2_sentiment_missing,356894.0,,,4.2,2082.0,4.2,2085.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,20,ChgI-dTu8dvV7oyZARoLL2cvMXY3MHl5cTcQAQ,https://booking.bedshero.com/en/offers?hotel=823dd043,,Hotel bintang 3,14.00,11.00,,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Restaurant; Room service; Kitchen in some rooms; Full-service laundry; Accessible; Kid-friendly
LODGE-00922,HARRIS Hotel & Conventions Festival Citylink Bandung,HARRIS Hotel & Conventions Festival Citylink Bandung,exact_normalized_name,safe_apply_candidate,0.003385,hotel,hotel,OK_complete_enough,600000.0,639521.0,Rp 639.521,4.6,9522.0,4.6,9552.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,20,ChcI8OTblvzvnt1kGgsvZy8xdHA4ZnRjXxAB,https://www.discoverasr.com/en/harris/indonesia/harris-hotel-conventions-festival-citylink-bandung?utm_source=instagram&utm_medium=socialpaid&utm_campaign=-instagram-socialpaid-campaign-20260515-all-en-id-id-HFCB--ASRFestival&utm_content=cta--,,Hotel bintang 4,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Outdoor pool; Air conditioning; Fitness center; Spa; Bar; Restaurant; Room service; Airport shuttle; Full-service laundry; Accessible; Business center; Kid-friendly; Smoke-free property
LODGE-00200,Geowisata Inn,Geowisata Inn,exact_normalized_name,safe_apply_candidate,0.003816,hotel,hotel,P1_price_missing,,,,4.4,976.0,4.4,979.0,False,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,20,ChgIpoS8z7nv5p5fGgwvZy8xcTVjY3F2NHkQAQ,,,,13.00,13.00,,Breakfast; Free Wi-Fi; Free parking; Pool; Air conditioning; Fitness center; Room service; Airport shuttle; Full-service laundry; Kid-friendly
LODGE-01608,Best Western Setiabudhi Bandung,Best Western Setiabudhi Bandung,exact_normalized_name,safe_apply_candidate,0.00119,hotel,hotel,P1_price_missing,,795979.0,Rp 795.979,4.8,464.0,4.8,472.0,True,False,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,20,ChkI0PqAu4r-m_MWGg0vZy8xMXhncTBzcDl2EAE,https://www.bestwestern.com/en_US.html,,Hotel bintang 4,14.00,12.00,,Free breakfast; Free Wi-Fi; Free parking; Indoor pool; Air conditioning; Fitness center; Spa; Restaurant; Room service; Kitchen in some rooms; Full-service laundry; Accessible
LODGE-01203,Villa Alleira Lembang Bandung Mountain View Include BBQ & Bornfair Facility,Villa Alleira Lembang Bandung Mountain View Include BBQ & Bornfair Facility,exact_normalized_name,safe_apply_candidate,0.005667,villa,vacation rental,OK_complete_enough,1899690.0,1899690.0,Rp 1.899.690,4.0,1.0,4.0,1.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,2,ChkQg4XvtL_C4aoyGg0vZy8xMW5iel81NjM0EAI,https://www.booking.com/hotel/id/villa-alleira-mountain-view-gym-bbq-dengan-firepit.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-13691812&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-13691812_grp-0_gendate-20260531,Booking.com,,15.00,11.00,,Ber-AC; Dapur; Microwave; Pemanggang luar ruang; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; Mesin cuci
LODGE-01128,"Garden House Villa, Lembang","Garden House Villa, Lembang",exact_normalized_name,safe_apply_candidate,0.004982,villa,vacation rental,P2_sentiment_missing,2545197.0,2616891.0,Rp 2.616.891,3.75,2.0,3.75,2.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,3,ChkQsPPwzJa6nKElGg0vZy8xMXhmcHZscWw2EAI,https://www.bluepillow.com/search/6552094b1811a9820ec5f94d?dest=ago&cat=Vacation+rental+(other)&lat=-6.82618&lng=107.63456&language=en,Bluepillow.com,,,,,Cocok untuk anak; Dapur; TV Kabel; Parkir gratis; Wi-Fi gratis
LODGE-01248,Family Only Amazing City View Villa - De Reiz Firen Syariah,Family Only Amazing City View Villa - De Reiz Firen Syariah,exact_normalized_name,safe_apply_candidate,0.003079,villa,vacation rental,P2_sentiment_missing,4434060.0,4419248.0,Rp 4.419.248,3.15,3.0,3.1500003,3.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,4,ChoQ_6Wn5JaukqajARoNL2cvMTF4Y196OThzNBAC,,Agoda,,14.00,12.00,,Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis
LODGE-01141,Kananta Home,Kananta Home,exact_normalized_name,safe_apply_candidate,0.005706,vacation_rental,vacation rental,OK_complete_enough,1000000.0,1077273.0,Rp 1.077.273,4.5,1.0,4.5,1.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,7,ChkQsNep1pL7trxnGg0vZy8xMXo1Y2hmdDh2EAI,https://www.booking.com/hotel/id/kananta-home.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-14136901&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-14136901_grp-1_gendate-20260531,Booking.com,,14.00,11.00,,Dapur; Microwave; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel
LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,exact_normalized_name,safe_apply_candidate,0.002667,villa,vacation rental,P2_sentiment_missing,5756405.0,4965186.0,Rp 4.965.186,3.525,16.0,3.9000003,6.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,8,ChkQ48an8KzU8oUjGg0vZy8xMXlzNXh4cHF2EAI,,Booking.com,,14.00,12.00,,Ber-AC; Papan setrika; Dapur; Microwave; Kompor; Teras; Boleh bawa hewan peliharaan; TV Kabel; Mesin cuci
LODGE-01233,Calma Villa by Kozystay - Bandung,Calma Villa by Kozystay - Bandung,exact_normalized_name,safe_apply_candidate,0.094842,villa,vacation rental,P2_sentiment_missing,6065544.0,7976148.0,Rp 7.976.148,5.0,16.0,5.0,2.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,12,ChoQ_tazyNbZ6-z6ARoNL2cvMTF6Y2drZnN2ORAC,https://www.booking.com/hotel/id/calma-villa-by-kozystay-bandung.en-gb.html?aid=2068758&utm_source=seogooglelocal&utm_medium=description&utm_term=hotel-15214066&utm_campaign=en-gb&label=seogooglelocal-link-imagesaow-hotel-15214066_grp-2_gendate-20260531,Booking.com,,15.00,12.00,,Ber-AC; Dapur; Microwave; Pemanggang luar ruang; Kompor; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci
LODGE-01211,3 Bed Villa The Dago View,3 Bed Villa The Dago View,exact_normalized_name,safe_apply_candidate,0.001723,villa,vacation rental,P2_sentiment_missing,5982301.0,5849390.0,Rp 5.849.390,4.8,1.0,4.8,1.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,12,ChoQ27zo1PeRzrnIARoNL2cvMTF3bW13ZndiMhAC,,Vrbo.com,,16.00,11.00,,Ber-AC; Dapur; Bebas asap rokok; Wi-Fi Berbayar
LODGE-01217,Anori by Kozystay - Bandung,Anori by Kozystay - Bandung,exact_normalized_name,safe_apply_candidate,0.002178,vacation_rental,vacation rental,P2_sentiment_missing,1419348.0,1390401.0,Rp 1.390.401,4.78,23.0,4.6585717,28.0,False,False,"villa in Lembang, Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-55-56-738.json,12,ChoQ_9ijstj4lL7nARoNL2cvMTF4Nngza2tzchAC,,Hotels.com,,15.00,11.00,,Ber-AC; Elevator; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; Mesin cuci; Parkir gratis; Wi-Fi gratis
