penginapan_id,name,property_type_final_after_p3,latitude,longitude,region_validation_label,price_lowest,price_display,overall_rating,reviews,hotel_review_count_analyzed,hotel_adjusted_sentiment_score,hotel_sentiment_label,amenities,primary_image_url,link,data_quality_score,primary_dedupe_status,primary_dedupe_merged_from_ids,data_focus_manual_decision,data_focus_manual_note,data_focus_merge_target_id,completion_priority_order,completion_priority_data_focus,completion_flags_data_focus,completion_route_data_focus,completion_score_data_focus,review_completion_rating_reviews_filled,review_completion_sentiment_filled,review_completion_price_candidate_available,review_completion_note,google_hotels_price_apply_status,google_hotels_price_apply_note,google_hotels_price_source_query,google_hotels_price_source_file,google_hotels_price_property_token
LODGE-00522,Villa Daffa Ciwidey,villa,-7.1036,107.4534,bandung_raya_valid,818182.0,Rp 818.182,4.25,30.0,0,,Belum tersedia,Dapur; Pemanggang luar ruang; Kompor; TV Kabel; Dapat diakses pengguna kursi roda; Parkir gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Z26iZvi0TxFVlJEfXTLpn1ifv82fAIYGklE7FP6ToqIShOiBq-J_4CwjEFzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sHrY9VmP2oVsLB5Ip-_d7po4WFPszFWsfHTvAZ8FTkNfcvghEnHCUquEZUr_G51U78XbMzoWWyYQbf8XItU01TA,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01243,Dago Escape Villa by Kozystay - Bandung,villa,-6.856,107.6544,bandung_raya_valid,27551038.0,Rp 27.551.038,4.675,21.0,0,,Belum tersedia,Ber-AC; Balkon; Elevator; Gym; Bak air panas; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zo6CP5yoS02QdO0yMYsFw-Rzio2v6Roi_tx_Ma5zfrZGEC1Zh2azEBU_COTF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4u4OT9Db2nQda_hO30Az3JWqq7VLLkiv-8O4z7SdY1hA-_xXsuyYfAdwFy1ZWDeIaLk9VeF4RzFY_QZibFlLUR-6blhdvk_2497wQhMptChxaY7PCzrN7InNNAvBpQ,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01233,Calma Villa by Kozystay - Bandung,villa,-6.8314,107.629,bandung_raya_valid,6065544.0,Rp 6.065.544,5.0,16.0,0,,Belum tersedia,Ber-AC; Perapian; Bak air panas; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/ex_f5b1a4b8_z.jpg,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01277,Jasmine Cozy Villa 3 Bedrooms With a Private Heated Swimming Pool and a Billiard Table,villa,-6.8674,107.6367,bandung_raya_valid,5756405.0,Rp 5.756.405,3.525,16.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/static.cupid.travel/hotels/568831582.jpg?w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01281,Kirei Mountain View Villa 7 Bedrooms With a Private Swimming Pool,villa,-6.8581,107.6496,bandung_raya_valid,9288223.0,Rp 9.288.223,4.1692,13.0,0,,Belum tersedia,Ber-AC; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis,https://q-xx.bstatic.com/xdata/images/hotel/max1024x683/569018698.jpg?k=2c8ed01d6c52c2ea3c90cba14a2abfbbee3a461409b282139c913ce426112f3d&o=&s=312x,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01321,Sunset City View Villa 5 Bedrooms With a Private Heated Swimming Pool,villa,-6.8617,107.6498,bandung_raya_valid,8414628.0,Rp 8.414.628,4.5909,11.0,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Ranjang bayi; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://static.cupid.travel/hotels/568711772.jpg,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01320,Sunrise City View Villa 9 Bedrooms With a Private Swimming Pool and a Billiard Table,villa,-6.8627,107.651,bandung_raya_valid,15519391.0,Rp 15.519.391,4.15,4.0,0,,Belum tersedia,Ber-AC; Ranjang bayi; Papan setrika; Dapur; Microwave; Kolam renang luar; Teras; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://p.fih.io/v2/nSr0o-3gbZN8o1xMecXCcG-BkDeQVo3k-wOeVogkTe7ajuFOX7O-WA8aRWhXz1jsToZif_TsA_xCWfhWRa0Zub2SvCEq3llgLk6ffMZL8GvelH3LQ4iPuhCfcZLLmeigPB9L8oW4UXXUAzF4en3ketkYyx1j1dLbUfhlOgkNcIcn9PwNtk_AU2csbUk6dd9sGo49Qn31qiMVOoIxofR_2o8VcZA3AAhCPReYBoJ8vY2Gq2593GaA4u4OYdDb2nQda_hO30Ax3Luqq5tHLkiv-8K74ZrQYkhEsv9Hsu2aa1Q9FD1VETS2aPo-aOF5UDFHoxNcbwtgbHCtaHYL4UbB5ZeaYveU5MhzVCx9rDox_3HU,,0.9,keep_primary_deduped,LODGE-01400,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01248,Family Only Amazing City View Villa - De Reiz Firen Syariah,villa,-6.867,107.6394,bandung_raya_valid,4434060.0,Rp 4.434.060,3.15,3.0,0,,Belum tersedia,Ber-AC; Balkon; Papan setrika; Dapur; Microwave; Pemanggang luar ruang; Teras; Boleh bawa hewan peliharaan; Bebas asap rokok; TV Kabel; Mesin cuci; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/47227672/0/51c91f762064a63be5c510a52a15f841.jpeg?ce=0,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01211,3 Bed Villa The Dago View,villa,-6.8557,107.645,bandung_raya_valid,5982301.0,Rp 5.982.301,4.8,1.0,0,,Belum tersedia,Ber-AC; Dapur; Bebas asap rokok; Wi-Fi gratis,https://freecancellationscdn-hsbgcwfragasdpfe.z01.azurefd.net/remote/media.vrbo.com/lodging/79000000/78640000/78632100/78632066/d3de9584.jpg?impolicy=ccrop&w=1000&h=666&q=medium&w=1024&h=683&mode=crop&scale=both&anchor=middlecenter&quality=80,,0.9,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01362,Griya Keraton Villa by Kozystay - Bandung,villa,-6.8411,107.6594,bandung_raya_valid,4309575.0,Rp 4.309.575,4.75,3.0,0,,Belum tersedia,Ber-AC; Cocok untuk anak; Ranjang bayi; Papan setrika; Dapur; Microwave; Kolam renang luar; Kompor; Bebas asap rokok; TV Kabel; Parkir gratis; Wi-Fi gratis,https://pix8.agoda.net/hotelImages/79258799/0/7cb2c6dc883f4f5f6c458d3e065d8f32.jpg?ce=2,,0.85,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link,scrape_reviews_for_sentiment,4,False,False,False,,,,,,
LODGE-01566,Gedung Serba Guna & Villa Ambu,villa,-6.8577,107.6089,bandung_raya_valid,276136.0,Rp 276.136,4.6,5.0,0,,Belum tersedia,,https://lh5.googleusercontent.com/p/bx_5UVe2Qz3SnMOq3yA7dA=s10000,,0.7,unique_primary,,,,,4,P2_sentiment_missing,missing_sentiment|missing_source_link|missing_amenities,scrape_reviews_for_sentiment,3,False,False,False,,,,,,
LODGE-01451,Guest House Mallea,guest_house,-6.9023,107.6281,bandung_raya_valid,252486.0,Rp 252.486,4.9,27.0,18,0.689716542431966,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEAzAiAMzJmnO4wAOlXBUfGIQmfTwS_aVz8CAzuTIX5sBkPlGwSS-7oVZPXm8XRBmm694U2Hh2bON-2loxXa8fwfANcHHUpHcl_h6utxYGc-TjS9q3X-KDR7UYd2Z6AEYP6nAHSjw=s10000,http://rumahtamubandung.blogspot.com/,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01501,Urbanview Daily Guest House Pasteur Bandung,guest_house,-6.8901,107.5817,bandung_raya_valid,179985.0,Rp 179.985,4.2,22.0,15,0.553752557080484,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHaevZp4IRG49EazZop3qKsUHGbrqQ_r5qRoCUD9VK8ocYp87aI9opUgX66_8ovNR6yAnfM-Daod9SQowxyG2BK5KUGStlXmjvwhkg-yjZ9BcW9jjLBID4tEHtS4BkYfRTtjoXWVjJSBSQ0=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/sukajadi/pasteur/urbanview-daily-guest-house-pasteur-bandung?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01474,RedDoorz Syariah @ Sultana Guest House,guest_house,-6.858,107.6089,bandung_raya_valid,162084.0,Rp 162.084,5.0,4.0,2,0.5822337011215878,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHKCLOcxwg_gKD-iC0_wvVT9wFIOY99DJM7GOnB3qNwZGZWVNUExYl0oNGOQdOOjaHWXyPT9oBk3Cm1oIIkxRCZ8t2iNwiCrGfqKIfh1DBtvIR2ldsUiQ12NPybXoVlKYQQVXCnq10mLBPW=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/cidadap/cidadap/reddoorz-syariah-sultana-guest-house?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01468,OYO Life 92685 Kost Arimbi,guest_house,-6.9296,107.6063,bandung_raya_valid,162975.0,Rp 162.975,4.7,3.0,2,0.6020447433123931,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGvqWaanDNBKq667JO1UQeQcJE4nX7kWMl-KH8MxAuK8lkhWqt2Rxpi5d10bjdW30ziC2TzmQadKjmZ1z4k-xkNB8u2FdiyAoOOBtl-fM9Ichfy2VKjSrz7Vn_I_oRBh8gzqi5BzQ=s10000,https://www.oyorooms.com/h/214590?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG343&latitude=-6.9296&longitude=107.6063&locale=id,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01565,FAJAR GUESTHOUSE,guest_house,-6.9073,107.5931,bandung_raya_valid,254773.0,Rp 254.773,4.5,8.0,35,0.5962085172665615,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH71OijhOKOEPm8PtDySE2uCAsrXbuDbnbQwrF9MKJuWSsov8mE0g28klhakdQdDsVuWmKcau6FWPlP0xDWA4---dujJMa7WdcAX2H7qtMAjAOjx6MzFH1qVnMv8B1sFsfExmFgwnHAVo1Q=s10000,,0.7,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-00391,Bali Puspa Guest House,guest_house,-6.8823214,107.5686666,bandung_raya_valid,848922.0,Rp 848.922,5.0,8.0,30,0.7077177067406767,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAE49BCBIdvzNdvbkkTe1iUxZJuRGTIv2GAULU-fai-5woi927sPwJE_T8kHq-jIYNRsAlYr07VlG6rlRr_ZWXaoqJ-0fAzZjXHBR1GT7DEatwRWpmzhvFhHobQJ7LkrcvS-OWGylA=s10000,,0.58,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-00396,Kost Griya Mas BCI A 39 A,guest_house,-6.8648641,107.526176,bandung_raya_valid,246778.0,Rp 246.778,4.6,8.0,4,0.5803876632474692,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGF79ZWKGuzReoSymDAUcywJrvGDr6acy9wYoyaeYlpScsAIRTVHgzT2Zpq_wiYFnvouAyI8CzWk-txeKaWVCOZngsee15DleLAWvKzviM7K3FGOlOMUtAAihiRx_A6lTKUjqjO=s10000,,0.58,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-00438,Hen's Guest House,guest_house,-6.8822678,107.5316067,bandung_raya_valid,363917.0,Rp 363.917,4.6,245.0,21,0.716733,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFSbIYxjw1i6DGd3SC09MXkOTSKNpLxUVBb2G9rSb8Fx7uPDryuaCzAV_zJvPOXHuw6dITXNQk18Ehsjj-yRw2YUE5RH_yobOomblFudEixOyv-imtPFOJxGYTYFytVSddXN7QC2U8sXUcS=s10000,,0.44,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,True,True,"ada price raw di review JSON, ditahan untuk verifikasi; sentiment diisi dari review valid dan model lokal",applied_price,price_lowest diisi dari Google Hotels safe candidate,"hotel in Cimahi, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-48-22-530.json,ChoIwMeLsbef79n5ARoNL2cvMTFjNWZoNmR0YxAB
LODGE-01513,youre.at - Majesty,hotel,-6.8834,107.5811,bandung_raya_valid,812418.0,Rp 812.418,5.0,1465.0,18,0.6818994116957526,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGzTxGEF0NdMLrAXb6rJafA2X7KQLcW_8NmGQZgLmna5VHK5v3TCPdhSg6pfAhPG4gx-UaJGLAKfjRW7UQ_qzaNN0gNYMc_vQ19YaUJE0aoyw69Gi1ClpnZcoNaO9q6cdqssk2xqinKZ3bu=s10000,http://youre.at/tma,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01441,Cozzy Residence Cipedes Bandung,hotel,-6.8723,107.5905,bandung_raya_valid,107352.0,Rp 107.352,4.1,809.0,18,0.551266,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEOmbNbcvFD2MtmUfC_cEd-7WG2-vJ6JPqc4N0-2UIWRWFNU30QkAndefi1VACT_aOf7hl5E1GA1jm4OGaMWdT8VMwKyRzH0omxN20ZUPEDf1DkZi0fwXdhgldaMKVfl5sGlGmJ=s10000,https://www.cozzy.id/hotel/cozy-residence-cipedes-bandung,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,True,True,"ada price raw di review JSON, ditahan untuk verifikasi; sentiment diisi dari review valid dan model lokal",,,,,
LODGE-01480,SHARON Co-Living,hotel,-6.9191,107.5973,bandung_raya_valid,195408.0,Rp 195.408,4.2,78.0,17,0.488330033079579,Netral,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFdKyB_e08OWLiiWqMScYOLPq0WqOkTNHllu8cSKeh03qz4ENMMqGNgFRvUGgQGpJj_tJgHMrv9kwZU0t_FqFRI2SuDluE_qk40He1zQRxetNdURUAm2fncdHfXWo7Mp8A3Kr_2oQ=s10000,http://sharon.id/,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01475,RedDoorz near Tegalega Park 2,hotel,-6.9345,107.6129,bandung_raya_valid,112485.0,Rp 112.485,2.4,51.0,23,0.3861919401364544,Netral,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGmWEVFZPdlu6r08ebt9ag1SyxmlxvWwBO3FA4IyNFi7FZSOFN6akeT8eex3sYLG9Qu1EJ2PDDJsBrgJkubDc4_YARw2bClzdkIIhvbTNqF151V8EnyMxpBI3xs4Rw3NdgC3c1Dkg=s10000,https://www.reddoorz.com/id-id/hotel/indonesia/bandung/regol/ciateul/pondok-metro-redpartner?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01481,Sans Vibes Surapati Konforta Hotel,hotel,-6.8997,107.6296,bandung_raya_valid,218889.0,Rp 218.889,2.8,49.0,25,0.241514522889093,Negatif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEb8QIxeK8BY3olAjNsCNvdarhn3u273IJB0xDRp7vyTkKbbgzKSrjJu7l25LbyNLiGMEQHFBygtb60O7ILyfb8_RyCgUc5sTx4aTZtx3AC3-se5AfKXJAkAMI_YSfieCR1avNLqhGIH54w=s10000,https://www.sanshotels.com/id-id/hotel/indonesia/bandung/cibeunying-kaler/cibeunying-kaler/sans-vibes-surapati-bandung-inn?utm_campaign=webclick&utm_medium=mybusiness&utm_source=google,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01466,OYO 1740 Tekmira Residence Supratman Syariah,hotel,-6.9036,107.6283,bandung_raya_valid,227273.0,Rp 227.273,4.3,46.0,14,0.6101210210726771,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFDiWM9g9v6f-SdU_PLl7VH0DWcjaXV9DTr08Kkd4R53JAwLT2NalDL9ydm3NTla2cmm9mfEd1v4JdtvyUeqvhL9DWvATHCpbsYbJ6FkSNfVIzj8NoKyaUEawgZSVLg4KQlhNHc8Q=s10000,https://www.oyorooms.com/h/83438?utm_source=Google_gmb_ID&utm_medium=Organic&utm_campaign=ID_BDG097&latitude=-6.90362&longitude=107.6283&locale=id,0.8,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,,,,,
LODGE-01545,Populair Hostel Braga,hotel,-6.9187,107.6095,bandung_raya_valid,146418.0,Rp 146.418,4.3,181.0,24,0.5402036205934266,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEht9_kGHoX7cQyv42fvAf5Jn87RyYCjogH-3W0psjLmGCInUPGMGBQL_Zq1r9Jh8j0InfSzi0W_kSL0rNjKkDzOcWkwLierxaakOx_LbXcZi_kkcLjRrC-C7vSCyP_Fdo9ez71ew=s10000,,0.75,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-00840,Kai Swargaloka,hotel,-6.7976,107.4502,bandung_raya_valid,364000.0,Rp 364.000,3.8,24.0,17,0.5622339733625423,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGaE5ob-2sFZtjh_7Kkcr_tYqrzgN3Ahk98e9yza1n7k_NHn1nuDkeV2k7p5duDwKsL_A-gLfOb_WV1GYvuDeTmbvp_y7KbeIvvw5xrwBg8SbTe8HCD7i3ZtvSP2gkNytepHnZEwQ=s10000,,0.7,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-01590,Urbanview @ Ra Residence Buah Batu,hotel,-6.941,107.6298,bandung_raya_valid,170710.0,Rp 170.710,4.6,19.0,13,0.6088526746794259,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEBu91beE6HLg1gLaPX3zDK8RqV1-f-XpPg8x1o5tYEnLhwsdwl3aKbe9Ltk4o5mmVZJFCoxN4z_gNaLq1KuUshV9ujUEhyaGjDxKkY4wq9BtTYdz2y2qgJL6yAURmoEllPZNfceRmbK3ji=s10000,,0.7,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-01577,My Hotel,hotel,-6.9022,107.6132,bandung_raya_valid,175135.0,Rp 175.135,4.8,12.0,27,0.6515356239281124,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFOnzfLHUJqd_CgdaiLWCn2fJ0ZscZ_ywXJCGKlKG2AfX6PM_vvbAWXRyk-Fpdr54f3_nRy413YQ_xBXl8TpXoOPxX0_Z1v_5NIy8joEDDLeb78nEnO5a4GVetEtv9FsKp46PA=s10000,,0.7,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-01602,Rumah Cimandiri,hotel,-6.904,107.6191,bandung_raya_valid,496755.0,Rp 496.755,4.6,80.0,24,0.5817736930552868,Positif,,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHjiBf6jVarLlFaflz8ArnRZeRMeJlQ1UA3lB3z8pjf0J9Ed734oWCe7WHMganEGecpVYookJOCrZDvSZkvmpokF3glsCRNjRM-3jfuoQZyc_ZXE5hi6d-8Kg9KFIJ36Mnx96A=s10000,,0.65,unique_primary,,,,,5,P3_content_missing,missing_source_link|missing_amenities,complete_amenities_or_image,4,False,False,False,,,,,,
LODGE-01601,RUMAH TAMU bandung,hotel,-6.9022,107.6281,bandung_raya_valid,243144.0,Rp 243.144,4.6,36.0,17,0.6582441178191026,Positif,,https://cdn.worldota.net/t/1024x768/content/ec/86/ec8623478605d48073533f79046a0e8dc8a8fd68.jpeg,http://rumah-tamu.com/,0.65,unique_primary,,,,,5,P3_content_missing,missing_amenities,complete_amenities_or_image,5,False,False,False,,applied_price,price_lowest diisi dari Google Hotels safe candidate,"hotel in Kota Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-41-28-154.json,ChkItov636_b59N-Gg0vZy8xMW54M3Jrc3I4EAE
LODGE-00366,Mason Pine Hotel,hotel,-6.8639,107.4801,bandung_raya_valid,1672943.0,Rp 1.672.943,4.8,18346.0,11,0.6502922218564423,Positif,Spa; Pool; Free parking; Parking; Fitness center; Free Wi-Fi; Outdoor pool,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQERoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YBSABEgItm_D_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_3QMXFRVe1TQqu2pKIxGoiWHh5UlA&adurl=,0.6,unique_primary,,,,,5,P3_content_missing,missing_image,complete_amenities_or_image,5,False,False,False,,applied_price,price_lowest diisi dari Google Hotels safe candidate,"penginapan in Kabupaten Bandung Barat, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-53-48-084.json,ChgI6dC34L-Ht-jrARoLL2cvMXRuX3dycnQQAQ
LODGE-00771,Grand Sunshine Resort & Convention,hotel,-7.0253,107.5284,bandung_raya_valid,820800.0,Rp 820.800,4.8,16012.0,16,0.6829420110648814,Positif,Hot tub; Spa; Pool; Free parking; Parking; Fitness center; Free Wi-Fi; Outdoor pool; Free breakfast,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQDRoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YASABEgI--_D_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_3UFgeDMdgPR_64LI52rVPRMVbERA&adurl=,0.6,unique_primary,,,,,5,P3_content_missing,missing_image,complete_amenities_or_image,5,False,False,False,,applied_price,price_lowest diisi dari Google Hotels safe candidate,"penginapan in Kabupaten Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-51-18-035.json,ChkIqreZv_eF9fc7Gg0vZy8xMWgza3o4MGhmEAE
LODGE-00787,Sutan Raja Hotel and Convention Centre,hotel,-7.0238,107.5348,bandung_raya_valid,567709.0,Rp 567.709,4.4,6483.0,21,0.6230031489261252,Positif,Spa; Pool; Free parking; Parking; Fitness center; Free Wi-Fi; Outdoor pool; Tennis,,https://www.google.com/aclk?sa=l&ai=DChsSEwi45Leq3eeUAxWNhVoFHTg1BogYACICCAEQAxoCdnU&co=1&ase=2&gclid=EAIaIQobChMIuOS3qt3nlAMVjYVaBR04NQaIEA0YAiABEgKTDPD_BwE&cid=CAASugHkaBDuOMAIatyLAgffK9cK1AkUjQW9LH4orDZ0O9H0sQfncHsU8OSHv8_e018ioU6vazqdYUagu8GGTWzzR8mE4IIKo3req7BqnBtigUECn7743azfksMf0SspbaCP634pmulAhw01Dy3DHj_gLsNEQ2zV_Q9fgUOL_SpvEh08lieKOC4pYwq5XPs81eGR-kyPdR0YEkOMeWhX-yIYHZ3uIO9vrMSIZIpNz3fkNbkpGReNH99jid5R1Nw&category=acrcp_v1_48&sig=AOD64_2RMpkLsdA5Ogb_Uhl_8IFU2T88dg&adurl=,0.6,unique_primary,,,,,5,P3_content_missing,missing_image,complete_amenities_or_image,5,False,False,False,,applied_price,price_lowest diisi dari Google Hotels safe candidate,"penginapan in Kabupaten Bandung, Jawa Barat",dataset_google-hotels-search-scraper_2026-06-13_10-51-18-035.json,ChkItP_u1dbbia7sARoML2cvMXE2amJmeHc3EAE
