"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area piknik","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Grup perjalanan","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Kesesuaian untuk anjing","reviewContext/Makanan & minuman","reviewContext/Sebaiknya buat reservasi","reviewContext/Sorotan hotel","reviewContext/Taman Bermain","reviewContext/Toilet","reviewContext/Waktu antrean","reviewContext/Waktu kunjungan","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","1","-6.8494721","107.4727789","Naftalia Rahil K","Jayamekar, Kecamatan Padalarang","id","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","setahun lalu","2024-08-30T09:34:26.595Z",,,,,,,,"Teman",,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUQ3MzdqWFhBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ3MzdqWFhBEAE!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgID737jXXA%7C%7C?hl=id","111048891400079696198","3","https://lh3.googleusercontent.com/a/ACg8ocJAgikfsx0aZGEM_DtS3p_7KV7aiDAjdW0NLw5E1MjBv0KHNQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111048891400079696198?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Tempatnya lumayan deket sama wahoo, rumahnya juga super nyaman, bersih, lengkap juga sampai tersedia berbagai macam snack dan kebutuhan lainnya. Tetehnya super duper ramah dan baik banget, pokoknya wajib poll untuk nginep disini🥹🩷🤍✨ super recommended banget deh🥰🥰",,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","0","-6.8494721","107.4727789","benk benk","Jayamekar, Kecamatan Padalarang","id","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","setahun lalu","2024-08-26T16:58:38.653Z",,,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUQ3bFkzSzlBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQ3bFkzSzlBRRAB!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgID7lY3K9AE%7C%7C?hl=id","116723834436568815317","7","https://lh3.googleusercontent.com/a-/ALV-UjUMyHr-mqx87hrj5RGO2Xz0YFnbZL_KjEDWuBJ4DOO0V4dcdcs=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116723834436568815317?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","kalau misalnya buat perhari, permalam, apa bisa ?
dan apa aja ya syaratny ?",,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","0","-6.8494721","107.4727789","Azep YuTuB","Jayamekar, Kecamatan Padalarang","id","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2024-05-22T23:20:07.366Z",,"2024-06-03T16:07:53.000Z","Terimakasih sudah menginap di Clamitan House, ditunggu kedatangannya kembali❤️",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURUMU5XNVJBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURUMU5XNVJBEAE!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgIDT1NW5RA%7C%7C?hl=id","115013363858364124548","5","https://lh3.googleusercontent.com/a-/ALV-UjXYiVC_jBV25UIxPWAQ9m60bdayhS02_4VRvRkblYi3E1mhCpWY=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115013363858364124548?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Tempatnya adem, kamar bersih, modern dan lengkap pokonya nyaman...tar kesini lagi kalo lagi ke Bandung",,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","true","/g/11l5j4bptj","id","0","-6.8494721","107.4727789","Iswandana Dana","Jayamekar, Kecamatan Padalarang",,"false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2024-05-04T13:06:14.526Z",,"2024-05-04T13:39:19.000Z","Haturnuhun",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURqc2Uyc0VBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURqc2Uyc0VBEAE!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgIDjse2sEA%7C%7C?hl=id","110633839779530974914","37","https://lh3.googleusercontent.com/a-/ALV-UjUWZXIsRlRrZ9_qBzItFyXeguWC7jkOY-2dLf7AV1rkGZmCN8sKTw=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110633839779530974914?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false",,,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","true","/g/11l5j4bptj","id","1","-6.8494721","107.4727789","yayat taryadi","Jayamekar, Kecamatan Padalarang","ms","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2024-04-14T18:38:36.169Z",,"2024-04-16T08:13:19.000Z","Terimakasih kak, di tunggu kembali kedatangannya ya🙏🏼",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUREdTVhREVnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUREdTVhREVnEAE!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgIDDu5aDEg%7C%7C?hl=id","101031401630074043996","23","https://lh3.googleusercontent.com/a-/ALV-UjXLY8umae9-46izMw4KdaVadam8y1WrHC3DIjgfTtyNjqFZco8=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/101031401630074043996?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Rumahnya bagus, bersih, rapi, modern ditambah suasana yg sejuk. Mantap","Rumahnya bagus, bersih, rapi, modern, dan suasananya nyaman. Luar biasa.","Clamitan house","5","id","https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","1","-6.8494721","107.4727789","Clara Mikha","Jayamekar, Kecamatan Padalarang","en","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2024-04-02T00:26:18.857Z",,"2024-04-04T05:09:31.000Z","Terimakasih kak untuk ulasannya, senang bisa jadi bagian perjalanan kakak🙏🏼",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNEMi1TN0pnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNEMi1TN0pnEAE!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgICD2-S7Jg%7C%7C?hl=id","105838091741968740886","2","https://lh3.googleusercontent.com/a/ACg8ocKTeU3OZzpH1K4PNtDB3zZq3HlyXyDyCifGmu7d2GwXjFgBrw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105838091741968740886?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Enjoy this home❤️","Nikmati rumah ini❤️","Clamitan house","5","id","https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","1","-6.8494721","107.4727789","Dini Fitriany","Jayamekar, Kecamatan Padalarang","id","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2023-11-21T05:37:08.507Z",,"2023-11-21T11:34:29.000Z","Terimakasih telah berkunjung ke Clamitan House🥰",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNsOFpYMExBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsOFpYMExBEAE!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgICl8ZX0LA%7C%7C?hl=id","108469487750146693710","6","https://lh3.googleusercontent.com/a-/ALV-UjXobOo32TpEgeLCBgCY2dP5bTLP2UvgCr4hoD_vmNOiBCniNe-Gsw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108469487750146693710?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Nyaman bgt rumah nya",,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","1","-6.8494721","107.4727789","Restia Hastuti","Jayamekar, Kecamatan Padalarang","id","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2023-11-21T04:59:08.484Z",,"2023-11-21T11:35:05.000Z","Terimakasih telah berkunjung ke Clamitan House🥰",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNsOGFHRGpRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsOGFHRGpRRRAB!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgICl8aGDjQE%7C%7C?hl=id","101789168841446003975","7","https://lh3.googleusercontent.com/a-/ALV-UjUtlb-IOJZGLvFGJ_0_7F3mO3jJJfEyOyRaTyLEopZoxsS8oI5D=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101789168841446003975?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Tempatnya nyaman, airnya bersih.
Yang mau liburan atau tugas kantor, nginepnya di Clamitan House aja yaa...

Emang boleh senyaman itu?🥰🥰",,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","2","-6.8494721","107.4727789","Rani Puspita dewi","Jayamekar, Kecamatan Padalarang","id","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2023-11-21T04:45:20.662Z",,"2023-11-21T11:35:24.000Z","Terimakasih telah berkunjung ke Clamitan House🥰",,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNsOGU3UVF3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNsOGU3UVF3EAE!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgICl8e7QQw%7C%7C?hl=id","108224020224338075205","2","https://lh3.googleusercontent.com/a/ACg8ocLBAN5cSyALjjRbjJAbU1i1rcAzV8XrlaYlXZVpiT_AAON0Xw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108224020224338075205?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Nyaman bgt,dekat dgn ikea,dekat dgn perkantoran dan pabrik. Jd tugas ke bdg nginepnya dsini aja.",,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"Gland padalarang residence, blok c-6, Jayamekar, Kec. Padalarang, Kabupaten Bandung Barat, Jawa Barat 40553, Indonesia","Vila",,,,,,,,,,"Vila","3749301080029046105","Kabupaten Bandung Barat","ID","0x2e68fd77a3e32ee3:0x34083177b71ea559","Vila","https://lh3.googleusercontent.com/gps-cs-s/APNQkAECpEsR5kcuxBYl70qBEj4AIWDzlT7_QECgkNfm3IEjvXomwep5bnHsJYNOc3KzIi5QK9PK309fudzXcz15_QLyT3haUe-TIWbld1Mfg8TNiMmnlnN2ZRDwpFrB03humkz2l56Z=w408-h544-k-no","false","false","/g/11l5j4bptj","id","1","-6.8494721","107.4727789","hudzayy 1818","Jayamekar, Kecamatan Padalarang","id","false","ChIJ4y7jo3f9aC4RWaUet3cxCDQ","40553","€35","2 tahun lalu","2023-11-21T04:33:22.786Z",,"2023-11-21T11:35:45.000Z","Terimakasih telah berkunjung ke Clamitan House🥰",,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNsOGZiT2xBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNsOGZiT2xBRRAB!2m1!1s0x0:0x34083177b71ea559!3m1!1s2@1:CIHM0ogKEICAgICl8fbOlAE%7C%7C?hl=id","113552705392860401720","2","https://lh3.googleusercontent.com/a/ACg8ocL9aI5VgJly6OEB6BVCFkYORhiB-TJH1edu56iOuI1tqhaorA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113552705392860401720?hl=id","20","2026-06-06T06:43:55.656Z","Clamitan House - Villa -6.8495,107.4728","5","Jawa Barat","Gland padalarang residence, blok c-6","false","Tempatnya nyaman cocok banget pas bawa keluarga",,"Clamitan house","5",,"https://www.google.com/maps/search/?api=1&query=Clamitan%20house&query_place_id=ChIJ4y7jo3f9aC4RWaUet3cxCDQ",
"4MQ2+RJH, Jl. Daisy Garden No.6, Mekarsaluyu, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia","Hotel",,,,,,,,,,"Hotel","4566219957340960885","Kabupaten Bandung","ID","0x2e68e743d9f6a239:0x3f5e78dbbb9b7875","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXI4hzh7WZZWgLJ0kwHtcXzwOWuo1e8fq8lChxskZ4mNDLwXJplxOoRF9G7BEzu4uTxfRa_NByIwL621eFLHYFhiotEZx_ZmBmTnLVZI1suu2XIpa-F8sT2pANdBzNDYhWzfw=w426-h240-k-no","false","false","/g/11c584jxm9","id","0","-6.8607002","107.6515542","Maizeta 93","Mekarsaluyu, Kecamatan Cimenyan","id","false","ChIJOaL22UPnaC4RdXibu9t4Xj8","40198",,"3 hari lalu","2026-06-03T06:27:56.012Z",,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21jd1prdEdWMFV5Wm05VVFqUkJkMU00TTI1ZlpYYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21jd1prdEdWMFV5Wm05VVFqUkJkMU00TTI1ZlpYYxAB!2m1!1s0x0:0x3f5e78dbbb9b7875!3m1!1s2@1:CAIQACodChtycF9oOmcwZktGV0UyZm9UQjRBd1M4M25fZXc%7C%7C?hl=id","117484537160752277474","3","https://lh3.googleusercontent.com/a-/ALV-UjUCfa0XmVYxwtLhGe51QSqeIRTGROsvhL6weZQ6avjcs-9v4b1LWQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117484537160752277474?hl=id","185","2026-06-06T06:43:57.554Z","Daily Home Villa Dago -6.8605,107.6524","4","Jawa Barat","4MQ2+RJH, Jl. Daisy Garden No.6","false","Villa oke bersih, tapi 1 yang kurang yaitu ga boleh karaokean. Dan rooftop ga bsa d buka pagi, kan mau sunrise. Sayang banget.",,"Daily Home Villa Dago","4.5",,"https://www.google.com/maps/search/?api=1&query=Daily%20Home%20Villa%20Dago&query_place_id=ChIJOaL22UPnaC4RdXibu9t4Xj8",
"4MQ2+RJH, Jl. Daisy Garden No.6, Mekarsaluyu, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia","Hotel",,,,,,,,,,"Hotel","4566219957340960885","Kabupaten Bandung","ID","0x2e68e743d9f6a239:0x3f5e78dbbb9b7875","Hotel bintang 3","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGXI4hzh7WZZWgLJ0kwHtcXzwOWuo1e8fq8lChxskZ4mNDLwXJplxOoRF9G7BEzu4uTxfRa_NByIwL621eFLHYFhiotEZx_ZmBmTnLVZI1suu2XIpa-F8sT2pANdBzNDYhWzfw=w426-h240-k-no","false","true","/g/11c584jxm9","id","0","-6.8607002","107.6515542","Linov Purp","Mekarsaluyu, Kecamatan Cimenyan","ms","false","ChIJOaL22UPnaC4RdXibu9t4Xj8","40198",,"4 bulan lalu","2026-01-30T16:36:16.938Z",,,,,,,,"Teman","Liburan",,,,,,,,,,,"5","4","5","Ci9DQUlRQUNvZENodHljRjlvT21sblYydGphMFY1Y20xQ1oxUjRaa0ZSYkRWUloxRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sblYydGphMFY1Y20xQ1oxUjRaa0ZSYkRWUloxRRAB!2m1!1s0x0:0x3f5e78dbbb9b7875!3m1!1s2@1:CAIQACodChtycF9oOmlnV2tja0V5cm1CZ1R4ZkFRbDVRZ1E%7C%7C?hl=id","103847099534850246528","421","https://lh3.googleusercontent.com/a/ACg8ocLcIFKY7IhJfkV4RizjRVDllE615FsZ4qwXUttHYZglBWhWUQ=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/103847099534850246528?hl=id","185","2026-06-06T06:43:57.554Z","Daily Home Villa Dago -6.8605,107.6524","5","Jawa Barat","4MQ2+RJH, Jl. Daisy Garden No.6","false","Gaboleh berisik sdgkn anak laki umur 20 an semua 🤦🏻‍♀️","Tidak boleh berisik seperti anak laki-laki berusia 20 tahun 🤦🏻‍♀️","Daily Home Villa Dago","4.5","id","https://www.google.com/maps/search/?api=1&query=Daily%20Home%20Villa%20Dago&query_place_id=ChIJOaL22UPnaC4RdXibu9t4Xj8",
