"address","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Aktivitas di sekitar","reviewContext/Area untuk berjalan kaki","reviewContext/Detail penting","reviewContext/Gaya yang diminta","reviewContext/Grup perjalanan","reviewContext/Harga","reviewContext/Jenis perjalanan","reviewContext/Kamar","reviewContext/Keamanan","reviewContext/Layanan","reviewContext/Makanan & minuman","reviewContext/Positif","reviewContext/Sorotan hotel","reviewContext/Tarif per orang","reviewContext/Tingkat kebisingan","reviewContext/Ukuran grup","reviewContext/Waktu tunggu","reviewDetailedRating/Kamar","reviewDetailedRating/Layanan","reviewDetailedRating/Lokasi","reviewDetailedRating/Makanan","reviewDetailedRating/Suasana","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"GBA 3 Blok P 11 No. 10, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40288, Indonesia","Guest house",,,,,,,"Guest house","15076959418562308597","Kabupaten Bandung","ID","0x2e68e9384be3cea9:0xd13c1eb5c462e9f5","Guest house","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ_uYyag0jsNydL9YA-dJWh_cYKfQBtMp-2ylVPUBjX1p0LGD2Q1uCH_EIkPZZUFTKzuJFUD2KZDyBj0m1gIuPHutQeBHLDLIz4jkOG6uopYpxnjmEllQcf1a_t-OW2UINKXAdrIldniKn=w520-h240-k-no","false","false","/g/11wjnyxy19","id","0","-6.9688611","107.6579482","dendy mifta","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJqc7jSzjpaC4R9elixLUePNE","40288",,"Diedit 7 bulan lalu","2025-11-05T23:30:30.496Z",,,,,,,,,,,,,,,,,,,,,"5","5","5",,,"Ci9DQUlRQUNvZENodHljRjlvT210UVNtZDVRbVpUT0ZCQ1lUZFNZbDlhYWxaalZHYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210UVNtZDVRbVpUT0ZCQ1lUZFNZbDlhYWxaalZHYxAB!2m1!1s0x0:0xd13c1eb5c462e9f5!3m1!1s2@1:CAIQACodChtycF9oOmtQSmd5QmZTOFBCYTdSYl9aalZjVGc%7C%7C?hl=id","103662536600727792192","3","https://lh3.googleusercontent.com/a-/ALV-UjUt9aKDRYU5L43uWEM6e7Xr7BDaIVpQZ9dQaB0EZLuBUP6qmG1q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103662536600727792192?hl=id","126","2026-06-06T05:26:13.178Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","GBA 3 Blok P 11 No. 10","false","Salah satu homestay yang recommended. Selain nyaman ibu dan bapak pemiliknya juga baik dan pengertian😊",,"Grania Homestay 1: Penginapan Harian Syariah di Bandung","4.9",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%201%3A%20Penginapan%20Harian%20Syariah%20di%20Bandung&query_place_id=ChIJqc7jSzjpaC4R9elixLUePNE",
"GBA 3 Blok P 11 No. 10, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40288, Indonesia","Guest house",,,,,,,"Guest house","15076959418562308597","Kabupaten Bandung","ID","0x2e68e9384be3cea9:0xd13c1eb5c462e9f5","Guest house","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQ_uYyag0jsNydL9YA-dJWh_cYKfQBtMp-2ylVPUBjX1p0LGD2Q1uCH_EIkPZZUFTKzuJFUD2KZDyBj0m1gIuPHutQeBHLDLIz4jkOG6uopYpxnjmEllQcf1a_t-OW2UINKXAdrIldniKn=w520-h240-k-no","false","false","/g/11wjnyxy19","id","0","-6.9688611","107.6579482","r anclonk","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJqc7jSzjpaC4R9elixLUePNE","40288",,"7 bulan lalu","2025-11-05T11:50:15.229Z",,,,,,,,,,,,,,,,,,,,,"5","5","5",,,"Ci9DQUlRQUNvZENodHljRjlvT21WbWNFVkdVbUZaTjI1bFdFd3RWbHBOYmxCRldHYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WbWNFVkdVbUZaTjI1bFdFd3RWbHBOYmxCRldHYxAB!2m1!1s0x0:0xd13c1eb5c462e9f5!3m1!1s2@1:CAIQACodChtycF9oOmVmcEVGUmFZN25lWEwtVlpNblBFWGc%7C%7C?hl=id","103757772098083034306","3","https://lh3.googleusercontent.com/a-/ALV-UjVLxD1QaJ0euVmMgEq-R80t2_HNbM1y5DHJhSCAp329B6B4oAQO=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103757772098083034306?hl=id","126","2026-06-06T05:26:13.178Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","GBA 3 Blok P 11 No. 10","false","Pelayanan ramah dan sopan",,"Grania Homestay 1: Penginapan Harian Syariah di Bandung","4.9",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%201%3A%20Penginapan%20Harian%20Syariah%20di%20Bandung&query_place_id=ChIJqc7jSzjpaC4R9elixLUePNE",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","Amira Adiarti","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"5 bulan lalu","2025-12-27T00:42:16.227Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25KYVUwZFFiMFJSV1hwWk9XcEphVEZwV1dWcFRYYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25KYVUwZFFiMFJSV1hwWk9XcEphVEZwV1dWcFRYYxAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOnJaU0dQb0RRWXpZOWpJaTFpWWVpTXc%7C%7C?hl=id","113832608552804206276","4","https://lh3.googleusercontent.com/a/ACg8ocL0gVkw4SFdKF-8MbVtIbNxfWTDFKGdYBXVi0H5EgRS4JQagQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/113832608552804206276?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false","Penginapan dekat dengan tol buah batu, rekomendasi utk yg bawa mobil dan aksesnya mau lewat tol..
Bersih, nyaman, adem. ada dapur pribadi dg fasilitas lengkap. Next kapan kapan kesini lagi",,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","Risty intan Pratamy","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"5 bulan lalu","2025-12-21T06:36:54.688Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25weVdUVmtRMlozUVZwTlNrRXdiVzFvVERaQ2NGRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25weVdUVmtRMlozUVZwTlNrRXdiVzFvVERaQ2NGRRAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOnpyWTVkQ2Z3QVpNSkEwbW1oTDZCcFE%7C%7C?hl=id","117978007311654541831","2","https://lh3.googleusercontent.com/a-/ALV-UjU0jNEf7yHt9lfp4XJTGkqRi1Pg_yhmoNdG75ZAKEoqtmT1p5Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117978007311654541831?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false","Owner nya baik bgt, tempatnya luas, bersih dkt bgt sm kampus cocok yg cari tempat untuk wisuda atau sekedar berlibur",,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","SALSA SABILA RAMADHANI","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"6 bulan lalu","2025-11-27T12:48:39.063Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT25CVVEwcEdiVEEzZFhsNllrcGZkVFJrUkhSamVIYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CVVEwcEdiVEEzZFhsNllrcGZkVFJrUkhSamVIYxAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOnBUQ0pGbTA3dXl6YkpfdTRkRHRjeHc%7C%7C?hl=id","110460639793981910231","1","https://lh3.googleusercontent.com/a/ACg8ocJakMeXGWK6GB6mwYyYscjScab_IyYZT0Wdf5nG-PsuEvlE64w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110460639793981910231?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false","Buat wisuda recommend banget buat penginepannya, udah kamarnya luas banget, bersih, juga servicenya bintang 5 dah. Apalagi teteh sama aa nya baik poll. Super ramah dan ngertiin kita banget. Luvv banget banget.",,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","Zidan Ibnu","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"6 bulan lalu","2025-11-24T06:01:52.730Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21JeVQwYzRTbEE0ZDFGb2JYUkhlVXRDVmxZM2MwRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21JeVQwYzRTbEE0ZDFGb2JYUkhlVXRDVmxZM2MwRRAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOmIyT0c4SlA4d1FobXRHeUtCVlY3c0E%7C%7C?hl=id","111210759233027280470","2","https://lh3.googleusercontent.com/a/ACg8ocJ_YMTOIQNn0ORXcOKqv_nMAG6ZK1b3T9ubS9s0cWczTa_Wog=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111210759233027280470?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false","TEMPATNYA NYAMAN BERSIH DAN SEJUK",,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","Jejen Ahmad","Cipagalo, Kecamatan Bojongsoang",,"false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"6 bulan lalu","2025-11-20T02:23:40.989Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21RNFpUZENhakF0WkROMmRqVjBjR0ZhWlZOQlJHYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RNFpUZENhakF0WkROMmRqVjBjR0ZhWlZOQlJHYxAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOmQ4ZTdCajAtZDN2djV0cGFaZVNBRGc%7C%7C?hl=id","101822201482794042929","1","https://lh3.googleusercontent.com/a/ACg8ocKLLlDO1lEgB9KiElHYl5Y_-qsFJEXo8Em4Ffz3Y85Z_8GWsw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101822201482794042929?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false",,,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","Ahmad Rohendi","Cipagalo, Kecamatan Bojongsoang",,"false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"6 bulan lalu","2025-11-20T02:21:06.956Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21sbFJYVmxUV0p5UkdVdExUVXRhRkJmWW5CWmFWRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21sbFJYVmxUV0p5UkdVdExUVXRhRkJmWW5CWmFWRRAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOmllRXVlTWJyRGUtLTUtaFBfYnBZaVE%7C%7C?hl=id","108065995960994117384","0","https://lh3.googleusercontent.com/a-/ALV-UjUqvsEpxqjtSsFzElhZRTj5Q8Mz4bSA0PsVDKVNy9g3TvZHVSk=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108065995960994117384?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false",,,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","Muhammad Hikam","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"6 bulan lalu","2025-11-15T12:12:33.230Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT21GaVEyVlBPVTFpY2tkMFMyNTJZMU5TZVRacFEzYxAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GaVEyVlBPVTFpY2tkMFMyNTJZMU5TZVRacFEzYxAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOmFiQ2VPOU1ickd0S252Y1NSeTZpQ3c%7C%7C?hl=id","107409059043220422333","2","https://lh3.googleusercontent.com/a/ACg8ocIyozoBIJrULhr0Kz17yGLzCku3qm0pszj1Cfyvo_CsM3eKwA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107409059043220422333?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false","nyaman,bersih,pokoknya worthit lah untuk di harga segitu",,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
"Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004, Cipagalo, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia","Guest house",,,,,,,"Guest house","16836014269181577674","Kabupaten Bandung","ID","0x2e68e9c8ca07da85:0xe9a589c6dbf9c9ca",,"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHP1-ok0AGYXTl69cSdatJO6IXXk3lqbiaNJDZNJ57UI5V8eXWKyl5w633h53usaP_tXVYR_lEjIP48cjOZqlv8tLFWCs_aaw_9UM1NKjTOYimrbVFPOy7A2_6Bkkt9ngy1w8-nsA=w452-h240-k-no","false","false","/g/11x1q1l6bd","id","0","-6.9739766","107.6516529","nourma herlina","Cipagalo, Kecamatan Bojongsoang","id","false","ChIJhdoHysjpaC4Rysn528aJpek","40287",,"6 bulan lalu","2025-11-11T00:20:41.078Z",,,,,,,,,,,,,,,,,,,,,,,,,,"Ci9DQUlRQUNvZENodHljRjlvT2sxRVQyRk9kbGROVWxCU1owb3dXVk5GU0V4RE9FRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2sxRVQyRk9kbGROVWxCU1owb3dXVk5GU0V4RE9FRRAB!2m1!1s0x0:0xe9a589c6dbf9c9ca!3m1!1s2@1:CAIQACodChtycF9oOk1ET2FOdldNUlBSZ0owWVNFSExDOEE%7C%7C?hl=id","104646429356525089697","6","https://lh3.googleusercontent.com/a/ACg8ocKYeB4k3P95utA_oMPESd2AspGVEmrdHfLmkdujdDDBj3uxEg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104646429356525089697?hl=id","78","2026-06-06T05:26:13.033Z","Grania Homestay Syariah 2 Superior 208 AC -6.974,107.6516","5","Jawa Barat","Jl. Masjid Daarul Uluum No. 65, Kp Jl. Ciganitri No.007, RT.004","false","Ke 2x nya nginep disni karna kamar semurah itu tapi luas,bersih,nyaman... Udh dilengkapi amenities & ownernya juga baik. Terima kasih Grania Homestay 🫶",,"Grania Homestay 2: Penginapan Harian dan Bulanan Syariah di Bandung","5",,"https://www.google.com/maps/search/?api=1&query=Grania%20Homestay%202%3A%20Penginapan%20Harian%20dan%20Bulanan%20Syariah%20di%20Bandung&query_place_id=ChIJhdoHysjpaC4Rysn528aJpek",
