"imageUrl","title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categoryName","url"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGX26Q3i-JqWBXIdLB4CebR7BVkfifw0-fGhuDYAKVTwIYUJLAic3-nGGZ_jZLUC60zDJ2BUDHPuDcnKgLotZ4Ddl66MFdmYxVczd8PtvWe34G-5asPs72PDO4033cZ_Uv0CzGT=w426-h240-k-no","Gunung Nini","4.4","103",,,,,,"","Puncak Gunung","https://www.google.com/maps/search/?api=1&query=Gunung%20Nini&query_place_id=ChIJc04etCuXaC4RI6TiWEhG8d4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHGECEPFHL37zoqFZDKAzhmDABm8gz2q-D-MzAKvLmfitJO24ER-bVaG0jmaVlcbMaM71goOr7WfU6hWwX8bm_Ch7j3bCI_JGy6vBdOzmD2FSWbN-7ZP-BC40q_xQYsNMN-ojepTA=w408-h271-k-no","Curug Dago","4.2","1156","4JM9+Q7G, Jl. Cikalapa","Kota Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Curug%20Dago&query_place_id=ChIJ8fAGLt7maC4Rs7svAM1wH-Y"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGMx1Jop3UHIfXc40mX9a4AQnJcu_BAztJ2TrBk4oirMWtvg2aJFBTLWBb9-lFrotO-_IeHVKWQ53jwq4Rer1BjwWt8WN7U7aOx1Tj5qJj8dciSBMhVDgdEOYKmvc_DSDIHUhOj=w408-h303-k-no","Perkebunan Teh RANCABALI","4.7","4567","R9XJ+P9Q","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Perkebunan%20Teh%20RANCABALI&query_place_id=ChIJvwek54aLaC4RriJBwwiFnes"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEJCk-nEIqk9X-8Q-n69HTA-BByYYQWsuT6WPiUU0vSGInxz7Asy50_Y2eo2vxg8Cl8CnvApTBhHUD5O82kKdpfh9T60TzWz2yzpCmqiKbvJTKm3Ycpd4ahoMyNJBKOz48DxvDb=w408-h306-k-no","Wahoo Waterworld Bandung","4.8","7021","Jl. Parahyangan Raya No.1","Kabupaten Bandung Barat","Jawa Barat","ID","http://www.wahoowaterworld.co.id/booking","+62 811-2110-1000","Taman Rekreasi Air","https://www.google.com/maps/search/?api=1&query=Wahoo%20Waterworld%20Bandung&query_place_id=ChIJS3iQYLz7aC4Rod5ZYaaPDdM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEi2lDIH9JpO-Fc39REIZOCTixnjJ6Be0CAUZLQjaIvUWhe7RE8ImfIuPEIHeMpZQP_ZV6Yz9aYcddqcd6b9SMXsMjt442ssKFn3JUt1zeM3OHkYKdwLmc6Vkxfc7XnSgAoY4bJSKD0Hhm2=w408-h544-k-no","Kebun Teh Malabar","4.8","60","QHCJ+CVJ","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Kebun%20Teh%20Malabar&query_place_id=ChIJ8z7hDUiXaC4RUR7zwMtms1c"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHnd2qbqrbKrkIHIvyoP4T_h000u8wVI9QwmZUgUgRv-AnBDM4rpadpFfmRSWfWX0JX-Y1AuuQT_pQr_WuAXFudmcDelV05jR47ST8JwjA3tYewi7joLCQTGKRyjr6bOi7i_GjAp8hE_p2g=w408-h541-k-no","Puncak Mega (Gn Puntang)","4.8","192","VJHC+FFF","Kabupaten Bandung","Jawa Barat","ID",,"","Area Mendaki","https://www.google.com/maps/search/?api=1&query=Puncak%20Mega%20(Gn%20Puntang)&query_place_id=ChIJDQIzbZuVaC4RZ-rhsuUpxzY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPBIg3Zv3fK03iE1pfVTIwN6vs-aK-f2tvJxFEdQ_8ciDYRlncFq0dyzgq-EhDNkbvqGqsPK7KGvS7DxyROMXANmB-98WpHoxCYfBmxFVqYf34SZTQzdZT7KOODJ0hMbWcq2y72A=w408-h544-k-no","Kampung Singkur","4.5","639","RG8W+9J4","Kabupaten Bandung","Jawa Barat","ID","https://kampungsingkur.com/","","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Kampung%20Singkur&query_place_id=ChIJdQN55k-RaC4RBWBt1MAIMP0"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF6WT_SvWvil0GfyRlqHHPmEPZO5DBPcmGb3xDE5yiJcGomKwnb2L2rrQv_0iEN-5Fxh1H4mIxYTRMpVA7ETYNDq8pYrnx1vpWRX9fGBY6r9oP3WVwrCVm01s-Hxyeg7LliLvJZ=w408-h272-k-no","Wisata Ilmu Sutera Bandung","4.3","213","Jl. Arcamanik Sindanglaya KM 4, Kp. Pamoyanan, Mekarmanik, Cimenyan","Kabupaten Bandung","Jawa Barat","ID",,"","Agen Tur Keliling Kota","https://www.google.com/maps/search/?api=1&query=Wisata%20Ilmu%20Sutera%20Bandung&query_place_id=ChIJJVjVUr3daC4RNif0ceHqtQw"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF4GkQmPq3PlKBJkRXGj_M5v6bTHJEAbXWHGVmQVSbb_znM-kQ0MH5GDm1uE9HVm87HCUPJCF3ZKZSTMTe291FErh6k7cutn-HnPIInTiy6RbU2ksq1hzpVw3G14yRpQrVSsBRW=w408-h544-k-no","Curug Panganten Kembar","4.4","117","RJQG+V3H","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Curug%20Panganten%20Kembar&query_place_id=ChIJ-eDDf8mVaC4RR1iMf43Xlks"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsLZzfiDjexAvuve2kpCxtaYR4KtVJg0zkUzvQEqbCyXgeXXR2CZKlBNTc3-yrFrhNBEpu5I85cSuuB01m6cnAo5wRL4ha9lvPqLHi53RwIO09N8r9C8TLcp0wXmyMNMHv_zBEhw=w408-h306-k-no","Hutan Pinus Rahong","4.5","1614","RG9W+MMH","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Hutan%20Pinus%20Rahong&query_place_id=ChIJzdIdqWGRaC4Rez9P15dQ-9c"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGxgN0mZcElIvuQ-EfpO9RAWS-1S00T_4fCAH_ilJF6_u54PyK3hA11oXBIOvEG2gmpLQfXepyfjugmHbUyZqSys9jDMQI1MThIMcQfaGN5QEoEnBXjMHDcWi5yPIBgwv2U3FEjPA=w408-h272-k-no","Bird Pavilion","4.3","1613","Jl. Akaza Utama No.9","Kabupaten Bandung Barat","Jawa Barat","ID",,"+62 22 87791919","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Bird%20Pavilion&query_place_id=ChIJISCBFczgaC4RAWCVd1ONVqE"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFtagNM1GMZmnJFbgxL81MG7agYX7MjKJQr4XBC9dmCKkwPb83vDOIstVjSsIWwxjlQOhE_nlHGag05nGlF8Sy_1YYGN7hoJJSvlGflmEidWxSNmzBU7KZy2Mzhrds4ImyXvLnj=w461-h240-k-no","Punclut Puncak","4.5","8092","5J4C+2M5, Pagerwangi, Jl. Punclut","Kota Bandung","Jawa Barat","ID",,"","Restoran Sunda","https://www.google.com/maps/search/?api=1&query=Punclut%20Puncak&query_place_id=ChIJNbO7_NPmaC4Rq9bKfN9tV0M"
"http://pix8.agoda.net/hotelImages/741/741717/741717_17020314400050758217.jpg?ca=6&ce=1","Cikole Jayagiri Resort","4.5","4366","Jl. Raya Tangkuban Parahu No.KM.28, RW.No.147","Kabupaten Bandung Barat","Jawa Barat","ID","http://cikolejayagiriresort.blogspot.com/","+62 22 82780512","Hotel Resor","https://www.google.com/maps/search/?api=1&query=Cikole%20Jayagiri%20Resort&query_place_id=ChIJB-ndBGvgaC4R2w6NT89_jO4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEVjwEDtWrVOINO-oIbncw9ji5KticTKpRUyswF332T-Vn7lsrEWTH2vcGFFDWOnuAk1E_ZLXwfngZTjY4WDzVzXUF3IzGjYkbcalayHEytQPQDX0Vivn_r674X5E2vHx0BVvJS=w408-h408-k-no","De' Ranch","4.3","12432","Jl. Maribaya No.17","Kabupaten Bandung Barat","Jawa Barat","ID",,"","Taman","https://www.google.com/maps/search/?api=1&query=De'%20Ranch&query_place_id=ChIJ0Q5faePgaC4RMJ0GoMgAbAE"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAG5pMAnLxmNqR53EZZLV-b8EVBIgBhVbbKaWRlLmwd410bxdHBhNNeK19QLgTB1ix_rPLFXVx_itzEU7rc-buN8AqAm_qW1Uxbj9oyYvMiCYrtMlbV5FeaYykuXJUkBW8gQE-OnkhiRILg=w408-h306-k-no","Wisata Tanjung Duriat","4.4","2568",,"Kabupaten Sumedang","Jawa Barat","ID","https://www.tanjungduriat.com/","+62 821-2767-0161","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Wisata%20Tanjung%20Duriat&query_place_id=ChIJpRRtzvksby4RzACfguN8etM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGM6EcPoJZwwYZA7PxEIG043W4Fxk_fKbwH0LwjZ0Z6N0KXXV4JnRLUZKZdchqC5STOirD_zT_GTpz0L-HQqLh3MYK6IjzCuTISOHTZV2xwQWGdYKeTYJGu6pLBhH69l00NBjE_=w426-h240-k-no","Gunung Artapela","4.5","518","RMG3+GPP","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Gunung%20Artapela&query_place_id=ChIJc9a6qQuWaC4RrqQXaaFG3rI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHMJP83aN9MBOoNo1SsFD8mDqwi5OHtfiFwZrbFO23SrLhsyLEa3spGP53QrHKKe25Gqw1m8fojBt9w7MRtBucBEO2PBJbw-GMPqSZNyqeBXmT6o-5V0aUsdL1GojYSB9d2V6ucKQ=w408-h316-k-no","CURUG BATU TEMPLEK CISANGGARUNG","4.5","625","4MGM+3RV, Jl. Cisanggarung Lb.","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=CURUG%20BATU%20TEMPLEK%20CISANGGARUNG&query_place_id=ChIJLfH8F5PdaC4Ra6lG7TD33_g"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEsNOMVVcRvT_NWZY_xyU4h0KdJ4c6dL9tZuDzQqGoLNovqbUCjp7w1TxCWh-muD8WcM2IXv9_YpCudL7qlRFRX_S_MIavn32oxrZZbq9iMJEDklVFNNRy0-cZIazSdoS3-cG7S=w408-h306-k-no","Curug Cilengkrang","4.1","759","4P5J+Q84","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Curug%20Cilengkrang&query_place_id=ChIJn9nMAPHcaC4RSDtSzhnEZoU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHbyaHS_2O0AblC3F3ixg3FTAZG2uOsoJvh2NrLro1n9r0WorYS5PCM69mvlXED51nzOMMFR8nn9q6BsH2eLyU9I0BuU9y05PkBuyh7lk1rbVA2J2CQcfmuEpGHFJ1ySWjVMyY=w408-h306-k-no","Dairyland Farm Theme Park Puncak","4.6","19803","Jl. Raya Puncak","Kabupaten Bogor","Jawa Barat","ID","http://cimorydairyland.com/","+62 812-2639-2048","Taman Hiburan","https://www.google.com/maps/search/?api=1&query=Dairyland%20Farm%20Theme%20Park%20Puncak&query_place_id=ChIJjyTpuxDJaS4R40dsaS6zJi8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHzBfeetJN_pGQ8NiKx1_OPLq80X8sRkdsOPgXVVxAf4iNZ6xFh_Y9ztToGe4Obhhh50TUP4aC-qUNT6-WcKfUww1HBdv6kTnCVa1JoYhJrkkVJ0R1Ya8uJMXPQY6WA2eHkfEvG=w426-h240-k-no","Situ Datar Buana","4.5","311","Perkebunan Jl. Pasir Malang","Kabupaten Bandung","Jawa Barat","ID",,"","Bumi perkemahan","https://www.google.com/maps/search/?api=1&query=Situ%20Datar%20Buana&query_place_id=ChIJCXWW-DiRaC4R6LZRSJDCP98"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-Dk-EnXfoHOUyxPEZ8ExVWJCJxsOOipuWR3cfRHQcZXXzlpPgVlutW1Jg5RWf62WBNNk2OZ_diHtL4YhBeUTFIaBFtGleqf5M-Lq0OWxRv9XNMC7OPjDWC1u8g1d44HftCKg=w427-h240-k-no","Kampung Buricak Burinong","4.3","816","43H9+3VG, Dsn. Cisema","Kabupaten Sumedang","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Kampung%20Buricak%20Burinong&query_place_id=ChIJd4msSyAtby4RvjMoZAJOgww"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAE_hkk9sv3MmPGRZTjZSPYddtWWirmNVpDTd65Ge9tRZ1yGprR-BPJVh5BmkKsLhiloSwRiW7iX_Use7vXTTlW08ohCXzFoAq_sHJkEcTbGULsITsHIgKimaOA46RJwBwtwRxH-=w408-h306-k-no","Puncak Permata","4.5","822","44JC+CWQ","Kabupaten Sumedang","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Puncak%20Permata&query_place_id=ChIJs1XrHsstby4R7Ucp6AUE5DY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEmazaPskAL6uG_HMBY0_Ty_cMmCh7dh4PZdUpHmkEU8xV72ywualBeyjuXZ8WBQ8J-kVK0B5b5X11bARYhNCAILZBZ1cuXPyKRoIwIV3M8KfHwEX44FDTIqrjlxQnjDlifd7SJ=w408-h544-k-no","Noah's Park | Wisata Lembang Bandung","4.6","4125","Jl. Sukanagara No.20","Kabupaten Bandung Barat","Jawa Barat","ID","https://noahspark.id/","+62 851-7406-9394","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Noah's%20Park%20%7C%20Wisata%20Lembang%20Bandung&query_place_id=ChIJRS1s70fhaC4RYk_1e3boibk"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFEXfibZdBjTFET0toVuAtpXYNzJkfVesrdOIWWvbHDjHwQAnfe1fRQSzBuQYV49HkbU87GmSF0SULSs7HxQvpLBCJx1ucoXtQM2m0cxEMOzSQ1w5d4wLI5RautBS1O6ZBYjTCp=w408-h255-k-no","Panenjoan Jatigede","4.3","105","43RH+8RC","Kabupaten Sumedang","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Panenjoan%20Jatigede&query_place_id=ChIJY7mhjuUsby4R5Dcl935uDd4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEg__3SxSGvpOF6eVuRJWdhzrgith9QLmRes_QkCSZDRe2Ip3f9x7kqetOd8H6MmJwz7tQjLoL17Q8Ib2QIGaYRMwjPwbOJZYHCZ4kyGSbVnpce0GjrhKgjXcFNXrW9_UD8h4ec7w=w408-h544-k-no","Geger Bintang Matahari Gunung Putri","4.6","1469",,"Kabupaten Bandung Barat","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Geger%20Bintang%20Matahari%20Gunung%20Putri&query_place_id=ChIJpyzCuVngaC4RVU6VWGUATWU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHsD9Dqjuv62z_4QLUCJvYLRew5pf38fRGobRwU6mFm3xfYPoEIYatZ9YRqnhLKSFHW7a8sUPeZ44lyw3YlnuueQu9u7ssW_J8hndDQsH8q7QAoP6ZINh_0sSCdZxNOwSHWTP3T_g=w408-h306-k-no","MiniMania Lembang","4.6","4142","Jl. Raya Lembang No.165","Kabupaten Bandung Barat","Jawa Barat","ID",,"+62 822-4628-2151","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=MiniMania%20Lembang&query_place_id=ChIJVcuI5GrhaC4RWBNP1nEobMA"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFbfDTx4gTSh-lZj9zwwjtAbj78K-O6jnRQhzPcnatnNkMaFT_GJJPhvgwmD50T2zYiqpiuoc0psHnIIIqoSIb3eAg23lvxkcwE8bpXBClmkKcCcC7Vnc0rcC8Rg3RhdJ7Pst4CpQ=w408-h307-k-no","Masjid Raya Al-Jabbar","4.7","17121","Jl. Cimincrang No.14","Kota Bandung","Jawa Barat","ID","https://aljabbar.jabarprov.go.id/","","Masjid","https://www.google.com/maps/search/?api=1&query=Masjid%20Raya%20Al-Jabbar&query_place_id=ChIJrzqDO4vDaC4RF1JS9zpMGfo"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFk69rqumUl405deE4T6wRfsVz1HhhHja0LFfziqxzC8aePagRkfBLBKNLGoqUFahXgoOQOzZSBZWyFaaGh7RQmvlZ-TfotDSBxtzDHS1TgwWJYepTyLKZJUEW7Mh_fikzMhrMP2A=w408-h543-k-no","Taman Rusa","4.4","188","RJ56+V64","Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Taman%20Rusa&query_place_id=ChIJrWZznw-UaC4RUsHRjUQY_-0"
"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6-g_0rftRQpGMD_pa-GzKw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=143.84435&pitch=0&thumbfov=100","Rumah Belanda","5","1","Kampung Bongkok Pojok No.22 RT04 RW07 40551","Kabupaten Bandung Barat","Jawa Barat","ID",,"","Pembangunan Perumahan","https://www.google.com/maps/search/?api=1&query=Rumah%20Belanda&query_place_id=ChIJrzbehdrlaC4Rl0N4eju7cmU"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF_3coAzydRGMANLnmL3tmXr2F5_fnkdu_EhHtvOdusk_PjqZP2bDeGK6Xqi4zDPVAz4FULSAPTXTSZqqbNacgbQ33YsP0aBkX6toxhlBbQ4Bp0qE4KXs7Y_JiNGxKK4nHcmriE=w408-h306-k-no","Pine Forest Camp","4.4","281",,"Kabupaten Bandung Barat","Jawa Barat","ID","http://www.pineforestcamp.web.id/","+62 811-2237-065","Bumi perkemahan","https://www.google.com/maps/search/?api=1&query=Pine%20Forest%20Camp&query_place_id=ChIJ1XNNI0feaC4RUZizKWoMwB8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHebjuncTT-MzaAUbz48J9rz7JXpMGtQxWu8VV_CE1b9sGwrQT3JxSfjufyiSyvu_F7QtWTFPAWmY-Qe48eSceMz_YkhL2N6cZJnut1OOgkwA5GrgDAVRIIxCcFHokL0liV-heufw=w426-h240-k-no","Kawah Wayang","4.6","723",,"Kabupaten Bandung","Jawa Barat","ID",,"+62 881-0238-51908","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Kawah%20Wayang&query_place_id=ChIJo82jZk-WaC4RA3QRvVJ0w-E"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHuNNg7glewCFT3obVXYCnmqDH24VzIeaYf0K8n7_Vb01ChV-4g66sf-aPDzxf3Tmw1qcFWw3rH_sscEVTdfN88Wjr-aSciPJ4spgEfANXfxz6Dd6xGMV5H8N1dOdO_eyfmsMmW=w408-h306-k-no","Teras Sunda Cibiru","4.6","802","Jl. Raya Cipadung","Kota Bandung","Jawa Barat","ID",,"","Teater Seni Pertunjukan","https://www.google.com/maps/search/?api=1&query=Teras%20Sunda%20Cibiru&query_place_id=ChIJ49zoKQrDaC4R3YKF2XATdDI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEXqQuXe7UlIaNqwFwgdPEGL68IH4L4syfHItJvG8_qzCgp1mk1V-rZPxxmAD7ehV7migSZAZ10gxBQUqT3bec-_F__tHBiPQHo9g7Cey_Y1JgGlLSy4AFLY5BaHZv5dncDq5c=w408-h306-k-no","Kampung Wisata Pangjugjugan","4.2","1012","Dusun Babakan Anjun No.RT. 3/10","Kabupaten Sumedang","Jawa Barat","ID",,"+62 822-9835-3355","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Kampung%20Wisata%20Pangjugjugan&query_place_id=ChIJX6RTDK3aaC4RxJxrbszp9no"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAGj2IE-CMbwrP7jHEBTwNmOtW0LagifSghk43sx3pjKOoR0dG5rHckijC45IB64D_35E2FaXQrKMiG_ABOdh-YEnXrjZa-0j1Up-ozHBeojvhiGSlob0FQFXsm0Ug2JY7mgZ5FYNg-DqH0m=w408-h272-k-no","Imah Seniman","4.4","5018","Jl. Kolonel Masturi No. VIII","Kabupaten Bandung Barat","Jawa Barat","ID","https://www.facebook.com/imahsenimanbandung","+62 22 2787768","Hotel Resor","https://www.google.com/maps/search/?api=1&query=Imah%20Seniman&query_place_id=ChIJYf6XqQ3haC4R0rUDm4H5v60"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZ5Y1dfpXk_cpC1XcxA_7vsbd0GwsYZeodyufQdDjoiFzukJ-6b73AP7i0hQgCFjVUoMaigFGOw6O0u-rgKe7I3NhyBD8XzAuyFmD9T2sFFzA6ufCY5TBtxooqn9CvssUJye__=w427-h240-k-no","Lapangan Gasibu","4.6","28649","Jl. Diponegoro","Kota Bandung","Jawa Barat","ID",,"","Lapangan Atletik","https://www.google.com/maps/search/?api=1&query=Lapangan%20Gasibu&query_place_id=ChIJz66niUzmaC4RfAfM0LmCpSY"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-UpW1JkJDeabbFrNvEC-dVM2Gcl9-vdQRMtE5juXNaCitMmqp7G9okYy_SjRICClvOA2t0AU3c2Vp0a_n7KRxwy8Fx-uBdyHOKXa427ZT145qfcmlXbjQZDZPdYhUuULdQhRCgfkURMMc=w408-h544-k-no","Hutan Mycelia Wahana Edukasi & Interaktif","4.6","1285",,"Kabupaten Bandung Barat","Jawa Barat","ID","http://grafikacikole.com/","+62 813-2250-0284","Taman","https://www.google.com/maps/search/?api=1&query=Hutan%20Mycelia%20Wahana%20Edukasi%20%26%20Interaktif&query_place_id=ChIJ56iFzr_haC4R9Zzi5hge8_4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHDaFXzcbh5vMetiPHdd0hTOuJhcy5FM6YVu9U2KJlOrSHW_pQbxZ74z-1L7DdHEkO4jezAQPQnP2ATD7R8BGL3oSYt6YUVCx99-L4zAI81d9YacczbHBy-QXUUANv494IiXO7Geg=w408-h306-k-no","Tepi Danau","4.5","1271","Jl. Pancatengah Parahyangan St No.1","Kabupaten Bandung Barat","Jawa Barat","ID",,"+62 811-2110-1000","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Tepi%20Danau&query_place_id=ChIJbeSlr2v7aC4Rf9tM_NxU9d8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAEImuKY5TNE5ymTbNTJ1J3jUB7zeb99v36Ypf0VJ9m2xb5N3TI6UGn7Zhsxyk-bbUL2F_HjyTVM6KG0vQf2lJQSW2s3jc-fpGS71ro7MnQGDVGvBm2Ki9iYvhvpUxpkSOqPVOSU=w408-h306-k-no","Monumen Perjuangan Rakyat Jawa Barat","4.5","19762","Jl. Dipati Ukur No.48","Kota Bandung","Jawa Barat","ID",,"+62 22 2506771","Bangunan Bersejarah","https://www.google.com/maps/search/?api=1&query=Monumen%20Perjuangan%20Rakyat%20Jawa%20Barat&query_place_id=ChIJXRdECE3maC4Rg1r76u45BqI"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAH9OPC2vVKcBj90Kh7IQSz8hcGFz09F3jn6RRaPkp5AqHYmc40M0g8SCBfdXHJByrZGjtSmJUcoO4wjQG6JU13np8jmk8LvPrJgiPXlt99fIFKI1QirEYgg9omB_dWMXZTSTQxTNg=w408-h306-k-no","Gunung Batu Lembang","4.6","915","Jl. Dago Giri No.134","Kabupaten Bandung Barat","Jawa Barat","ID",,"","Area Mendaki","https://www.google.com/maps/search/?api=1&query=Gunung%20Batu%20Lembang&query_place_id=ChIJ76DXjcTgaC4RLuOUDLK3lyM"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAExBpBIQZjyL5dBmcPrRbBTnSCxOWToSjnD-uhUYVZiqcBKPSLFkchcz3Fo4e6uCZk6fjAZV0FldBuvQzlpdIb4OT-0nabD5x9Kc1cGgWbAO3ytyScP0b30NArvYrxbWLgSKNAn=w426-h240-k-no","Pemandian Air Panas Cibolang","3.6","3235","Cipanas, RT.04/RW.08","Kabupaten Bandung","Jawa Barat","ID",,"+62 813-2369-7896","Pemandian air panas","https://www.google.com/maps/search/?api=1&query=Pemandian%20Air%20Panas%20Cibolang&query_place_id=ChIJr63EXQmXaC4RId2jyPRQmp4"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFQuH6GBpEoucxAXkuIOtTZYOjMATPkY16Kl8i0j47RneD_PcZTcX9NZizqyu0vDW-d5w0dRFK-r4etgW2yq7q2qKEjC5OHr-UpmlTNmgUqerJuKUJNwnlitceZealLN1K8sO8L=w408-h510-k-no","Monumen Bandung Lautan Api","4.3","1065","3J83+FX7, Jl. BKR","Kota Bandung","Jawa Barat","ID",,"","Bangunan Terkenal","https://www.google.com/maps/search/?api=1&query=Monumen%20Bandung%20Lautan%20Api&query_place_id=ChIJ0Qbi6JvoaC4RLqQcvco4Gj8"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAHPU3LlIzIpP_KA4zjEpDpKii5G0iMWCVzRm3C8XzMf-fOgc41U0h0eYYpPHrmUYSPEXDJkv1RAf-yOIUkSMM_24J_LTJDN9KIRFfyecSA8mUyYzashR-QS2_OXz52WJwomGmVRYA=w426-h240-k-no","KAWAH CIBUNI Rengganis","4.4","3865",,"Kabupaten Bandung","Jawa Barat","ID",,"+62 821-2376-1605","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=KAWAH%20CIBUNI%20Rengganis&query_place_id=ChIJ3bAwuvqLaC4RYHMnnPeZeUc"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFkCBWZV5IcS4MPmbxf9sVwwN8kVYsLHqb6yG98HKrHLxjxnMkcEHJ2UONRAJ1NUbwO87lDFQvIykkeiBnQNYV-QIgq9H3rqk02hNYEDLd3QViHtW1ZDnebzd9Yo62Kw1hDv2vKKw=w408-h306-k-no","Museum Kota Bandung","4.5","812","Jl. Aceh No.47","Kota Bandung","Jawa Barat","ID","https://instagram.com/museumkotabandung?igshid=1om86b9rfyyr","","Museum","https://www.google.com/maps/search/?api=1&query=Museum%20Kota%20Bandung&query_place_id=ChIJxyE0KjjmaC4RBnHNchYMFsE"
"https://lh3.googleusercontent.com/gps-cs-s/APNQkAFAOw-X6wB4DfWsyVmLUnuX2xUEJKWlLcVC8eEYrDYZd9Be-Qw7EsVs0lFEfMahgG3nS9dgboNS2J_10voNr3Bv7T9S451g3dJU6EwK77IwC8xWzxcK_IKpttQtledjvN-gtHFQm5HQZAo=w408-h306-k-no","Rumah Adat Cikondang","4.4","700",,"Kabupaten Bandung","Jawa Barat","ID",,"","Tujuan Wisata","https://www.google.com/maps/search/?api=1&query=Rumah%20Adat%20Cikondang&query_place_id=ChIJY5zKz3KTaC4RMRJI3ToxmOc"
